"","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Index","Spreadsheet..X1","Spreadsheet..X2","Spreadsheet..Display","Spreadsheet..test_response_save","Manipulation..Spreadsheet","Store..test_response_save","Random_ID"
"1938",2,1692016984019,"14/08/2023 12:43:04",1692020584019,1,"14/08/2023 14:43:04",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",1,"Instructions","Screen 3","6w7c99",1,"continue","",4518.63600002384,4512.45,4518.63600002384,4518.63600002384,4512.45,4518.63600002384,1,4518.63600002384,0,0,NA,"Click To Continue","Continue Button",2,"object-29",NA,NA,"","","Instructions",NA,NA,NA,"SUPPRF05791"
"1939",3,1692016986021,"14/08/2023 12:43:06",1692020586021,1,"14/08/2023 14:43:06",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",1,"Instructions","Screen 4","4vof69",2,"continue","",2011.586,1998.18,2011.586,2011.586,1998.18,2011.586,1,2011.586,0,0,NA,"Click To Continue","Continue Button",2,"object-41",NA,NA,"","","Instructions",NA,NA,NA,"SUPPRF05791"
"1940",4,1692016990519,"14/08/2023 12:43:10",1692020590519,1,"14/08/2023 14:43:10",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",1,"Task","Screen 1","113qg5",1,"response","That was perfect.",4511.20600001192,4495.733,4511.20600001192,4511.20600001192,4495.733,4511.20600001192,1,4511.20600001192,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"That was perfect.","You said all the right things.","Task",NA,NA,NA,"SUPPRF05791"
"1941",5,1692016992269,"14/08/2023 12:43:12",1692020592269,1,"14/08/2023 14:43:12",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",1,"Task","Screen 3","izqege",2,"continue","",1764.894,1764.894,1764.894,1764.894,1764.894,1764.894,1,1764.894,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was perfect.","You said all the right things.","Task",NA,NA,NA,"SUPPRF05791"
"1942",6,1692016995167,"14/08/2023 12:43:15",1692020595167,1,"14/08/2023 14:43:15",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",2,"Task","Screen 1","113qg5",1,"response","You are really engaging when you speak.",2897.461,2880.781,2897.461,2897.461,2880.781,2897.461,1,2897.461,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"That was satisfactory.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPPRF05791"
"1943",7,1692016996915,"14/08/2023 12:43:16",1692020596915,1,"14/08/2023 14:43:16",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",2,"Task","Screen 3","izqege",2,"continue","",1764.937,1764.937,1764.937,1764.937,1764.937,1764.937,1,1764.937,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPPRF05791"
"1944",8,1692016999231,"14/08/2023 12:43:19",1692020599231,1,"14/08/2023 14:43:19",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",3,"Task","Screen 1","113qg5",1,"response","Excellent!",2316.86100001192,2314.477,2316.86100001192,2316.86100001192,2314.477,2316.86100001192,1,2316.86100001192,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"Excellent!","Well done!","Task",NA,NA,NA,"SUPPRF05791"
"1945",9,1692017000995,"14/08/2023 12:43:20",1692020600995,1,"14/08/2023 14:43:20",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",3,"Task","Screen 3","izqege",2,"continue","",1765.079,1765.079,1765.079,1765.079,1765.079,1765.079,1,1765.079,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","Well done!","Task",NA,NA,NA,"SUPPRF05791"
"1946",10,1692017005255,"14/08/2023 12:43:25",1692020605255,1,"14/08/2023 14:43:25",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",4,"Task","Screen 1","113qg5",1,"response","Your description was very insightful.",4261.60500002384,4246.037,4261.60500002384,4261.60500002384,4246.037,4261.60500002384,1,4261.60500002384,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"Your description was very insightful.","Well done!","Task",NA,NA,NA,"SUPPRF05791"
"1947",11,1692017007005,"14/08/2023 12:43:27",1692020607005,1,"14/08/2023 14:43:27",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",4,"Task","Screen 3","izqege",2,"continue","",1764.987,1764.987,1764.987,1764.987,1764.987,1764.987,1,1764.987,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Your description was very insightful.","Well done!","Task",NA,NA,NA,"SUPPRF05791"
"1948",12,1692017010632,"14/08/2023 12:43:30",1692020610632,1,"14/08/2023 14:43:30",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",5,"Task","Screen 1","113qg5",1,"response","You appeared very confident.",3626.78100001192,3613.252,3626.78100001192,3626.78100001192,3613.252,3626.78100001192,1,3626.78100001192,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You appeared very confident.","You're very articulate.","Task",NA,NA,NA,"SUPPRF05791"
"1949",13,1692017012384,"14/08/2023 12:43:32",1692020612384,1,"14/08/2023 14:43:32",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",5,"Task","Screen 3","izqege",2,"continue","",1765.048,1765.048,1765.048,1765.048,1765.048,1765.048,1,1765.048,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You appeared very confident.","You're very articulate.","Task",NA,NA,NA,"SUPPRF05791"
"1950",14,1692017015392,"14/08/2023 12:43:35",1692020615392,1,"14/08/2023 14:43:35",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",6,"Task","Screen 1","113qg5",1,"response","That was perfect.",3008.48100001192,2997.098,3008.48100001192,3008.48100001192,2997.098,3008.48100001192,1,3008.48100001192,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"Excellent!","That was perfect.","Task",NA,NA,NA,"SUPPRF05791"
"1951",15,1692017017146,"14/08/2023 12:43:37",1692020617146,1,"14/08/2023 14:43:37",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",6,"Task","Screen 3","izqege",2,"continue","",1765.037,1765.037,1765.037,1765.037,1765.037,1765.037,1,1765.037,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","That was perfect.","Task",NA,NA,NA,"SUPPRF05791"
"1952",16,1692017020373,"14/08/2023 12:43:40",1692020620373,1,"14/08/2023 14:43:40",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",7,"Task","Screen 1","113qg5",1,"response","Excellent!",3227.34600001192,3213.597,3227.34600001192,3227.34600001192,3213.597,3227.34600001192,1,3227.34600001192,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You are really engaging when you speak.","Excellent!","Task",NA,NA,NA,"SUPPRF05791"
"1953",17,1692017022125,"14/08/2023 12:43:42",1692020622125,1,"14/08/2023 14:43:42",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",7,"Task","Screen 3","izqege",2,"continue","",1765.086,1765.086,1765.086,1765.086,1765.086,1765.086,1,1765.086,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You are really engaging when you speak.","Excellent!","Task",NA,NA,NA,"SUPPRF05791"
"1954",18,1692017023688,"14/08/2023 12:43:43",1692020623688,1,"14/08/2023 14:43:43",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",8,"Task","Screen 1","113qg5",1,"response","I could easily picture what you were describing.",1563.363,1548.56099999999,1563.363,1563.363,1548.56099999999,1563.363,1,1563.363,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"I could easily picture what you were describing.","That was satisfactory.","Task",NA,NA,NA,"SUPPRF05791"
"1955",19,1692017025438,"14/08/2023 12:43:45",1692020625438,1,"14/08/2023 14:43:45",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",8,"Task","Screen 3","izqege",2,"continue","",1764.842,1764.842,1764.842,1764.842,1764.842,1764.842,1,1764.842,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","That was satisfactory.","Task",NA,NA,NA,"SUPPRF05791"
"1956",20,1692017030976,"14/08/2023 12:43:50",1692020630976,1,"14/08/2023 14:43:50",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",9,"Task","Screen 1","113qg5",1,"response","Your description was very insightful.",5538.86000003576,5528.306,5538.86000003576,5538.86000003576,5528.306,5538.86000003576,1,5538.86000003576,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"Your description was very insightful.","You appear very smart.","Task",NA,NA,NA,"SUPPRF05791"
"1957",21,1692017032731,"14/08/2023 12:43:52",1692020632731,1,"14/08/2023 14:43:52",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",9,"Task","Screen 3","izqege",2,"continue","",1764.994,1764.994,1764.994,1764.994,1764.994,1764.994,1,1764.994,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Your description was very insightful.","You appear very smart.","Task",NA,NA,NA,"SUPPRF05791"
"1958",22,1692017036408,"14/08/2023 12:43:56",1692020636408,1,"14/08/2023 14:43:56",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",10,"Task","Screen 1","113qg5",1,"response","Excellent!",3676.56000003577,3663.26,3676.56000003577,3676.56000003577,3663.26,3676.56000003577,1,3676.56000003577,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"Excellent!","You said all the right things.","Task",NA,NA,NA,"SUPPRF05791"
"1959",23,1692017038159,"14/08/2023 12:43:58",1692020638159,1,"14/08/2023 14:43:58",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",10,"Task","Screen 3","izqege",2,"continue","",1764.909,1764.909,1764.909,1764.909,1764.909,1764.909,1,1764.909,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","You said all the right things.","Task",NA,NA,NA,"SUPPRF05791"
"1960",24,1692017039772,"14/08/2023 12:43:59",1692020639772,1,"14/08/2023 14:43:59",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",11,"Task","Screen 1","113qg5",1,"response","I could easily picture what you were describing.",1613.29100001192,1598.411,1613.29100001192,1613.29100001192,1598.411,1613.29100001192,1,1613.29100001192,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"Well done!","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPPRF05791"
"1961",25,1692017041523,"14/08/2023 12:44:01",1692020641523,1,"14/08/2023 14:44:01",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",11,"Task","Screen 3","izqege",2,"continue","",1765.136,1765.136,1765.136,1765.136,1765.136,1765.136,1,1765.136,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPPRF05791"
"1962",26,1692017045879,"14/08/2023 12:44:05",1692020645879,1,"14/08/2023 14:44:05",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",12,"Task","Screen 1","113qg5",1,"response","You are really engaging when you speak.",4356.14399998808,4345.91100000001,4356.14399998808,4356.14399998808,4345.91100000001,4356.14399998808,1,4356.14399998808,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You are really engaging when you speak.","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF05791"
"1963",27,1692017047634,"14/08/2023 12:44:07",1692020647634,1,"14/08/2023 14:44:07",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",12,"Task","Screen 3","izqege",2,"continue","",1764.988,1764.988,1764.988,1764.988,1764.988,1764.988,1,1764.988,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You are really engaging when you speak.","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF05791"
"1964",28,1692017051081,"14/08/2023 12:44:11",1692020651081,1,"14/08/2023 14:44:11",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",13,"Task","Screen 1","113qg5",1,"response","You said all the right things.",3446.96299999999,3430.21799999999,3446.96299999999,3446.96299999999,3430.21799999999,3446.96299999999,1,3446.96299999999,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You said all the right things.","That was decent.","Task",NA,NA,NA,"SUPPRF05791"
"1965",29,1692017052830,"14/08/2023 12:44:12",1692020652830,1,"14/08/2023 14:44:12",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",13,"Task","Screen 3","izqege",2,"continue","",1764.993,1764.993,1764.993,1764.993,1764.993,1764.993,1,1764.993,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You said all the right things.","That was decent.","Task",NA,NA,NA,"SUPPRF05791"
"1966",30,1692017055615,"14/08/2023 12:44:15",1692020655615,1,"14/08/2023 14:44:15",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",14,"Task","Screen 1","113qg5",1,"response","You came across really well.",2786.63400001192,2780.71400000001,2786.63400001192,2786.63400001192,2780.71400000001,2786.63400001192,1,2786.63400001192,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You came across really well.","Well done!","Task",NA,NA,NA,"SUPPRF05791"
"1967",31,1692017057375,"14/08/2023 12:44:17",1692020657375,1,"14/08/2023 14:44:17",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",14,"Task","Screen 3","izqege",2,"continue","",1764.965,1764.965,1764.965,1764.965,1764.965,1764.965,1,1764.965,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You came across really well.","Well done!","Task",NA,NA,NA,"SUPPRF05791"
"1968",32,1692017059372,"14/08/2023 12:44:19",1692020659372,1,"14/08/2023 14:44:19",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",15,"Task","Screen 1","113qg5",1,"response","You seemed very in-control.",1997.75500002384,1981.39599999999,1997.75500002384,1997.75500002384,1981.39599999999,1997.75500002384,1,1997.75500002384,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You seemed very in-control.","You appear very smart.","Task",NA,NA,NA,"SUPPRF05791"
"1969",33,1692017061121,"14/08/2023 12:44:21",1692020661121,1,"14/08/2023 14:44:21",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",15,"Task","Screen 3","izqege",2,"continue","",1764.962,1764.962,1764.962,1764.962,1764.962,1764.962,1,1764.962,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You seemed very in-control.","You appear very smart.","Task",NA,NA,NA,"SUPPRF05791"
"1970",34,1692017062824,"14/08/2023 12:44:22",1692020662824,1,"14/08/2023 14:44:22",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",16,"Task","Screen 1","113qg5",1,"response","Well done!",1703.09700001193,1698.49200000001,1703.09700001193,1703.09700001193,1698.49200000001,1703.09700001193,1,1703.09700001193,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"Well done!","You did what was asked of you.","Task",NA,NA,NA,"SUPPRF05791"
"1971",35,1692017064585,"14/08/2023 12:44:24",1692020664585,1,"14/08/2023 14:44:24",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",16,"Task","Screen 3","izqege",2,"continue","",1764.98899999999,1764.98899999999,1764.98899999999,1764.98899999999,1764.98899999999,1764.98899999999,1,1764.98899999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","You did what was asked of you.","Task",NA,NA,NA,"SUPPRF05791"
"1972",36,1692017067725,"14/08/2023 12:44:27",1692020667725,1,"14/08/2023 14:44:27",140743,17,"task-qhsc",NA,31176198,NA,"complete",NA,"64da2735ae3e62b81bdf7946","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",17,"Task","Screen 1","113qg5",1,"response","You said all the right things.",3140.61600001193,3130.35400000001,3140.61600001193,3140.61600001193,3130.35400000001,3140.61600001193,1,3140.61600001193,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You said all the right things.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPPRF05791"
