"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"1",1692005748859,"14/08/2023 09:35:48",1692009348859,1,"14/08/2023 11:35:48",140743,17,"task-oyxw",NA,31172487,9241773,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF20908"
"2",1692005754403,"14/08/2023 09:35:54",1692009354403,1,"14/08/2023 11:35:54",140743,17,"task-oyxw",NA,31172487,9241773,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 1","by7fw4",1,"continue","",5540,5524,5540,5540,5524,5540,1,5540,0,0,NA,"Click To Continue","Continue Button",2,"object-15","Instructions",NA,"SUPPRF20908"
"3",1692005756133,"14/08/2023 09:35:56",1692009356133,1,"14/08/2023 11:35:56",140743,17,"task-oyxw",NA,31172487,9241773,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 2","32ryug",2,"continue","",1750,1733,1750,1750,1733,1750,1,1750,0,0,NA,"Click To Continue","Continue Button",2,"object-18","Instructions",NA,"SUPPRF20908"
"4",1692005761381,"14/08/2023 09:36:01",1692009361381,1,"14/08/2023 11:36:01",140743,17,"task-oyxw",NA,31172487,9241773,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 6","qfz25j",3,"continue","",5266,5249,5266,5266,5249,5266,1,5266,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Instructions",NA,"SUPPRF20908"
"5",1692005764796,"14/08/2023 09:36:04",1692009364796,1,"14/08/2023 11:36:04",140743,17,"task-oyxw",NA,31172487,9241773,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 3","oiajeu",4,"continue","",3432,3415,3432,3432,3415,3432,1,3432,0,0,NA,"Click To Continue","Continue Button",2,"object-21","Instructions",NA,"SUPPRF20908"
"6",1692005772494,"14/08/2023 09:36:12",1692009372494,1,"14/08/2023 11:36:12",140743,17,"task-oyxw",NA,31172487,9241773,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 4","x6yf73",5,"continue","",7713,7697,7713,7713,7697,7713,1,7713,0,0,NA,"Click To Continue","Continue Button",2,"object-24","Instructions",NA,"SUPPRF20908"
"7",1692005773760,"14/08/2023 09:36:13",1692009373760,1,"14/08/2023 11:36:13",140743,17,"task-oyxw",NA,31172487,9241773,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 7","rb1b6r",6,"continue","",1284,1267,1284,1284,1267,1284,1,1284,0,0,NA,"Click To Continue","Continue Button",2,"object-49","Instructions",NA,"SUPPRF20908"
"8",1692005855605,"14/08/2023 09:37:35",1692009455605,1,"14/08/2023 11:37:35",140743,17,"task-oyxw",NA,31172487,9241773,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"continue","",81856,81840,81856,81856,81840,81856,1,81856,0,0,NA,"Click To Continue","Continue Button",2,"object-29","Practice run",NA,"SUPPRF20908"
"9",1692005867462,"14/08/2023 09:37:47",1692009467462,1,"14/08/2023 11:37:47",140743,17,"task-oyxw",NA,31172487,9241773,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x314",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"continue","",93720,93703,93720,93720,93703,93720,1,93720,0,0,NA,"Click To Continue","Continue Button",2,"object-29","Practice run",NA,"SUPPRF20908"
"10",1692005869726,"14/08/2023 09:37:49",1692009469726,1,"14/08/2023 11:37:49",140743,17,"task-oyxw",NA,31172487,9241773,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"continue","",95986,95969,95986,95986,95969,95986,1,95986,0,0,NA,"Click To Continue","Continue Button",2,"object-29","Practice run",NA,"SUPPRF20908"
"11",1692005869728,"14/08/2023 09:37:49",1692009469728,1,"14/08/2023 11:37:49",140743,17,"task-oyxw",NA,31172487,9241773,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","You did okay when describing what the children were doing.",95052,95969,95986,95052,95969,95986,1,95052,934,0,NA,"Text Entry","Text Entry",5,"object-38","Practice run",NA,"SUPPRF20908"
"12",1692005869729,"14/08/2023 09:37:49",1692009469729,1,"14/08/2023 11:37:49",140743,17,"task-oyxw",NA,31172487,9241773,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","You gave a vague description of what was in the classroom.",26913,95969,95986,26913,95969,95986,1,26913,69073,0,NA,"Text Entry","Text Entry",6,"object-40","Practice run",NA,"SUPPRF20908"
"13",1692005869733,"14/08/2023 09:37:49",1692009469733,1,"14/08/2023 11:37:49",140743,17,"task-oyxw",NA,31172487,9241773,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF20908"
"1",1692006421059,"14/08/2023 09:47:01",1692010021059,1,"14/08/2023 11:47:01",140743,17,"task-oyxw",NA,31172711,9241820,NA,"complete",NA,"64da01617f4e2f7acbe39dd7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF56705"
"2",1692006425692,"14/08/2023 09:47:05",1692010025692,1,"14/08/2023 11:47:05",140743,17,"task-oyxw",NA,31172711,9241820,NA,"complete",NA,"64da01617f4e2f7acbe39dd7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 1","by7fw4",1,"continue","",4652.89100002384,4647.835,4652.89100002384,4652.89100002384,4647.835,4652.89100002384,1,4652.89100002384,0,0,NA,"Click To Continue","Continue Button",2,"object-15","Instructions",NA,"SUPPRF56705"
"3",1692006426918,"14/08/2023 09:47:06",1692010026918,1,"14/08/2023 11:47:06",140743,17,"task-oyxw",NA,31172711,9241820,NA,"complete",NA,"64da01617f4e2f7acbe39dd7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 2","32ryug",2,"continue","",1232.15600001788,1216.122,1232.15600001788,1232.15600001788,1216.122,1232.15600001788,1,1232.15600001788,0,0,NA,"Click To Continue","Continue Button",2,"object-18","Instructions",NA,"SUPPRF56705"
"4",1692006430094,"14/08/2023 09:47:10",1692010030094,1,"14/08/2023 11:47:10",140743,17,"task-oyxw",NA,31172711,9241820,NA,"complete",NA,"64da01617f4e2f7acbe39dd7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 6","qfz25j",3,"continue","",3191.334,3182.047,3191.334,3191.334,3182.047,3191.334,1,3191.334,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Instructions",NA,"SUPPRF56705"
"5",1692006432198,"14/08/2023 09:47:12",1692010032198,1,"14/08/2023 11:47:12",140743,17,"task-oyxw",NA,31172711,9241820,NA,"complete",NA,"64da01617f4e2f7acbe39dd7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 3","oiajeu",4,"continue","",2113.18700000596,2098.866,2113.18700000596,2113.18700000596,2098.866,2113.18700000596,1,2113.18700000596,0,0,NA,"Click To Continue","Continue Button",2,"object-21","Instructions",NA,"SUPPRF56705"
"6",1692006438072,"14/08/2023 09:47:18",1692010038072,1,"14/08/2023 11:47:18",140743,17,"task-oyxw",NA,31172711,9241820,NA,"complete",NA,"64da01617f4e2f7acbe39dd7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 4","x6yf73",5,"continue","",5888.32100000596,5880.808,5888.32100000596,5888.32100000596,5880.808,5888.32100000596,1,5888.32100000596,0,0,NA,"Click To Continue","Continue Button",2,"object-24","Instructions",NA,"SUPPRF56705"
"7",1692006439110,"14/08/2023 09:47:19",1692010039110,1,"14/08/2023 11:47:19",140743,17,"task-oyxw",NA,31172711,9241820,NA,"complete",NA,"64da01617f4e2f7acbe39dd7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 7","rb1b6r",6,"continue","",1045.21300002384,1032.834,1045.21300002384,1045.21300002384,1032.834,1045.21300002384,1,1045.21300002384,0,0,NA,"Click To Continue","Continue Button",2,"object-49","Instructions",NA,"SUPPRF56705"
"8",1692006485126,"14/08/2023 09:48:05",1692010085126,1,"14/08/2023 11:48:05",140743,17,"task-oyxw",NA,31172711,9241820,NA,"complete",NA,"64da01617f4e2f7acbe39dd7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"continue","",46025.4790000179,46012.278,46025.4790000179,46025.4790000179,46012.278,46025.4790000179,1,46025.4790000179,0,0,NA,"Click To Continue","Continue Button",2,"object-29","Practice run",NA,"SUPPRF56705"
"9",1692006485129,"14/08/2023 09:48:05",1692010085129,1,"14/08/2023 11:48:05",140743,17,"task-oyxw",NA,31172711,9241820,NA,"complete",NA,"64da01617f4e2f7acbe39dd7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","You described the scene",6480.361,46012.278,46028.9,6480.361,46012.278,46028.9,1,6480.361,39548.539,0,NA,"Text Entry","Text Entry",5,"object-38","Practice run",NA,"SUPPRF56705"
"10",1692006485129,"14/08/2023 09:48:05",1692010085129,1,"14/08/2023 11:48:05",140743,17,"task-oyxw",NA,31172711,9241820,NA,"complete",NA,"64da01617f4e2f7acbe39dd7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","You did ok",23072.81,46012.278,46028.9,23072.81,46012.278,46028.9,1,23072.81,22956.09,0,NA,"Text Entry","Text Entry",6,"object-40","Practice run",NA,"SUPPRF56705"
"11",1692006485131,"14/08/2023 09:48:05",1692010085131,1,"14/08/2023 11:48:05",140743,17,"task-oyxw",NA,31172711,9241820,NA,"complete",NA,"64da01617f4e2f7acbe39dd7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x747",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF56705"
"1",1692015229643,"14/08/2023 12:13:49",1692018829643,1,"14/08/2023 14:13:49",140743,17,"task-oyxw",NA,31175582,9242421,NA,"complete",NA,"64da2331d1c99ce54caf7f00","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x595",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF01065"
"2",1692015237942,"14/08/2023 12:13:57",1692018837942,1,"14/08/2023 14:13:57",140743,17,"task-oyxw",NA,31175582,9242421,NA,"complete",NA,"64da2331d1c99ce54caf7f00","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x595",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 1","by7fw4",1,"continue","",8297.92,8281.586,8297.92,8297.92,8281.586,8297.92,1,8297.92,0,0,NA,"Click To Continue","Continue Button",2,"object-15","Instructions",NA,"SUPPRF01065"
"3",1692015239222,"14/08/2023 12:13:59",1692018839222,1,"14/08/2023 14:13:59",140743,17,"task-oyxw",NA,31175582,9242421,NA,"complete",NA,"64da2331d1c99ce54caf7f00","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x595",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 2","32ryug",2,"continue","",1306.10199995232,1300.134,1306.10199995232,1306.10199995232,1300.134,1306.10199995232,1,1306.10199995232,0,0,NA,"Click To Continue","Continue Button",2,"object-18","Instructions",NA,"SUPPRF01065"
"4",1692015242835,"14/08/2023 12:14:02",1692018842835,1,"14/08/2023 14:14:02",140743,17,"task-oyxw",NA,31175582,9242421,NA,"complete",NA,"64da2331d1c99ce54caf7f00","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x595",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 6","qfz25j",3,"continue","",3618.76800002384,3615.923,3618.76800002384,3618.76800002384,3615.923,3618.76800002384,1,3618.76800002384,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Instructions",NA,"SUPPRF01065"
"5",1692015246267,"14/08/2023 12:14:06",1692018846267,1,"14/08/2023 14:14:06",140743,17,"task-oyxw",NA,31175582,9242421,NA,"complete",NA,"64da2331d1c99ce54caf7f00","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x595",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 3","oiajeu",4,"continue","",3433.643,3416.566,3433.643,3433.643,3416.566,3433.643,1,3433.643,0,0,NA,"Click To Continue","Continue Button",2,"object-21","Instructions",NA,"SUPPRF01065"
"6",1692015251706,"14/08/2023 12:14:11",1692018851706,1,"14/08/2023 14:14:11",140743,17,"task-oyxw",NA,31175582,9242421,NA,"complete",NA,"64da2331d1c99ce54caf7f00","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x595",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 4","x6yf73",5,"continue","",5457.97899995232,5449.149,5457.97899995232,5457.97899995232,5449.149,5457.97899995232,1,5457.97899995232,0,0,NA,"Click To Continue","Continue Button",2,"object-24","Instructions",NA,"SUPPRF01065"
