"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","branch.vlgf","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Index","Spreadsheet..X1","Spreadsheet..X2","Spreadsheet..Display","Spreadsheet..test_response_save","Manipulation..Spreadsheet","Store..test_response_save","Random_ID"
"35",1690961393127,"02/08/2023 07:29:53",1690964993127,1,"02/08/2023 09:29:53",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",16,"Task","Screen 3","izqege",2,"continue","",1769.25700000001,1769.25700000001,1769.25700000001,1769.25700000001,1769.25700000001,1769.25700000001,1,1769.25700000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM46030"
"36",1690961395280,"02/08/2023 07:29:55",1690964995280,1,"02/08/2023 09:29:55",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",17,"Task","Screen 1","113qg5",1,"continue","",2153.09700000595,2136.74599999998,2153.09700000595,2153.09700000595,2136.74599999998,2153.09700000595,1,2153.09700000595,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"You're very articulate.","You appeared very confident.","Task",NA,NA,NA,"SUPTM46030"
"37",1690961397033,"02/08/2023 07:29:57",1690964997033,1,"02/08/2023 09:29:57",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",17,"Task","Screen 3","izqege",2,"continue","",1769.33799999999,1769.33799999999,1769.33799999999,1769.33799999999,1769.33799999999,1769.33799999999,1,1769.33799999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You're very articulate.","You appeared very confident.","Task",NA,NA,NA,"SUPTM46030"
"38",1690961398808,"02/08/2023 07:29:58",1690964998808,1,"02/08/2023 09:29:58",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",18,"Task","Screen 1","113qg5",1,"continue","",1775.41300001193,1769.20000000001,1775.41300001193,1775.41300001193,1769.20000000001,1775.41300001193,1,1775.41300001193,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was decent.","You're very articulate.","Task",NA,NA,NA,"SUPTM46030"
"39",1690961400572,"02/08/2023 07:30:00",1690965000572,1,"02/08/2023 09:30:00",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",18,"Task","Screen 3","izqege",2,"continue","",1769.495,1769.495,1769.495,1769.495,1769.495,1769.495,1,1769.495,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","You're very articulate.","Task",NA,NA,NA,"SUPTM46030"
"40",1690961403278,"02/08/2023 07:30:03",1690965003278,1,"02/08/2023 09:30:03",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",19,"Task","Screen 1","113qg5",1,"continue","",2704.04500000001,2687.36000000002,2704.04500000001,2704.04500000001,2687.36000000002,2704.04500000001,1,2704.04500000001,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Well done!","You said all the right things.","Task",NA,NA,NA,"SUPTM46030"
"41",1690961405029,"02/08/2023 07:30:05",1690965005029,1,"02/08/2023 09:30:05",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",19,"Task","Screen 3","izqege",2,"continue","",1769.299,1769.299,1769.299,1769.299,1769.299,1769.299,1,1769.299,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","You said all the right things.","Task",NA,NA,NA,"SUPTM46030"
"42",1690961406897,"02/08/2023 07:30:06",1690965006897,1,"02/08/2023 09:30:06",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",20,"Task","Screen 1","113qg5",1,"continue","",1869.05900001191,1852.71399999998,1869.05900001191,1869.05900001191,1852.71399999998,1869.05900001191,1,1869.05900001191,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was satisfactory.","That was perfect.","Task",NA,NA,NA,"SUPTM46030"
"43",1690961408651,"02/08/2023 07:30:08",1690965008651,1,"02/08/2023 09:30:08",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",20,"Task","Screen 3","izqege",2,"continue","",1769.48300000001,1769.48300000001,1769.48300000001,1769.48300000001,1769.48300000001,1769.48300000001,1,1769.48300000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","That was perfect.","Task",NA,NA,NA,"SUPTM46030"
"44",1690961414608,"02/08/2023 07:30:14",1690965014608,1,"02/08/2023 09:30:14",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",21,"Task","Screen 1","113qg5",1,"continue","",5958.36200001193,5942.245,5958.36200001193,5958.36200001193,5942.245,5958.36200001193,1,5958.36200001193,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"I could easily picture what you were describing.","Your description was very insightful.","Task",NA,NA,NA,"SUPTM46030"
"45",1690961416362,"02/08/2023 07:30:16",1690965016362,1,"02/08/2023 09:30:16",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",21,"Task","Screen 3","izqege",2,"continue","",1769.37000000002,1769.37000000002,1769.37000000002,1769.37000000002,1769.37000000002,1769.37000000002,1,1769.37000000002,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","Your description was very insightful.","Task",NA,NA,NA,"SUPTM46030"
"46",1690961419578,"02/08/2023 07:30:19",1690965019578,1,"02/08/2023 09:30:19",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",22,"Task","Screen 1","113qg5",1,"continue","",3216.84700000595,3204.73899999997,3216.84700000595,3216.84700000595,3204.73899999997,3216.84700000595,1,3216.84700000595,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"Well done!","You appeared very confident.","Task",NA,NA,NA,"SUPTM46030"
"47",1690961421337,"02/08/2023 07:30:21",1690965021337,1,"02/08/2023 09:30:21",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",22,"Task","Screen 3","izqege",2,"continue","",1769.45700000002,1769.45700000002,1769.45700000002,1769.45700000002,1769.45700000002,1769.45700000002,1,1769.45700000002,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","You appeared very confident.","Task",NA,NA,NA,"SUPTM46030"
"48",1690961447985,"02/08/2023 07:30:47",1690965047985,1,"02/08/2023 09:30:47",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",23,"Task","Screen 1","113qg5",1,"continue","",26649.1510000059,26640.151,26649.1510000059,26649.1510000059,26640.151,26649.1510000059,1,26649.1510000059,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"You said all the right things.","You appear very smart.","Task",NA,NA,NA,"SUPTM46030"
"49",1690961449742,"02/08/2023 07:30:49",1690965049742,1,"02/08/2023 09:30:49",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",23,"Task","Screen 3","izqege",2,"continue","",1769.21799999999,1769.21799999999,1769.21799999999,1769.21799999999,1769.21799999999,1769.21799999999,1,1769.21799999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You said all the right things.","You appear very smart.","Task",NA,NA,NA,"SUPTM46030"
"50",1690961451246,"02/08/2023 07:30:51",1690965051246,1,"02/08/2023 09:30:51",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",24,"Task","Screen 1","113qg5",1,"continue","",1505.38200000001,1502.18700000001,1505.38200000001,1505.38200000001,1502.18700000001,1505.38200000001,1,1505.38200000001,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You did what was asked of you.","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPTM46030"
"51",1690961453013,"02/08/2023 07:30:53",1690965053013,1,"02/08/2023 09:30:53",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",24,"Task","Screen 3","izqege",2,"continue","",1769.28700000001,1769.28700000001,1769.28700000001,1769.28700000001,1769.28700000001,1769.28700000001,1,1769.28700000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You did what was asked of you.","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPTM46030"
"52",1690961454562,"02/08/2023 07:30:54",1690965054562,1,"02/08/2023 09:30:54",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",25,"Task","Screen 1","113qg5",1,"continue","",1549.70800001192,1535.98199999999,1549.70800001192,1549.70800001192,1535.98199999999,1549.70800001192,1,1549.70800001192,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"I could easily picture what you were describing.","You appeared very confident.","Task",NA,NA,NA,"SUPTM46030"
"53",1690961456318,"02/08/2023 07:30:56",1690965056318,1,"02/08/2023 09:30:56",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",25,"Task","Screen 3","izqege",2,"continue","",1769.223,1769.223,1769.223,1769.223,1769.223,1769.223,1,1769.223,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","You appeared very confident.","Task",NA,NA,NA,"SUPTM46030"
"54",1690961457535,"02/08/2023 07:30:57",1690965057535,1,"02/08/2023 09:30:57",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",26,"Task","Screen 1","113qg5",1,"continue","",1217.70300000001,1201.91500000001,1217.70300000001,1217.70300000001,1201.91500000001,1217.70300000001,1,1217.70300000001,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was satisfactory.","You came across really well.","Task",NA,NA,NA,"SUPTM46030"
"55",1690961459290,"02/08/2023 07:30:59",1690965059290,1,"02/08/2023 09:30:59",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",26,"Task","Screen 3","izqege",2,"continue","",1769.34599999999,1769.34599999999,1769.34599999999,1769.34599999999,1769.34599999999,1769.34599999999,1,1769.34599999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","You came across really well.","Task",NA,NA,NA,"SUPTM46030"
"56",1690961460926,"02/08/2023 07:31:00",1690965060926,1,"02/08/2023 09:31:00",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",27,"Task","Screen 1","113qg5",1,"continue","",1635.984,1619.10500000001,1635.984,1635.984,1619.10500000001,1635.984,1,1635.984,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was satisfactory.","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPTM46030"
"57",1690961462678,"02/08/2023 07:31:02",1690965062678,1,"02/08/2023 09:31:02",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",27,"Task","Screen 3","izqege",2,"continue","",1769.351,1769.351,1769.351,1769.351,1769.351,1769.351,1,1769.351,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPTM46030"
"58",1690961464759,"02/08/2023 07:31:04",1690965064759,1,"02/08/2023 09:31:04",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",28,"Task","Screen 1","113qg5",1,"continue","",2081.58599999404,2069.79200000002,2081.58599999404,2081.58599999404,2069.79200000002,2081.58599999404,1,2081.58599999404,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You did what was asked of you.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM46030"
"59",1690961466518,"02/08/2023 07:31:06",1690965066518,1,"02/08/2023 09:31:06",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",28,"Task","Screen 3","izqege",2,"continue","",1769.315,1769.315,1769.315,1769.315,1769.315,1769.315,1,1769.315,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You did what was asked of you.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM46030"
"60",1690961468415,"02/08/2023 07:31:08",1690965068415,1,"02/08/2023 09:31:08",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",29,"Task","Screen 1","113qg5",1,"continue","",1898.57899998807,1886.14599999998,1898.57899998807,1898.57899998807,1886.14599999998,1898.57899998807,1,1898.57899998807,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You said all the right things.","You came across really well.","Task",NA,NA,NA,"SUPTM46030"
"61",1690961470173,"02/08/2023 07:31:10",1690965070173,1,"02/08/2023 09:31:10",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",29,"Task","Screen 3","izqege",2,"continue","",1769.302,1769.302,1769.302,1769.302,1769.302,1769.302,1,1769.302,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You said all the right things.","You came across really well.","Task",NA,NA,NA,"SUPTM46030"
"62",1690961472113,"02/08/2023 07:31:12",1690965072113,1,"02/08/2023 09:31:12",139282,42,"task-g4az",NA,30997042,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",30,"Task","Screen 1","113qg5",1,"continue","",1940.73100001193,1936.05800000002,1940.73100001193,1940.73100001193,1936.05800000002,1940.73100001193,1,1940.73100001193,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Excellent!","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM46030"
