"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","branch.vlgf","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..stimulus","Spreadsheet..P","Spreadsheet..N","Manipulation..Spreadsheet","Random_ID"
"16",1690912717341,"01/08/2023 17:58:37",1690916317341,1,"01/08/2023 19:58:37",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,2,"Neutral Feedback","Screen 1","3zrml3",1,"response","You repeated yourself a little.",50650.143,93233.67,93247.4170000119,50650.143,93233.67,93247.4170000119,1,50650.143,42597.2740000119,0,NA,"Text Entry","Text Entry",4,"object-158","Neutral Feedback","P3_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM24387"
"17",1690912717342,"01/08/2023 17:58:37",1690916317342,1,"01/08/2023 19:58:37",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,2,"Neutral Feedback","Screen 1","3zrml3",1,"response","I didn't really understand the setting of the picture from your description.",27883.411,93233.67,93248.5170000358,27883.411,93233.67,93248.5170000358,1,27883.411,65365.1060000358,0,NA,"Text Entry","Text Entry",5,"object-159","Neutral Feedback","P3_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM24387"
"18",1690912718294,"01/08/2023 17:58:38",1690916318294,1,"01/08/2023 19:58:38",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,2,"Neutral Feedback","Screen 2","vv4mhq",2,"continue","",966.495999999985,966.495999999985,966.495999999985,966.495999999985,966.495999999985,966.495999999985,1,966.495999999985,0,0,NA,"Fixation Timing","Fixation",1,"object-153","Neutral Feedback","P3_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM24387"
"19",1690912770423,"01/08/2023 17:59:30",1690916370423,1,"01/08/2023 19:59:30",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,3,"Positive Feedback","Video","w2ir4b",1,"continue","",52129.951,52116.937,52129.951,52129.951,52116.937,52129.951,1,52129.951,0,0,NA,"Click To Continue","Continue Button",1,"object-14","Positive Feedback","P1_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM24387"
"20",1690912770426,"01/08/2023 17:59:30",1690916370426,1,"01/08/2023 19:59:30",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,3,"Positive Feedback","Video","w2ir4b",1,"response","Your description was clear and included good details.",42400.237,52116.937,52132.8510000358,42400.237,52116.937,52132.8510000358,1,42400.237,9732.61400003574,0,NA,"Text Entry","Text Entry",4,"object-19","Positive Feedback","P1_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM24387"
"21",1690912770427,"01/08/2023 17:59:30",1690916370427,1,"01/08/2023 19:59:30",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,3,"Positive Feedback","Video","w2ir4b",1,"response","Your body language and gestures were good.",32333.479,52116.937,52133.2510000119,32333.479,52116.937,52133.2510000119,1,32333.479,19799.7720000119,0,NA,"Text Entry","Text Entry",5,"object-20","Positive Feedback","P1_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM24387"
"22",1690912771378,"01/08/2023 17:59:31",1690916371378,1,"01/08/2023 19:59:31",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,3,"Positive Feedback","Fixation","mtm832",2,"continue","",966.740000000049,966.740000000049,966.740000000049,966.740000000049,966.740000000049,966.740000000049,1,966.740000000049,0,0,NA,"Fixation Timing","Fixation",1,"object-65","Positive Feedback","P1_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM24387"
"23",1690912845275,"01/08/2023 18:00:45",1690916445275,1,"01/08/2023 20:00:45",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,3,"Neutral Feedback","Screen 1","3zrml3",1,"continue","",73897.774,73883.604,73897.774,73897.774,73883.604,73897.774,1,73897.774,0,0,NA,"Click To Continue","Continue Button",1,"object-155","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM24387"
"24",1690912845281,"01/08/2023 18:00:45",1690916445281,1,"01/08/2023 20:00:45",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,3,"Neutral Feedback","Screen 1","3zrml3",1,"response","You seemed unsure of what to say",65300.172,73883.604,73900.297,65300.172,73883.604,73900.297,1,65300.172,8600.12500000006,0,NA,"Text Entry","Text Entry",4,"object-158","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM24387"
"25",1690912845282,"01/08/2023 18:00:45",1690916445282,1,"01/08/2023 20:00:45",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,3,"Neutral Feedback","Screen 1","3zrml3",1,"response","It wasn't clear what was happening in the photo.",50433.425,73883.604,73900.297,50433.425,73883.604,73900.297,1,50433.425,23466.872,0,NA,"Text Entry","Text Entry",5,"object-159","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM24387"
"26",1690912846228,"01/08/2023 18:00:46",1690916446228,1,"01/08/2023 20:00:46",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,3,"Neutral Feedback","Screen 2","vv4mhq",2,"continue","",966.625,966.625,966.625,966.625,966.625,966.625,1,966.625,0,0,NA,"Fixation Timing","Fixation",1,"object-153","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM24387"
"27",1690912894987,"01/08/2023 18:01:34",1690916494987,1,"01/08/2023 20:01:34",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,4,"Positive Feedback","Video","w2ir4b",1,"continue","",48759.2449999881,48750.187,48759.2449999881,48759.2449999881,48750.187,48759.2449999881,1,48759.2449999881,0,0,NA,"Click To Continue","Continue Button",1,"object-14","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM24387"
"28",1690912894992,"01/08/2023 18:01:34",1690916494992,1,"01/08/2023 20:01:34",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,4,"Positive Feedback","Video","w2ir4b",1,"response","You spoke clearly.",36550.114,48750.187,48764.545,36550.114,48750.187,48764.545,1,36550.114,12214.431,0,NA,"Text Entry","Text Entry",4,"object-19","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM24387"
"29",1690912894993,"01/08/2023 18:01:34",1690916494993,1,"01/08/2023 20:01:34",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,4,"Positive Feedback","Video","w2ir4b",1,"response","You were positive about the photo.",27133.423,48750.187,48765.4450000357,27133.423,48750.187,48765.4450000357,1,27133.423,21632.0220000357,0,NA,"Text Entry","Text Entry",5,"object-20","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM24387"
"30",1690912895945,"01/08/2023 18:01:35",1690916495945,1,"01/08/2023 20:01:35",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,4,"Positive Feedback","Fixation","mtm832",2,"continue","",966.59500000003,966.59500000003,966.59500000003,966.59500000003,966.59500000003,966.59500000003,1,966.59500000003,0,0,NA,"Fixation Timing","Fixation",1,"object-65","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM24387"
"31",1690912966393,"01/08/2023 18:02:46",1690916566393,1,"01/08/2023 20:02:46",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,4,"Neutral Feedback","Screen 1","3zrml3",1,"continue","",70448.9629999881,70433.594,70448.9629999881,70448.9629999881,70433.594,70448.9629999881,1,70448.9629999881,0,0,NA,"Click To Continue","Continue Button",1,"object-155","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM24387"
"32",1690912966397,"01/08/2023 18:02:46",1690916566397,1,"01/08/2023 20:02:46",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,4,"Neutral Feedback","Screen 1","3zrml3",1,"response","You seemed a bit confused by the photo.",63550.184,70433.594,70450.354,63550.184,70433.594,70450.354,1,63550.184,6900.17000000004,0,NA,"Text Entry","Text Entry",4,"object-158","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM24387"
"33",1690912966398,"01/08/2023 18:02:46",1690916566398,1,"01/08/2023 20:02:46",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,4,"Neutral Feedback","Screen 1","3zrml3",1,"response","I couldn't really picture the photo from your description.",52500.198,70433.594,70450.354,52500.198,70433.594,70450.354,1,52500.198,17950.156,0,NA,"Text Entry","Text Entry",5,"object-159","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM24387"
"34",1690912967344,"01/08/2023 18:02:47",1690916567344,1,"01/08/2023 20:02:47",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,4,"Neutral Feedback","Screen 2","vv4mhq",2,"continue","",966.605999999971,966.605999999971,966.605999999971,966.605999999971,966.605999999971,966.605999999971,1,966.605999999971,0,0,NA,"Fixation Timing","Fixation",1,"object-153","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM24387"
"35",1690913056901,"01/08/2023 18:04:16",1690916656901,1,"01/08/2023 20:04:16",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,5,"Neutral Feedback","Screen 1","3zrml3",1,"continue","",89556.9630000358,89550.28,89556.9630000358,89556.9630000358,89550.28,89556.9630000358,1,89556.9630000358,0,0,NA,"Click To Continue","Continue Button",1,"object-155","Neutral Feedback","P1_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM24387"
"36",1690913056904,"01/08/2023 18:04:16",1690916656904,1,"01/08/2023 20:04:16",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,5,"Neutral Feedback","Screen 1","3zrml3",1,"response","You fidgeted with your hands a bit.",82000.317,89550.28,89559.4630000358,82000.317,89550.28,89559.4630000358,1,82000.317,7559.14600003581,0,NA,"Text Entry","Text Entry",4,"object-158","Neutral Feedback","P1_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM24387"
"37",1690913056904,"01/08/2023 18:04:16",1690916656904,1,"01/08/2023 20:04:16",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,5,"Neutral Feedback","Screen 1","3zrml3",1,"response","The description was good but could have used more detail about the photo.",34450.2010000001,89550.28,89559.7629999881,34450.2010000001,89550.28,89559.7629999881,1,34450.2010000001,55109.561999988,0,NA,"Text Entry","Text Entry",5,"object-159","Neutral Feedback","P1_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM24387"
"38",1690913057862,"01/08/2023 18:04:17",1690916657862,1,"01/08/2023 20:04:17",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,5,"Neutral Feedback","Screen 2","vv4mhq",2,"continue","",966.676000000094,966.676000000094,966.676000000094,966.676000000094,966.676000000094,966.676000000094,1,966.676000000094,0,0,NA,"Fixation Timing","Fixation",1,"object-153","Neutral Feedback","P1_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM24387"
"39",1690913093715,"01/08/2023 18:04:53",1690916693715,1,"01/08/2023 20:04:53",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,5,"Positive Feedback","Video","w2ir4b",1,"continue","",35852.9070000119,35850.1279999999,35852.9070000119,35852.9070000119,35850.1279999999,35852.9070000119,1,35852.9070000119,0,0,NA,"Click To Continue","Continue Button",1,"object-14","Positive Feedback","P4_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM24387"
"40",1690913093720,"01/08/2023 18:04:53",1690916693720,1,"01/08/2023 20:04:53",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,5,"Positive Feedback","Video","w2ir4b",1,"response","You gave a detailed description.",24733.5199999999,35850.1279999999,35858.2070000238,24733.5199999999,35850.1279999999,35858.2070000238,1,24733.5199999999,11124.6870000239,0,NA,"Text Entry","Text Entry",4,"object-19","Positive Feedback","P4_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM24387"
"41",1690913093720,"01/08/2023 18:04:53",1690916693720,1,"01/08/2023 20:04:53",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,5,"Positive Feedback","Video","w2ir4b",1,"response","You were very smiley which is nice.",5666.79200000002,35850.1279999999,35858.7070000238,5666.79200000002,35850.1279999999,35858.7070000238,1,5666.79200000002,30191.9150000238,0,NA,"Text Entry","Text Entry",5,"object-20","Positive Feedback","P4_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM24387"
"42",1690913094679,"01/08/2023 18:04:54",1690916694679,1,"01/08/2023 20:04:54",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,5,"Positive Feedback","Fixation","mtm832",2,"continue","",966.692000000039,966.692000000039,966.692000000039,966.692000000039,966.692000000039,966.692000000039,1,966.692000000039,0,0,NA,"Fixation Timing","Fixation",1,"object-65","Positive Feedback","P4_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM24387"
"43",1690913094684,"01/08/2023 18:04:54",1690916694684,1,"01/08/2023 20:04:54",139282,42,"task-s9co",NA,30991136,9194236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x739",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In",1,1,NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","","","","",NA,"SUPTM24387"
