"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","branch.vlgf","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Index","Spreadsheet..X1","Spreadsheet..X2","Spreadsheet..Display","Spreadsheet..test_response_save","Manipulation..Spreadsheet","Store..test_response_save","Random_ID"
"37",1691006234081,"02/08/2023 19:57:14",1691009834081,1,"02/08/2023 21:57:14",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",17,"Task","Screen 3","izqege",2,"continue","",1766.70199999999,1766.70199999999,1766.70199999999,1766.70199999999,1766.70199999999,1766.70199999999,1,1766.70199999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Your description was very insightful.","You seemed very in-control.","Task",NA,NA,NA,"SUPTM61449"
"38",1691006234872,"02/08/2023 19:57:14",1691009834872,1,"02/08/2023 21:57:14",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",18,"Task","Screen 1","113qg5",1,"continue","",792.317000000388,783.331999999995,792.317000000388,792.317000000388,783.331999999995,792.317000000388,1,792.317000000388,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You did what was asked of you.","You seemed very in-control.","Task",NA,NA,NA,"SUPTM61449"
"39",1691006236632,"02/08/2023 19:57:16",1691009836632,1,"02/08/2023 21:57:16",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",18,"Task","Screen 3","izqege",2,"continue","",1766.68800000002,1766.68800000002,1766.68800000002,1766.68800000002,1766.68800000002,1766.68800000002,1,1766.68800000002,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You did what was asked of you.","You seemed very in-control.","Task",NA,NA,NA,"SUPTM61449"
"40",1691006237246,"02/08/2023 19:57:17",1691009837246,1,"02/08/2023 21:57:17",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",19,"Task","Screen 1","113qg5",1,"continue","",616.496999999625,600.000999999989,616.496999999625,616.496999999625,600.000999999989,616.496999999625,1,616.496999999625,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"You're very articulate.","You came across really well.","Task",NA,NA,NA,"SUPTM61449"
"41",1691006238998,"02/08/2023 19:57:18",1691009838998,1,"02/08/2023 21:57:18",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",19,"Task","Screen 3","izqege",2,"continue","",1766.68300000002,1766.68300000002,1766.68300000002,1766.68300000002,1766.68300000002,1766.68300000002,1,1766.68300000002,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You're very articulate.","You came across really well.","Task",NA,NA,NA,"SUPTM61449"
"42",1691006239303,"02/08/2023 19:57:19",1691009839303,1,"02/08/2023 21:57:19",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",20,"Task","Screen 1","113qg5",1,"continue","",306.212999999989,300.018999999971,306.212999999989,306.212999999989,300.018999999971,306.212999999989,1,306.212999999989,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"That was satisfactory.","You said all the right things.","Task",NA,NA,NA,"SUPTM61449"
"43",1691006241308,"02/08/2023 19:57:21",1691009841308,1,"02/08/2023 21:57:21",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",20,"Task","Screen 3","izqege",2,"continue","",2000.01200000005,2000.01200000005,2000.01200000005,2000.01200000005,2000.01200000005,2000.01200000005,1,2000.01200000005,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","You said all the right things.","Task",NA,NA,NA,"SUPTM61449"
"44",1691006242064,"02/08/2023 19:57:22",1691009842064,1,"02/08/2023 21:57:22",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",21,"Task","Screen 1","113qg5",1,"continue","",766.668999999936,750.002999999968,766.668999999936,766.668999999936,750.002999999968,766.668999999936,1,766.668999999936,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You did what was asked of you.","Excellent!","Task",NA,NA,NA,"SUPTM61449"
"45",1691006243815,"02/08/2023 19:57:23",1691009843815,1,"02/08/2023 21:57:23",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",21,"Task","Screen 3","izqege",2,"continue","",1766.66499999998,1766.66499999998,1766.66499999998,1766.66499999998,1766.66499999998,1766.66499999998,1,1766.66499999998,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You did what was asked of you.","Excellent!","Task",NA,NA,NA,"SUPTM61449"
"46",1691006244128,"02/08/2023 19:57:24",1691009844128,1,"02/08/2023 21:57:24",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",22,"Task","Screen 1","113qg5",1,"continue","",314.514000000025,300.008000000031,314.514000000025,314.514000000025,300.008000000031,314.514000000025,1,314.514000000025,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You said all the right things.","You appear very smart.","Task",NA,NA,NA,"SUPTM61449"
"47",1691006245882,"02/08/2023 19:57:25",1691009845882,1,"02/08/2023 21:57:25",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",22,"Task","Screen 3","izqege",2,"continue","",1766.679,1766.679,1766.679,1766.679,1766.679,1766.679,1,1766.679,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You said all the right things.","You appear very smart.","Task",NA,NA,NA,"SUPTM61449"
"48",1691006246646,"02/08/2023 19:57:26",1691009846646,1,"02/08/2023 21:57:26",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",23,"Task","Screen 1","113qg5",1,"continue","",766.227000000363,749.980999999971,766.227000000363,766.227000000363,749.980999999971,766.227000000363,1,766.227000000363,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"Excellent!","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM61449"
"49",1691006248397,"02/08/2023 19:57:28",1691009848397,1,"02/08/2023 21:57:28",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",23,"Task","Screen 3","izqege",2,"continue","",1766.69900000002,1766.69900000002,1766.69900000002,1766.69900000002,1766.69900000002,1766.69900000002,1,1766.69900000002,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM61449"
"50",1691006248959,"02/08/2023 19:57:28",1691009848959,1,"02/08/2023 21:57:28",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",24,"Task","Screen 1","113qg5",1,"continue","",562.346999999252,550.005999999994,562.346999999252,562.346999999252,550.005999999994,562.346999999252,1,562.346999999252,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Well done!","You came across really well.","Task",NA,NA,NA,"SUPTM61449"
"51",1691006250714,"02/08/2023 19:57:30",1691009850714,1,"02/08/2023 21:57:30",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",24,"Task","Screen 3","izqege",2,"continue","",1766.68099999998,1766.68099999998,1766.68099999998,1766.68099999998,1766.68099999998,1766.68099999998,1,1766.68099999998,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","You came across really well.","Task",NA,NA,NA,"SUPTM61449"
"52",1691006251088,"02/08/2023 19:57:31",1691009851088,1,"02/08/2023 21:57:31",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",25,"Task","Screen 1","113qg5",1,"continue","",374.460000000021,366.662000000011,374.460000000021,374.460000000021,366.662000000011,374.460000000021,1,374.460000000021,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"I could easily picture what you were describing.","Your description was very insightful.","Task",NA,NA,NA,"SUPTM61449"
"53",1691006252848,"02/08/2023 19:57:32",1691009852848,1,"02/08/2023 21:57:32",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",25,"Task","Screen 3","izqege",2,"continue","",1766.67800000001,1766.67800000001,1766.67800000001,1766.67800000001,1766.67800000001,1766.67800000001,1,1766.67800000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","Your description was very insightful.","Task",NA,NA,NA,"SUPTM61449"
"54",1691006253095,"02/08/2023 19:57:33",1691009853095,1,"02/08/2023 21:57:33",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",26,"Task","Screen 1","113qg5",1,"continue","",248.520000000368,233.352000000014,248.520000000368,248.520000000368,233.352000000014,248.520000000368,1,248.520000000368,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"Excellent!","You said all the right things.","Task",NA,NA,NA,"SUPTM61449"
"55",1691006254848,"02/08/2023 19:57:34",1691009854848,1,"02/08/2023 21:57:34",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",26,"Task","Screen 3","izqege",2,"continue","",1766.66800000001,1766.66800000001,1766.66800000001,1766.66800000001,1766.66800000001,1766.66800000001,1,1766.66800000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","You said all the right things.","Task",NA,NA,NA,"SUPTM61449"
"56",1691006255199,"02/08/2023 19:57:35",1691009855199,1,"02/08/2023 21:57:35",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",27,"Task","Screen 1","113qg5",1,"continue","",350.00199999992,333.335999999952,350.00199999992,350.00199999992,333.335999999952,350.00199999992,1,350.00199999992,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You did what was asked of you.","You appear very smart.","Task",NA,NA,NA,"SUPTM61449"
"57",1691006256948,"02/08/2023 19:57:36",1691009856948,1,"02/08/2023 21:57:36",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",27,"Task","Screen 3","izqege",2,"continue","",1766.67800000001,1766.67800000001,1766.67800000001,1766.67800000001,1766.67800000001,1766.67800000001,1,1766.67800000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You did what was asked of you.","You appear very smart.","Task",NA,NA,NA,"SUPTM61449"
"58",1691006257449,"02/08/2023 19:57:37",1691009857449,1,"02/08/2023 21:57:37",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",28,"Task","Screen 1","113qg5",1,"continue","",502.386000000755,500.003000000026,502.386000000755,502.386000000755,500.003000000026,502.386000000755,1,502.386000000755,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You seemed very in-control.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM61449"
"59",1691006259215,"02/08/2023 19:57:39",1691009859215,1,"02/08/2023 21:57:39",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",28,"Task","Screen 3","izqege",2,"continue","",1766.67999999993,1766.67999999993,1766.67999999993,1766.67999999993,1766.67999999993,1766.67999999993,1,1766.67999999993,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You seemed very in-control.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM61449"
"60",1691006260295,"02/08/2023 19:57:40",1691009860295,1,"02/08/2023 21:57:40",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",29,"Task","Screen 1","113qg5",1,"continue","",1082.00299999968,1066.64600000007,1082.00299999968,1082.00299999968,1066.64600000007,1082.00299999968,1,1082.00299999968,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Well done!","Your description was very insightful.","Task",NA,NA,NA,"SUPTM61449"
"61",1691006262048,"02/08/2023 19:57:42",1691009862048,1,"02/08/2023 21:57:42",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",29,"Task","Screen 3","izqege",2,"continue","",1766.69400000002,1766.69400000002,1766.69400000002,1766.69400000002,1766.69400000002,1766.69400000002,1,1766.69400000002,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","Your description was very insightful.","Task",NA,NA,NA,"SUPTM61449"
"62",1691006262806,"02/08/2023 19:57:42",1691009862806,1,"02/08/2023 21:57:42",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",30,"Task","Screen 1","113qg5",1,"continue","",758.963000000338,749.993999999948,758.963000000338,758.963000000338,749.993999999948,758.963000000338,1,758.963000000338,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"You are really engaging when you speak.","You came across really well.","Task",NA,NA,NA,"SUPTM61449"
"63",1691006264566,"02/08/2023 19:57:44",1691009864566,1,"02/08/2023 21:57:44",139282,42,"task-lqy7",NA,31015924,9199072,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 114.0.0.0","1920x1080","1920x905",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",30,"Task","Screen 3","izqege",2,"continue","",1766.70400000003,1766.70400000003,1766.70400000003,1766.70400000003,1766.70400000003,1766.70400000003,1,1766.70400000003,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You are really engaging when you speak.","You came across really well.","Task",NA,NA,NA,"SUPTM61449"
