"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
2,1711394887417,"25/03/2024 19:28:07",1711380487417,-4,"25/03/2024 11:28:07",172741,4,"task-kvtv",NA,36436533,NA,"complete",NA,"6601cb868c4c847f2e11c901","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1322x696",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",5200.6,5183.7,5200.6,5200.6,5183.7,5200.6,1,5200.6,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF75031"
3,1711394892182,"25/03/2024 19:28:12",1711380492182,-4,"25/03/2024 11:28:12",172741,4,"task-kvtv",NA,36436533,NA,"complete",NA,"6601cb868c4c847f2e11c901","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1322x696",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",4786.59999999404,4782.7,4786.59999999404,4786.59999999404,4782.7,4786.59999999404,1,4786.59999999404,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF75031"
4,1711394903358,"25/03/2024 19:28:23",1711380503358,-4,"25/03/2024 11:28:23",172741,4,"task-kvtv",NA,36436533,NA,"complete",NA,"6601cb868c4c847f2e11c901","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1322x696",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",11179.399999994,11166.3,11179.399999994,11179.399999994,11166.3,11179.399999994,1,11179.399999994,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF75031"
5,1711394926410,"25/03/2024 19:28:46",1711380526410,-4,"25/03/2024 11:28:46",172741,4,"task-kvtv",NA,36436533,NA,"complete",NA,"6601cb868c4c847f2e11c901","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1322x696",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",23065.299999997,23049.8,23065.299999997,23065.299999997,23049.8,23065.299999997,1,23065.299999997,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF75031"
6,1711395023542,"25/03/2024 19:30:23",1711380623542,-4,"25/03/2024 11:30:23",172741,4,"task-kvtv",NA,36436533,NA,"complete",NA,"6601cb868c4c847f2e11c901","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1322x696",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",97146.400000003,97131.7,97146.400000003,97146.400000003,97131.7,97146.400000003,1,97146.400000003,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF75031"
7,1711395029012,"25/03/2024 19:30:29",1711380629012,-4,"25/03/2024 11:30:29",172741,4,"task-kvtv",NA,36436533,NA,"complete",NA,"6601cb868c4c847f2e11c901","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1322x696",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5484.29999999702,5467.60000000001,5484.29999999702,5484.29999999702,5467.60000000001,5484.29999999702,1,5484.29999999702,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF75031"
8,1711395035683,"25/03/2024 19:30:35",1711380635683,-4,"25/03/2024 11:30:35",172741,4,"task-kvtv",NA,36436533,NA,"complete",NA,"6601cb868c4c847f2e11c901","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1322x696",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",6687.19999999701,6683,6687.19999999701,6687.19999999701,6683,6687.19999999701,1,6687.19999999701,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF75031"
9,1711395039293,"25/03/2024 19:30:39",1711380639293,-4,"25/03/2024 11:30:39",172741,4,"task-kvtv",NA,36436533,NA,"complete",NA,"6601cb868c4c847f2e11c901","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1322x696",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3614.10000000297,3600.19999999998,3614.10000000297,3614.10000000297,3600.19999999998,3614.10000000297,1,3614.10000000297,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF75031"
10,1711395039295,"25/03/2024 19:30:39",1711380639295,-4,"25/03/2024 11:30:39",172741,4,"task-kvtv",NA,36436533,NA,"complete",NA,"6601cb868c4c847f2e11c901","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1322x696",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF75031"
1,1711395743909,"25/03/2024 19:42:23",1711413743909,5,"26/03/2024 05:42:23",172741,4,"task-kvtv",NA,36436913,NA,"complete",NA,"6601cd67faa97a294fe3db4c","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x607",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IAHBGCFDE","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF36782"
2,1711395752821,"25/03/2024 19:42:32",1711413752821,5,"26/03/2024 05:42:32",172741,4,"task-kvtv",NA,36436913,NA,"complete",NA,"6601cd67faa97a294fe3db4c","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x607",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IAHBGCFDE","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",6929.10000002384,6916.7,6929.10000002384,6929.10000002384,6916.7,6929.10000002384,1,6929.10000002384,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF36782"
3,1711395757482,"25/03/2024 19:42:37",1711413757482,5,"26/03/2024 05:42:37",172741,4,"task-kvtv",NA,36436913,NA,"complete",NA,"6601cd67faa97a294fe3db4c","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x607",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IAHBGCFDE","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",4674.20000003576,4666.6,4674.20000003576,4674.20000003576,4666.6,4674.20000003576,1,4674.20000003576,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF36782"
4,1711395786394,"25/03/2024 19:43:06",1711413786394,5,"26/03/2024 05:43:06",172741,4,"task-kvtv",NA,36436913,NA,"complete",NA,"6601cd67faa97a294fe3db4c","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x607",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IAHBGCFDE","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",28920.3999999881,28916.9,28920.3999999881,28920.3999999881,28916.9,28920.3999999881,1,28920.3999999881,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF36782"
5,1711395816987,"25/03/2024 19:43:36",1711413816987,5,"26/03/2024 05:43:36",172741,4,"task-kvtv",NA,36436913,NA,"complete",NA,"6601cd67faa97a294fe3db4c","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x607",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IAHBGCFDE","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",30596.7000000358,30583.4,30596.7000000358,30596.7000000358,30583.4,30596.7000000358,1,30596.7000000358,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF36782"
6,1711395841853,"25/03/2024 19:44:01",1711413841853,5,"26/03/2024 05:44:01",172741,4,"task-kvtv",NA,36436913,NA,"complete",NA,"6601cd67faa97a294fe3db4c","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x607",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IAHBGCFDE","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",24879.3000000358,24866.8,24879.3000000358,24879.3000000358,24866.8,24879.3000000358,1,24879.3000000358,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF36782"
7,1711395861185,"25/03/2024 19:44:21",1711413861185,5,"26/03/2024 05:44:21",172741,4,"task-kvtv",NA,36436913,NA,"complete",NA,"6601cd67faa97a294fe3db4c","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x607",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IAHBGCFDE","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",19344.7999999881,19333.5,19344.7999999881,19344.7999999881,19333.5,19344.7999999881,1,19344.7999999881,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF36782"
8,1711395866936,"25/03/2024 19:44:26",1711413866936,5,"26/03/2024 05:44:26",172741,4,"task-kvtv",NA,36436913,NA,"complete",NA,"6601cd67faa97a294fe3db4c","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x607",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IAHBGCFDE","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",5762.40000001193,5750,5762.40000001193,5762.40000001193,5750,5762.40000001193,1,5762.40000001193,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF36782"
9,1711395870404,"25/03/2024 19:44:30",1711413870404,5,"26/03/2024 05:44:30",172741,4,"task-kvtv",NA,36436913,NA,"complete",NA,"6601cd67faa97a294fe3db4c","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x607",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IAHBGCFDE","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3480.29999998808,3466.80000000002,3480.29999998808,3480.29999998808,3466.80000000002,3480.29999998808,1,3480.29999998808,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF36782"
10,1711395870414,"25/03/2024 19:44:30",1711413870414,5,"26/03/2024 05:44:30",172741,4,"task-kvtv",NA,36436913,NA,"complete",NA,"6601cd67faa97a294fe3db4c","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x607",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IAHBGCFDE","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF36782"
1,1711410381049,"25/03/2024 23:46:21",1711392381049,-5,"25/03/2024 13:46:21",172741,4,"task-kvtv",NA,36442685,NA,"complete",NA,"66020a14fed03f0a4e034fb5","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF49898"
2,1711410385407,"25/03/2024 23:46:25",1711392385407,-5,"25/03/2024 13:46:25",172741,4,"task-kvtv",NA,36442685,NA,"complete",NA,"66020a14fed03f0a4e034fb5","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3663.90000038147,3648.8,3663.90000038147,3663.90000038147,3648.8,3663.90000038147,1,3663.90000038147,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF49898"
3,1711410388477,"25/03/2024 23:46:28",1711392388477,-5,"25/03/2024 13:46:28",172741,4,"task-kvtv",NA,36442685,NA,"complete",NA,"66020a14fed03f0a4e034fb5","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3085.30000019073,3082.3,3085.30000019073,3085.30000019073,3082.3,3085.30000019073,1,3085.30000019073,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF49898"
4,1711410405721,"25/03/2024 23:46:45",1711392405721,-5,"25/03/2024 13:46:45",172741,4,"task-kvtv",NA,36442685,NA,"complete",NA,"66020a14fed03f0a4e034fb5","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",17246.8000003815,17244.1,17246.8000003815,17246.8000003815,17244.1,17246.8000003815,1,17246.8000003815,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF49898"
5,1711410411856,"25/03/2024 23:46:51",1711392411856,-5,"25/03/2024 13:46:51",172741,4,"task-kvtv",NA,36442685,NA,"complete",NA,"66020a14fed03f0a4e034fb5","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",6138.1,6131,6138.1,6138.1,6131,6138.1,1,6138.1,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF49898"
6,1711410419621,"25/03/2024 23:46:59",1711392419621,-5,"25/03/2024 13:46:59",172741,4,"task-kvtv",NA,36442685,NA,"complete",NA,"66020a14fed03f0a4e034fb5","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",7772.20000038147,7764.2,7772.20000038147,7772.20000038147,7764.2,7772.20000038147,1,7772.20000038147,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF49898"
7,1711410424660,"25/03/2024 23:47:04",1711392424660,-5,"25/03/2024 13:47:04",172741,4,"task-kvtv",NA,36442685,NA,"complete",NA,"66020a14fed03f0a4e034fb5","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5046.50000038147,5031.9,5046.50000038147,5046.50000038147,5031.9,5046.50000038147,1,5046.50000038147,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF49898"
8,1711410427886,"25/03/2024 23:47:07",1711392427886,-5,"25/03/2024 13:47:07",172741,4,"task-kvtv",NA,36442685,NA,"complete",NA,"66020a14fed03f0a4e034fb5","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3240.60000038147,3232.1,3240.60000038147,3240.60000038147,3232.1,3240.60000038147,1,3240.60000038147,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF49898"
9,1711410430855,"25/03/2024 23:47:10",1711392430855,-5,"25/03/2024 13:47:10",172741,4,"task-kvtv",NA,36442685,NA,"complete",NA,"66020a14fed03f0a4e034fb5","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2977.59999980927,2965.4,2977.59999980927,2977.59999980927,2965.4,2977.59999980927,1,2977.59999980927,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF49898"
10,1711410430860,"25/03/2024 23:47:10",1711392430860,-5,"25/03/2024 13:47:10",172741,4,"task-kvtv",NA,36442685,NA,"complete",NA,"66020a14fed03f0a4e034fb5","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF49898"
1,1711422873979,"26/03/2024 03:14:33",1711404873979,-5,"25/03/2024 17:14:33",172741,4,"task-kvtv",NA,36444669,NA,"complete",NA,"660238f01be858ed29072393","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFIGH","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF60894"
2,1711422878173,"26/03/2024 03:14:38",1711404878173,-5,"25/03/2024 17:14:38",172741,4,"task-kvtv",NA,36444669,NA,"complete",NA,"660238f01be858ed29072393","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFIGH","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3576.99999999944,3566.6,3576.99999999944,3576.99999999944,3566.6,3576.99999999944,1,3576.99999999944,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF60894"
3,1711422892047,"26/03/2024 03:14:52",1711404892047,-5,"25/03/2024 17:14:52",172741,4,"task-kvtv",NA,36444669,NA,"complete",NA,"660238f01be858ed29072393","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFIGH","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",13883.2,13866.6,13883.2,13883.2,13866.6,13883.2,1,13883.2,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF60894"
4,1711422907989,"26/03/2024 03:15:07",1711404907989,-5,"25/03/2024 17:15:07",172741,4,"task-kvtv",NA,36444669,NA,"complete",NA,"660238f01be858ed29072393","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"CDBEAFIGH","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",15960.4999999996,15949.7,15960.4999999996,15960.4999999996,15949.7,15960.4999999996,1,15960.4999999996,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF60894"
