"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","branch.vlgf","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..stimulus","Spreadsheet..P","Spreadsheet..N","Manipulation..Spreadsheet","Random_ID"
"12",1690962251156,"02/08/2023 07:44:11",1690965851156,1,"02/08/2023 09:44:11",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,2,"Positive Feedback","Video","w2ir4b",1,"response","You were incredibly clear when explaining the details!",29812.313,85947.032,85963.685,29812.313,85947.032,85963.685,1,29812.313,56151.372,0,NA,"Text Entry","Text Entry",5,"object-20","Positive Feedback","P2_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM46030"
"13",1690962252034,"02/08/2023 07:44:12",1690965852034,1,"02/08/2023 09:44:12",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,2,"Positive Feedback","Fixation","mtm832",2,"continue","",901.367000000027,901.367000000027,901.367000000027,901.367000000027,901.367000000027,901.367000000027,1,901.367000000027,0,0,NA,"Fixation Timing","Fixation",1,"object-65","Positive Feedback","P2_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM46030"
"14",1690962310361,"02/08/2023 07:45:10",1690965910361,1,"02/08/2023 09:45:10",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,2,"Neutral Feedback","Screen 1","3zrml3",1,"continue","",58334.1920000059,58321.555,58334.1920000059,58334.1920000059,58321.555,58334.1920000059,1,58334.1920000059,0,0,NA,"Click To Continue","Continue Button",1,"object-155","Neutral Feedback","P3_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM46030"
"15",1690962310376,"02/08/2023 07:45:10",1690965910376,1,"02/08/2023 09:45:10",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,2,"Neutral Feedback","Screen 1","3zrml3",1,"response","You gave enough detail.",49508.148,58321.555,58338.173,49508.148,58321.555,58338.173,1,49508.148,8830.02500000002,0,NA,"Text Entry","Text Entry",4,"object-158","Neutral Feedback","P3_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM46030"
"16",1690962310378,"02/08/2023 07:45:10",1690965910378,1,"02/08/2023 09:45:10",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,2,"Neutral Feedback","Screen 1","3zrml3",1,"response","The overall impression of the image you described was fine.",27124.45,58321.555,58338.173,27124.45,58321.555,58338.173,1,27124.45,31213.723,0,NA,"Text Entry","Text Entry",5,"object-159","Neutral Feedback","P3_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM46030"
"17",1690962311317,"02/08/2023 07:45:11",1690965911317,1,"02/08/2023 09:45:11",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,2,"Neutral Feedback","Screen 2","vv4mhq",2,"continue","",968.108000000007,968.108000000007,968.108000000007,968.108000000007,968.108000000007,968.108000000007,1,968.108000000007,0,0,NA,"Fixation Timing","Fixation",1,"object-153","Neutral Feedback","P3_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM46030"
"18",1690962371020,"02/08/2023 07:46:11",1690965971020,1,"02/08/2023 09:46:11",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,3,"Positive Feedback","Video","w2ir4b",1,"continue","",59703.9290000119,59690.243,59703.9290000119,59703.9290000119,59690.243,59703.9290000119,1,59703.9290000119,0,0,NA,"Click To Continue","Continue Button",1,"object-14","Positive Feedback","P1_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM46030"
"19",1690962371024,"02/08/2023 07:46:11",1690965971024,1,"02/08/2023 09:46:11",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,3,"Positive Feedback","Video","w2ir4b",1,"response","Your description was very evocative!",39709.924,59690.243,59706.904,39709.924,59690.243,59706.904,1,39709.924,19996.98,0,NA,"Text Entry","Text Entry",4,"object-19","Positive Feedback","P1_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM46030"
"20",1690962371025,"02/08/2023 07:46:11",1690965971025,1,"02/08/2023 09:46:11",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,3,"Positive Feedback","Video","w2ir4b",1,"response","You were very confident!",31530.956,59690.243,59706.904,31530.956,59690.243,59706.904,1,31530.956,28175.948,0,NA,"Text Entry","Text Entry",5,"object-20","Positive Feedback","P1_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM46030"
"21",1690962371975,"02/08/2023 07:46:11",1690965971975,1,"02/08/2023 09:46:11",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,3,"Positive Feedback","Fixation","mtm832",2,"continue","",967.896000000008,967.896000000008,967.896000000008,967.896000000008,967.896000000008,967.896000000008,1,967.896000000008,0,0,NA,"Fixation Timing","Fixation",1,"object-65","Positive Feedback","P1_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM46030"
"22",1690962434800,"02/08/2023 07:47:14",1690966034800,1,"02/08/2023 09:47:14",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,3,"Neutral Feedback","Screen 1","3zrml3",1,"continue","",62819.089999994,62811.541,62819.089999994,62819.089999994,62811.541,62819.089999994,1,62819.089999994,0,0,NA,"Click To Continue","Continue Button",1,"object-155","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM46030"
"23",1690962434805,"02/08/2023 07:47:14",1690966034805,1,"02/08/2023 09:47:14",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,3,"Neutral Feedback","Screen 1","3zrml3",1,"response","Your articulation was okay. ",38207.756,62811.541,62823.2900000119,38207.756,62811.541,62823.2900000119,1,38207.756,24615.5340000119,0,NA,"Text Entry","Text Entry",4,"object-158","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM46030"
"24",1690962434805,"02/08/2023 07:47:14",1690966034805,1,"02/08/2023 09:47:14",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,3,"Neutral Feedback","Screen 1","3zrml3",1,"response","You did okay in presenting the various details of the picture.",14639.239,62811.541,62824.089999994,14639.239,62811.541,62824.089999994,1,14639.239,48184.850999994,0,NA,"Text Entry","Text Entry",5,"object-159","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM46030"
"25",1690962435762,"02/08/2023 07:47:15",1690966035762,1,"02/08/2023 09:47:15",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,3,"Neutral Feedback","Screen 2","vv4mhq",2,"continue","",968.243000000017,968.243000000017,968.243000000017,968.243000000017,968.243000000017,968.243000000017,1,968.243000000017,0,0,NA,"Fixation Timing","Fixation",1,"object-153","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM46030"
"26",1690962528273,"02/08/2023 07:48:48",1690966128273,1,"02/08/2023 09:48:48",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,4,"Positive Feedback","Video","w2ir4b",1,"continue","",92518.305999994,92506.331,92518.305999994,92518.305999994,92506.331,92518.305999994,1,92518.305999994,0,0,NA,"Click To Continue","Continue Button",1,"object-14","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM46030"
"27",1690962528277,"02/08/2023 07:48:48",1690966128277,1,"02/08/2023 09:48:48",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,4,"Positive Feedback","Video","w2ir4b",1,"response","You were very easy to understand!",65248.402,92506.331,92522.305999994,65248.402,92506.331,92522.305999994,1,65248.402,27273.903999994,0,NA,"Text Entry","Text Entry",4,"object-19","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM46030"
"28",1690962528278,"02/08/2023 07:48:48",1690966128278,1,"02/08/2023 09:48:48",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,4,"Positive Feedback","Video","w2ir4b",1,"response","Your description captured the essence of the scene.",17643.249,92506.331,92522.928,17643.249,92506.331,92522.928,1,17643.249,74879.679,0,NA,"Text Entry","Text Entry",5,"object-20","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM46030"
"29",1690962529231,"02/08/2023 07:48:49",1690966129231,1,"02/08/2023 09:48:49",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,4,"Positive Feedback","Fixation","mtm832",2,"continue","",968.24099999998,968.24099999998,968.24099999998,968.24099999998,968.24099999998,968.24099999998,1,968.24099999998,0,0,NA,"Fixation Timing","Fixation",1,"object-65","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM46030"
"30",1690962558521,"02/08/2023 07:49:18",1690966158521,1,"02/08/2023 09:49:18",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,4,"Neutral Feedback","Screen 1","3zrml3",1,"continue","",29285.134,29277.543,29285.134,29285.134,29277.543,29285.134,1,29285.134,0,0,NA,"Click To Continue","Continue Button",1,"object-155","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM46030"
"31",1690962558525,"02/08/2023 07:49:18",1690966158525,1,"02/08/2023 09:49:18",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,4,"Neutral Feedback","Screen 1","3zrml3",1,"response","Your choice of descriptors was satisfactory.",18694.591,29277.543,29289.3339999881,18694.591,29277.543,29289.3339999881,1,18694.591,10594.7429999881,0,NA,"Text Entry","Text Entry",4,"object-158","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM46030"
"32",1690962558525,"02/08/2023 07:49:18",1690966158525,1,"02/08/2023 09:49:18",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,4,"Neutral Feedback","Screen 1","3zrml3",1,"response","You were intelligible.",10782.777,29277.543,29289.9340000119,10782.777,29277.543,29289.9340000119,1,10782.777,18507.1570000119,0,NA,"Text Entry","Text Entry",5,"object-159","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM46030"
"33",1690962559482,"02/08/2023 07:49:19",1690966159482,1,"02/08/2023 09:49:19",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,4,"Neutral Feedback","Screen 2","vv4mhq",2,"continue","",968.08600000001,968.08600000001,968.08600000001,968.08600000001,968.08600000001,968.08600000001,1,968.08600000001,0,0,NA,"Fixation Timing","Fixation",1,"object-153","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPTM46030"
"34",1690962606958,"02/08/2023 07:50:06",1690966206958,1,"02/08/2023 09:50:06",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,5,"Neutral Feedback","Screen 1","3zrml3",1,"continue","",47471.701,47454.914,47471.701,47471.701,47454.914,47471.701,1,47471.701,0,0,NA,"Click To Continue","Continue Button",1,"object-155","Neutral Feedback","P1_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM46030"
"35",1690962606962,"02/08/2023 07:50:06",1690966206962,1,"02/08/2023 09:50:06",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,5,"Neutral Feedback","Screen 1","3zrml3",1,"response","You followed the brief.",41946.713,47454.914,47471.701,41946.713,47454.914,47471.701,1,41946.713,5524.98800000001,0,NA,"Text Entry","Text Entry",4,"object-158","Neutral Feedback","P1_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM46030"
"36",1690962606963,"02/08/2023 07:50:06",1690966206963,1,"02/08/2023 09:50:06",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,5,"Neutral Feedback","Screen 1","3zrml3",1,"response","Your level of description was acceptable.",13586.938,47454.914,47471.701,13586.938,47454.914,47471.701,1,13586.938,33884.763,0,NA,"Text Entry","Text Entry",5,"object-159","Neutral Feedback","P1_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM46030"
"37",1690962607904,"02/08/2023 07:50:07",1690966207904,1,"02/08/2023 09:50:07",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,5,"Neutral Feedback","Screen 2","vv4mhq",2,"continue","",968.222999999998,968.222999999998,968.222999999998,968.222999999998,968.222999999998,968.222999999998,1,968.222999999998,0,0,NA,"Fixation Timing","Fixation",1,"object-153","Neutral Feedback","P1_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM46030"
"38",1690962705177,"02/08/2023 07:51:45",1690966305177,1,"02/08/2023 09:51:45",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,5,"Positive Feedback","Video","w2ir4b",1,"continue","",97272.6680000119,97263.395,97272.6680000119,97272.6680000119,97263.395,97272.6680000119,1,97272.6680000119,0,0,NA,"Click To Continue","Continue Button",1,"object-14","Positive Feedback","P4_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM46030"
"39",1690962705183,"02/08/2023 07:51:45",1690966305183,1,"02/08/2023 09:51:45",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,5,"Positive Feedback","Video","w2ir4b",1,"response","You were very composed!",45101.194,97263.395,97278.4679999941,45101.194,97263.395,97278.4679999941,1,45101.194,52177.273999994,0,NA,"Text Entry","Text Entry",4,"object-19","Positive Feedback","P4_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM46030"
"40",1690962705185,"02/08/2023 07:51:45",1690966305185,1,"02/08/2023 09:51:45",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,5,"Positive Feedback","Video","w2ir4b",1,"response","You were very eloquent in your description!",25037.7930000001,97263.395,97279.4679999941,25037.7930000001,97263.395,97279.4679999941,1,25037.7930000001,72241.674999994,0,NA,"Text Entry","Text Entry",5,"object-20","Positive Feedback","P4_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM46030"
"41",1690962706137,"02/08/2023 07:51:46",1690966306137,1,"02/08/2023 09:51:46",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,5,"Positive Feedback","Fixation","mtm832",2,"continue","",967.959000000032,967.959000000032,967.959000000032,967.959000000032,967.959000000032,967.959000000032,1,967.959000000032,0,0,NA,"Fixation Timing","Fixation",1,"object-65","Positive Feedback","P4_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPTM46030"
"42",1690962706145,"02/08/2023 07:51:46",1690966306145,1,"02/08/2023 09:51:46",139282,42,"task-f6fg",NA,30997202,9195426,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1200x800","1200x651",NA,NA,NA,"Video Feedback Task (Clone)",6,"In","DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In",1,1,NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","","","","",NA,"SUPTM46030"
