"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"7",1692031168375,"14/08/2023 16:39:28",1692034768375,1,"14/08/2023 18:39:28",140743,17,"task-w8vi",NA,31181272,9244017,NA,"complete",NA,"64da50a5b280d5d8e5e9eb1f","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x609",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 7","rb1b6r",6,"continue","",1047.95100019073,1033.665,1047.95100019073,1047.95100019073,1033.665,1047.95100019073,1,1047.95100019073,0,0,NA,"Click To Continue","Continue Button",2,"object-49","Instructions",NA,"SUPPRF53772"
"8",1692031191450,"14/08/2023 16:39:51",1692034791450,1,"14/08/2023 18:39:51",140743,17,"task-w8vi",NA,31181272,9244017,NA,"complete",NA,"64da50a5b280d5d8e5e9eb1f","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x609",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"continue","",23063.254,23046.601,23063.254,23063.254,23046.601,23063.254,1,23063.254,0,0,NA,"Click To Continue","Continue Button",2,"object-29","Practice run",NA,"SUPPRF53772"
"9",1692031191462,"14/08/2023 16:39:51",1692034791462,1,"14/08/2023 18:39:51",140743,17,"task-w8vi",NA,31181272,9244017,NA,"complete",NA,"64da50a5b280d5d8e5e9eb1f","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x609",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","This gave a vague idea",6615.609,23046.601,23063.254,6615.609,23046.601,23063.254,1,6615.609,16447.645,0,NA,"Text Entry","Text Entry",5,"object-38","Practice run",NA,"SUPPRF53772"
"10",1692031191464,"14/08/2023 16:39:51",1692034791464,1,"14/08/2023 18:39:51",140743,17,"task-w8vi",NA,31181272,9244017,NA,"complete",NA,"64da50a5b280d5d8e5e9eb1f","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x609",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","The descirption was okay",12497.945,23046.601,23063.254,12497.945,23046.601,23063.254,1,12497.945,10565.309,0,NA,"Text Entry","Text Entry",6,"object-40","Practice run",NA,"SUPPRF53772"
"11",1692031191475,"14/08/2023 16:39:51",1692034791475,1,"14/08/2023 18:39:51",140743,17,"task-w8vi",NA,31181272,9244017,NA,"complete",NA,"64da50a5b280d5d8e5e9eb1f","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x609",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF53772"
"1",1692447827500,"19/08/2023 12:23:47",1692451427500,1,"19/08/2023 14:23:47",140743,17,"task-w8vi",NA,31255481,9265347,NA,"complete",NA,"64e0bcd5bf3ef3ff724048a9","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.82","1366x768","1311x649",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF88097"
"2",1692447832926,"19/08/2023 12:23:52",1692451432926,1,"19/08/2023 14:23:52",140743,17,"task-w8vi",NA,31255481,9265347,NA,"complete",NA,"64e0bcd5bf3ef3ff724048a9","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.82","1366x768","1311x649",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 1","by7fw4",1,"continue","",5436.34499990463,5422.249,5436.34499990463,5436.34499990463,5422.249,5436.34499990463,1,5436.34499990463,0,0,NA,"Click To Continue","Continue Button",2,"object-15","Instructions",NA,"SUPPRF88097"
"3",1692447834517,"19/08/2023 12:23:54",1692451434517,1,"19/08/2023 14:23:54",140743,17,"task-w8vi",NA,31255481,9265347,NA,"complete",NA,"64e0bcd5bf3ef3ff724048a9","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.82","1366x768","1311x649",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 2","32ryug",2,"continue","",1604.89599961853,1601.486,1604.89599961853,1604.89599961853,1601.486,1604.89599961853,1,1604.89599961853,0,0,NA,"Click To Continue","Continue Button",2,"object-18","Instructions",NA,"SUPPRF88097"
"4",1692447840651,"19/08/2023 12:24:00",1692451440651,1,"19/08/2023 14:24:00",140743,17,"task-w8vi",NA,31255481,9265347,NA,"complete",NA,"64e0bcd5bf3ef3ff724048a9","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.82","1366x768","1311x649",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 6","qfz25j",3,"continue","",6137.40999961853,6122.073,6137.40999961853,6137.40999961853,6122.073,6137.40999961853,1,6137.40999961853,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Instructions",NA,"SUPPRF88097"
"5",1692447845650,"19/08/2023 12:24:05",1692451445650,1,"19/08/2023 14:24:05",140743,17,"task-w8vi",NA,31255481,9265347,NA,"complete",NA,"64e0bcd5bf3ef3ff724048a9","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.82","1366x768","1311x649",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 3","oiajeu",4,"continue","",5014.7369997139,5004.416,5014.7369997139,5014.7369997139,5004.416,5014.7369997139,1,5014.7369997139,0,0,NA,"Click To Continue","Continue Button",2,"object-21","Instructions",NA,"SUPPRF88097"
"6",1692447854047,"19/08/2023 12:24:14",1692451454047,1,"19/08/2023 14:24:14",140743,17,"task-w8vi",NA,31255481,9265347,NA,"complete",NA,"64e0bcd5bf3ef3ff724048a9","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.82","1366x768","1311x649",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 4","x6yf73",5,"continue","",8407.021,8390.849,8407.021,8407.021,8390.849,8407.021,1,8407.021,0,0,NA,"Click To Continue","Continue Button",2,"object-24","Instructions",NA,"SUPPRF88097"
"7",1692447855746,"19/08/2023 12:24:15",1692451455746,1,"19/08/2023 14:24:15",140743,17,"task-w8vi",NA,31255481,9265347,NA,"complete",NA,"64e0bcd5bf3ef3ff724048a9","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.82","1366x768","1311x649",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 7","rb1b6r",6,"continue","",1715.672,1701.475,1715.672,1715.672,1701.475,1715.672,1,1715.672,0,0,NA,"Click To Continue","Continue Button",2,"object-49","Instructions",NA,"SUPPRF88097"
"8",1692447894962,"19/08/2023 12:24:54",1692451494962,1,"19/08/2023 14:24:54",140743,17,"task-w8vi",NA,31255481,9265347,NA,"complete",NA,"64e0bcd5bf3ef3ff724048a9","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.82","1366x768","1311x649",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"continue","",39218.096,39201.448,39218.096,39218.096,39201.448,39218.096,1,39218.096,0,0,NA,"Click To Continue","Continue Button",2,"object-29","Practice run",NA,"SUPPRF88097"
"9",1692447905537,"19/08/2023 12:25:05",1692451505537,1,"19/08/2023 14:25:05",140743,17,"task-w8vi",NA,31255481,9265347,NA,"complete",NA,"64e0bcd5bf3ef3ff724048a9","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.82","1366x768","1311x649",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"continue","",49797.197,49794.309,49797.197,49797.197,49794.309,49797.197,1,49797.197,0,0,NA,"Click To Continue","Continue Button",2,"object-29","Practice run",NA,"SUPPRF88097"
"10",1692447905543,"19/08/2023 12:25:05",1692451505543,1,"19/08/2023 14:25:05",140743,17,"task-w8vi",NA,31255481,9265347,NA,"complete",NA,"64e0bcd5bf3ef3ff724048a9","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.82","1366x768","1311x649",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","you did okay
",21669.199,49794.309,49802.7969999046,21669.199,49794.309,49802.7969999046,1,21669.199,28133.5979999046,0,NA,"Text Entry","Text Entry",5,"object-38","Practice run",NA,"SUPPRF88097"
"11",1692447905543,"19/08/2023 12:25:05",1692451505543,1,"19/08/2023 14:25:05",140743,17,"task-w8vi",NA,31255481,9265347,NA,"complete",NA,"64e0bcd5bf3ef3ff724048a9","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.82","1366x768","1311x649",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","you spoke well",46041.122,49794.309,49803.4969997139,46041.122,49794.309,49803.4969997139,1,46041.122,3762.37499971389,0,NA,"Text Entry","Text Entry",6,"object-40","Practice run",NA,"SUPPRF88097"
"12",1692447905544,"19/08/2023 12:25:05",1692451505544,1,"19/08/2023 14:25:05",140743,17,"task-w8vi",NA,31255481,9265347,NA,"complete",NA,"64e0bcd5bf3ef3ff724048a9","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.82","1366x768","1311x649",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF88097"
"1",1693057090079,"26/08/2023 13:38:10",1693060690079,1,"26/08/2023 15:38:10",140743,17,"task-w8vi",NA,31376743,9292133,NA,"complete",NA,"64ea0abb4fcce2d50f284df2","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.0","820x1180","820x1073",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF79831"
"2",1693057117562,"26/08/2023 13:38:37",1693060717562,1,"26/08/2023 15:38:37",140743,17,"task-w8vi",NA,31376743,9292133,NA,"complete",NA,"64ea0abb4fcce2d50f284df2","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.0","820x1180","820x1073",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 1","by7fw4",1,"continue","",27480,27464,27480,27480,27464,27480,1,27480,0,0,NA,"Click To Continue","Continue Button",2,"object-15","Instructions",NA,"SUPPRF79831"
"3",1693057119065,"26/08/2023 13:38:39",1693060719065,1,"26/08/2023 15:38:39",140743,17,"task-w8vi",NA,31376743,9292133,NA,"complete",NA,"64ea0abb4fcce2d50f284df2","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.0","820x1180","820x1073",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 2","32ryug",2,"continue","",1529,1522,1529,1529,1522,1529,1,1529,0,0,NA,"Click To Continue","Continue Button",2,"object-18","Instructions",NA,"SUPPRF79831"
"4",1693057122808,"26/08/2023 13:38:42",1693060722808,1,"26/08/2023 15:38:42",140743,17,"task-w8vi",NA,31376743,9292133,NA,"complete",NA,"64ea0abb4fcce2d50f284df2","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.0","820x1180","820x1073",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 6","qfz25j",3,"continue","",3744,3728,3744,3744,3728,3744,1,3744,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Instructions",NA,"SUPPRF79831"
"5",1693057126925,"26/08/2023 13:38:46",1693060726925,1,"26/08/2023 15:38:46",140743,17,"task-w8vi",NA,31376743,9292133,NA,"complete",NA,"64ea0abb4fcce2d50f284df2","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.0","820x1180","820x1073",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 3","oiajeu",4,"continue","",4132,4116,4132,4132,4116,4132,1,4132,0,0,NA,"Click To Continue","Continue Button",2,"object-21","Instructions",NA,"SUPPRF79831"
"6",1693057135543,"26/08/2023 13:38:55",1693060735543,1,"26/08/2023 15:38:55",140743,17,"task-w8vi",NA,31376743,9292133,NA,"complete",NA,"64ea0abb4fcce2d50f284df2","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.0","820x1180","820x1073",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 4","x6yf73",5,"continue","",8634,8617,8634,8634,8617,8634,1,8634,0,0,NA,"Click To Continue","Continue Button",2,"object-24","Instructions",NA,"SUPPRF79831"
"7",1693057137708,"26/08/2023 13:38:57",1693060737708,1,"26/08/2023 15:38:57",140743,17,"task-w8vi",NA,31376743,9292133,NA,"complete",NA,"64ea0abb4fcce2d50f284df2","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.0","820x1180","820x1073",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 7","rb1b6r",6,"continue","",2182,2166,2182,2182,2166,2182,1,2182,0,0,NA,"Click To Continue","Continue Button",2,"object-49","Instructions",NA,"SUPPRF79831"
"8",1693057271638,"26/08/2023 13:41:11",1693060871638,1,"26/08/2023 15:41:11",140743,17,"task-w8vi",NA,31376743,9292133,NA,"complete",NA,"64ea0abb4fcce2d50f284df2","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.0","820x1180","820x736",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"continue","",133942,133925,133942,133942,133925,133942,1,133942,0,0,NA,"Click To Continue","Continue Button",2,"object-29","Practice run",NA,"SUPPRF79831"
"9",1693057271644,"26/08/2023 13:41:11",1693060871644,1,"26/08/2023 15:41:11",140743,17,"task-w8vi",NA,31376743,9292133,NA,"complete",NA,"64ea0abb4fcce2d50f284df2","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.0","820x1180","820x736",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","you spoke fairly accurately",97061,133925,133942,97061,133925,133942,1,97061,36881,0,NA,"Text Entry","Text Entry",5,"object-38","Practice run",NA,"SUPPRF79831"
"10",1693057271645,"26/08/2023 13:41:11",1693060871645,1,"26/08/2023 15:41:11",140743,17,"task-w8vi",NA,31376743,9292133,NA,"complete",NA,"64ea0abb4fcce2d50f284df2","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.0","820x1180","820x736",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","you gave good descriptions",124404,133925,133942,124404,133925,133942,1,124404,9538,0,NA,"Text Entry","Text Entry",6,"object-40","Practice run",NA,"SUPPRF79831"
"11",1693057271647,"26/08/2023 13:41:11",1693060871647,1,"26/08/2023 15:41:11",140743,17,"task-w8vi",NA,31376743,9292133,NA,"complete",NA,"64ea0abb4fcce2d50f284df2","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.0","820x1180","820x736",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF79831"
"1",1692198707270,"16/08/2023 15:11:47",1692202307270,1,"16/08/2023 17:11:47",140743,17,"task-w8vi",NA,31222450,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF01588"
"2",1692198720654,"16/08/2023 15:12:00",1692202320654,1,"16/08/2023 17:12:00",140743,17,"task-w8vi",NA,31222450,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 1","by7fw4",1,"continue","",13423.5269998093,13415.511,13423.5269998093,13423.5269998093,13415.511,13423.5269998093,1,13423.5269998093,0,0,NA,"Click To Continue","Continue Button",2,"object-15","Instructions",NA,"SUPPRF01588"
"3",1692198723136,"16/08/2023 15:12:03",1692202323136,1,"16/08/2023 17:12:03",140743,17,"task-w8vi",NA,31222450,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 2","32ryug",2,"continue","",2491.61599995232,2482.822,2491.61599995232,2491.61599995232,2482.822,2491.61599995232,1,2491.61599995232,0,0,NA,"Click To Continue","Continue Button",2,"object-18","Instructions",NA,"SUPPRF01588"
"4",1692198736114,"16/08/2023 15:12:16",1692202336114,1,"16/08/2023 17:12:16",140743,17,"task-w8vi",NA,31222450,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 6","qfz25j",3,"continue","",12981.5939999046,12965.313,12981.5939999046,12981.5939999046,12965.313,12981.5939999046,1,12981.5939999046,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Instructions",NA,"SUPPRF01588"
"5",1692198740394,"16/08/2023 15:12:20",1692202340394,1,"16/08/2023 17:12:20",140743,17,"task-w8vi",NA,31222450,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Instructions","Screen 3","oiajeu",4,"continue","",4296.48099995232,4282.881,4296.48099995232,4296.48099995232,4282.881,4296.48099995232,1,4296.48099995232,0,0,NA,"Click To Continue","Continue Button",2,"object-21","Instructions",NA,"SUPPRF01588"
