"","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Index","Spreadsheet..X1","Spreadsheet..X2","Spreadsheet..Display","Spreadsheet..test_response_save","Manipulation..Spreadsheet","Store..test_response_save","Random_ID"
"2355",205,1692016071319,"14/08/2023 12:27:51",1692019671319,1,"14/08/2023 14:27:51",140743,17,"task-5vg1",NA,31175531,NA,"complete",NA,"64da217fbeca8340a86d1818","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",101,"Task","Screen 3","izqege",2,"continue","",1768.49099999992,1768.49099999992,1768.49099999992,1768.49099999992,1768.49099999992,1768.49099999992,1,1768.49099999992,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","You did what was asked of you.","Task",NA,NA,NA,"SUPPRF27407"
"2356",206,1692016073481,"14/08/2023 12:27:53",1692019673481,1,"14/08/2023 14:27:53",140743,17,"task-5vg1",NA,31175531,NA,"complete",NA,"64da217fbeca8340a86d1818","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",102,"Task","Screen 1","113qg5",1,"response","You are really engaging when you speak.",2164.00399999984,2152.35100000002,2164.00399999984,2164.00399999984,2152.35100000002,2164.00399999984,1,2164.00399999984,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You appeared very confident.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPPRF27407"
"2357",207,1692016075239,"14/08/2023 12:27:55",1692019675239,1,"14/08/2023 14:27:55",140743,17,"task-5vg1",NA,31175531,NA,"complete",NA,"64da217fbeca8340a86d1818","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",102,"Task","Screen 3","izqege",2,"continue","",1768.22400000005,1768.22400000005,1768.22400000005,1768.22400000005,1768.22400000005,1768.22400000005,1,1768.22400000005,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You appeared very confident.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPPRF27407"
"2358",208,1692016080809,"14/08/2023 12:28:00",1692019680809,1,"14/08/2023 14:28:00",140743,17,"task-5vg1",NA,31175531,NA,"complete",NA,"64da217fbeca8340a86d1818","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",103,"Task","Screen 1","113qg5",1,"response","You came across really well.",5571.5289999994,5555.67699999991,5571.5289999994,5571.5289999994,5555.67699999991,5571.5289999994,1,5571.5289999994,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You came across really well.","You're very articulate.","Task",NA,NA,NA,"SUPPRF27407"
"2359",209,1692016082563,"14/08/2023 12:28:02",1692019682563,1,"14/08/2023 14:28:02",140743,17,"task-5vg1",NA,31175531,NA,"complete",NA,"64da217fbeca8340a86d1818","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",103,"Task","Screen 3","izqege",2,"continue","",1768.33000000007,1768.33000000007,1768.33000000007,1768.33000000007,1768.33000000007,1768.33000000007,1,1768.33000000007,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You came across really well.","You're very articulate.","Task",NA,NA,NA,"SUPPRF27407"
"2360",210,1692016087568,"14/08/2023 12:28:07",1692019687568,1,"14/08/2023 14:28:07",140743,17,"task-5vg1",NA,31175531,NA,"complete",NA,"64da217fbeca8340a86d1818","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",104,"Task","Screen 1","113qg5",1,"response","You are really engaging when you speak.",5005.42699999991,4988.74399999995,5005.42699999991,5005.42699999991,4988.74399999995,5005.42699999991,1,5005.42699999991,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You are really engaging when you speak.","That was decent.","Task",NA,NA,NA,"SUPPRF27407"
"2361",211,1692016089320,"14/08/2023 12:28:09",1692019689320,1,"14/08/2023 14:28:09",140743,17,"task-5vg1",NA,31175531,NA,"complete",NA,"64da217fbeca8340a86d1818","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",104,"Task","Screen 3","izqege",2,"continue","",1768.17200000002,1768.17200000002,1768.17200000002,1768.17200000002,1768.17200000002,1768.17200000002,1,1768.17200000002,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You are really engaging when you speak.","That was decent.","Task",NA,NA,NA,"SUPPRF27407"
"2362",212,1692016090121,"14/08/2023 12:28:10",1692019690121,1,"14/08/2023 14:28:10",140743,17,"task-5vg1",NA,31175531,NA,"complete",NA,"64da217fbeca8340a86d1818","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",105,"Task","Screen 1","113qg5",1,"response","That was perfect.",802.805999999633,800.689000000013,802.805999999633,802.805999999633,800.689000000013,802.805999999633,1,802.805999999633,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"That was perfect.","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPPRF27407"
"2363",213,1692016091890,"14/08/2023 12:28:11",1692019691890,1,"14/08/2023 14:28:11",140743,17,"task-5vg1",NA,31175531,NA,"complete",NA,"64da217fbeca8340a86d1818","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",105,"Task","Screen 3","izqege",2,"continue","",1768.61100000003,1768.61100000003,1768.61100000003,1768.61100000003,1768.61100000003,1768.61100000003,1,1768.61100000003,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was perfect.","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPPRF27407"
"2364",214,1692016093346,"14/08/2023 12:28:13",1692019693346,1,"14/08/2023 14:28:13",140743,17,"task-5vg1",NA,31175531,NA,"complete",NA,"64da217fbeca8340a86d1818","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",1,"End","Screen 1","zwzbe2",1,"continue","",1458.60600000015,1451.21100000001,1458.60600000015,1458.60600000015,1451.21100000001,1458.60600000015,1,1458.60600000015,0,0,NA,"Click To Continue","Continue Button",2,"object-52",NA,NA,"","","End",NA,NA,NA,"SUPPRF27407"
"2365",215,1692016093348,"14/08/2023 12:28:13",1692019693348,1,"14/08/2023 14:28:13",140743,17,"task-5vg1",NA,31175531,NA,"complete",NA,"64da217fbeca8340a86d1818","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"",NA,NA,"","","",NA,NA,NA,"SUPPRF27407"
"2366",1,1692014177104,"14/08/2023 11:56:17",1692017777104,1,"14/08/2023 13:56:17",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"",NA,NA,"","","",NA,NA,NA,"SUPPRF71024"
"2367",2,1692014181375,"14/08/2023 11:56:21",1692017781375,1,"14/08/2023 13:56:21",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",1,"Instructions","Screen 3","6w7c99",1,"continue","",4282.73500000009,4274.6,4282.73500000009,4282.73500000009,4274.6,4282.73500000009,1,4282.73500000009,0,0,NA,"Click To Continue","Continue Button",2,"object-29",NA,NA,"","","Instructions",NA,NA,NA,"SUPPRF71024"
"2368",3,1692014191119,"14/08/2023 11:56:31",1692017791119,1,"14/08/2023 13:56:31",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",1,"Instructions","Screen 4","4vof69",2,"continue","",9757.43499999991,9751.826,9757.43499999991,9757.43499999991,9751.826,9757.43499999991,1,9757.43499999991,0,0,NA,"Click To Continue","Continue Button",2,"object-41",NA,NA,"","","Instructions",NA,NA,NA,"SUPPRF71024"
"2369",4,1692014193882,"14/08/2023 11:56:33",1692017793882,1,"14/08/2023 13:56:33",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",1,"Task","Screen 1","113qg5",1,"response","You appeared very confident.",2766.556,2749.89,2766.556,2766.556,2749.89,2766.556,1,2766.556,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You appeared very confident.","You did what was asked of you.","Task",NA,NA,NA,"SUPPRF71024"
"2370",5,1692014195631,"14/08/2023 11:56:35",1692017795631,1,"14/08/2023 13:56:35",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",1,"Task","Screen 3","izqege",2,"continue","",1766.596,1766.596,1766.596,1766.596,1766.596,1766.596,1,1766.596,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You appeared very confident.","You did what was asked of you.","Task",NA,NA,NA,"SUPPRF71024"
"2371",6,1692014198360,"14/08/2023 11:56:38",1692017798360,1,"14/08/2023 13:56:38",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",2,"Task","Screen 1","113qg5",1,"response","You came across really well.",2730.223,2716.558,2730.223,2730.223,2716.558,2730.223,1,2730.223,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"I could easily picture what you were describing.","You came across really well.","Task",NA,NA,NA,"SUPPRF71024"
"2372",7,1692014200116,"14/08/2023 11:56:40",1692017800116,1,"14/08/2023 13:56:40",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",2,"Task","Screen 3","izqege",2,"continue","",1766.596,1766.596,1766.596,1766.596,1766.596,1766.596,1,1766.596,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","You came across really well.","Task",NA,NA,NA,"SUPPRF71024"
"2373",8,1692014202775,"14/08/2023 11:56:42",1692017802775,1,"14/08/2023 13:56:42",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",3,"Task","Screen 1","113qg5",1,"response","You're very articulate.",2661.46899999991,2657.107,2661.46899999991,2661.46899999991,2657.107,2661.46899999991,1,2661.46899999991,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You're very articulate.","You appear very smart.","Task",NA,NA,NA,"SUPPRF71024"
"2374",9,1692014204539,"14/08/2023 11:56:44",1692017804539,1,"14/08/2023 13:56:44",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",3,"Task","Screen 3","izqege",2,"continue","",1766.596,1766.596,1766.596,1766.596,1766.596,1766.596,1,1766.596,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You're very articulate.","You appear very smart.","Task",NA,NA,NA,"SUPPRF71024"
"2375",10,1692014208456,"14/08/2023 11:56:48",1692017808456,1,"14/08/2023 13:56:48",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",4,"Task","Screen 1","113qg5",1,"response","Your description was very insightful.",3919.26599999991,3916.51,3919.26599999991,3919.26599999991,3916.51,3919.26599999991,1,3919.26599999991,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"Your description was very insightful.","Well done!","Task",NA,NA,NA,"SUPPRF71024"
"2376",11,1692014210222,"14/08/2023 11:56:50",1692017810222,1,"14/08/2023 13:56:50",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",4,"Task","Screen 3","izqege",2,"continue","",1766.596,1766.596,1766.596,1766.596,1766.596,1766.596,1,1766.596,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Your description was very insightful.","Well done!","Task",NA,NA,NA,"SUPPRF71024"
"2377",12,1692014211920,"14/08/2023 11:56:51",1692017811920,1,"14/08/2023 13:56:51",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",5,"Task","Screen 1","113qg5",1,"response","Excellent!",1699.95999999972,1693.779,1699.95999999972,1699.95999999972,1693.779,1699.95999999972,1,1699.95999999972,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"Excellent!","You did what was asked of you.","Task",NA,NA,NA,"SUPPRF71024"
"2378",13,1692014213684,"14/08/2023 11:56:53",1692017813684,1,"14/08/2023 13:56:53",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",5,"Task","Screen 3","izqege",2,"continue","",1766.596,1766.596,1766.596,1766.596,1766.596,1766.596,1,1766.596,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","You did what was asked of you.","Task",NA,NA,NA,"SUPPRF71024"
"2379",14,1692014215953,"14/08/2023 11:56:55",1692017815953,1,"14/08/2023 13:56:55",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",6,"Task","Screen 1","113qg5",1,"response","You are really engaging when you speak.",2272.58499999972,2266.576,2272.58499999972,2272.58499999972,2266.576,2272.58499999972,1,2272.58499999972,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You are really engaging when you speak.","Your description was very insightful.","Task",NA,NA,NA,"SUPPRF71024"
"2380",15,1692014217717,"14/08/2023 11:56:57",1692017817717,1,"14/08/2023 13:56:57",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",6,"Task","Screen 3","izqege",2,"continue","",1766.596,1766.596,1766.596,1766.596,1766.596,1766.596,1,1766.596,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You are really engaging when you speak.","Your description was very insightful.","Task",NA,NA,NA,"SUPPRF71024"
"2381",16,1692014222486,"14/08/2023 11:57:02",1692017822486,1,"14/08/2023 13:57:02",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",7,"Task","Screen 1","113qg5",1,"response","Your description was very insightful.",4771.8130000001,4769.733,4771.8130000001,4771.8130000001,4769.733,4771.8130000001,1,4771.8130000001,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"Your description was very insightful.","You came across really well.","Task",NA,NA,NA,"SUPPRF71024"
"2382",17,1692014224255,"14/08/2023 11:57:04",1692017824255,1,"14/08/2023 13:57:04",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",7,"Task","Screen 3","izqege",2,"continue","",1766.59600000001,1766.59600000001,1766.59600000001,1766.59600000001,1766.59600000001,1766.59600000001,1,1766.59600000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Your description was very insightful.","You came across really well.","Task",NA,NA,NA,"SUPPRF71024"
"2383",18,1692014226206,"14/08/2023 11:57:06",1692017826206,1,"14/08/2023 13:57:06",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",8,"Task","Screen 1","113qg5",1,"response","That was perfect.",1955.68399999981,1949.922,1955.68399999981,1955.68399999981,1949.922,1955.68399999981,1,1955.68399999981,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You seemed very in-control.","That was perfect.","Task",NA,NA,NA,"SUPPRF71024"
"2384",19,1692014227971,"14/08/2023 11:57:07",1692017827971,1,"14/08/2023 13:57:07",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",8,"Task","Screen 3","izqege",2,"continue","",1766.596,1766.596,1766.596,1766.596,1766.596,1766.596,1,1766.596,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You seemed very in-control.","That was perfect.","Task",NA,NA,NA,"SUPPRF71024"
"2385",20,1692014229208,"14/08/2023 11:57:09",1692017829208,1,"14/08/2023 13:57:09",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",9,"Task","Screen 1","113qg5",1,"response","I could easily picture what you were describing.",1240.66599999982,1233.284,1240.66599999982,1240.66599999982,1233.284,1240.66599999982,1,1240.66599999982,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"That was satisfactory.","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPPRF71024"
"2386",21,1692014230962,"14/08/2023 11:57:10",1692017830962,1,"14/08/2023 13:57:10",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",9,"Task","Screen 3","izqege",2,"continue","",1759.799,1759.799,1759.799,1759.799,1759.799,1759.799,1,1759.799,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPPRF71024"
"2387",22,1692014232021,"14/08/2023 11:57:12",1692017832021,1,"14/08/2023 13:57:12",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",10,"Task","Screen 1","113qg5",1,"response","You're very articulate.",1060.783,1049.95800000001,1060.783,1060.783,1049.95800000001,1060.783,1,1060.783,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You're very articulate.","You did what was asked of you.","Task",NA,NA,NA,"SUPPRF71024"
"2388",23,1692014233781,"14/08/2023 11:57:13",1692017833781,1,"14/08/2023 13:57:13",140743,17,"task-5vg1",NA,31175164,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",10,"Task","Screen 3","izqege",2,"continue","",1766.596,1766.596,1766.596,1766.596,1766.596,1766.596,1,1766.596,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You're very articulate.","You did what was asked of you.","Task",NA,NA,NA,"SUPPRF71024"
