"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.vu6m","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"2",1708971933015,"26/02/2024 18:25:33",1708953933015,-5,"26/02/2024 08:25:33",167771,4,"task-gjqt",NA,35522884,10494421,NA,"complete",NA,"65dcce30f40fd5cad9b7b120","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x673",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",37748.6000000015,37733.4,37748.6000000015,37748.6000000015,37733.4,37748.6000000015,1,37748.6000000015,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF56143"
"3",1708971933016,"26/02/2024 18:25:33",1708953933016,-5,"26/02/2024 08:25:33",167771,4,"task-gjqt",NA,35522884,10494421,NA,"complete",NA,"65dcce30f40fd5cad9b7b120","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x673",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",20683.4,37733.4,37749.9000000022,20683.4,37733.4,37749.9000000022,1,20683.4,17066.5000000022,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF56143"
"4",1708971933016,"26/02/2024 18:25:33",1708953933016,-5,"26/02/2024 08:25:33",167771,4,"task-gjqt",NA,35522884,10494421,NA,"complete",NA,"65dcce30f40fd5cad9b7b120","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x673",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",34433.4,37733.4,37750,34433.4,37733.4,37750,1,34433.4,3316.6,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF56143"
"5",1708971933016,"26/02/2024 18:25:33",1708953933016,-5,"26/02/2024 08:25:33",167771,4,"task-gjqt",NA,35522884,10494421,NA,"complete",NA,"65dcce30f40fd5cad9b7b120","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x673",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",37200.1,37733.4,37750,37200.1,37733.4,37750,1,37200.1,549.900000000001,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF56143"
"6",1708971953195,"26/02/2024 18:25:53",1708953953195,-5,"26/02/2024 08:25:53",167771,4,"task-gjqt",NA,35522884,10494421,NA,"complete",NA,"65dcce30f40fd5cad9b7b120","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x673",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",20196.300000003,20183.3,20196.300000003,20196.300000003,20183.3,20196.300000003,1,20196.300000003,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF56143"
"7",1708971953196,"26/02/2024 18:25:53",1708953953196,-5,"26/02/2024 08:25:53",167771,4,"task-gjqt",NA,35522884,10494421,NA,"complete",NA,"65dcce30f40fd5cad9b7b120","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x673",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",8233.3,20183.3,20197.300000003,8233.3,20183.3,20197.300000003,1,8233.3,11964.000000003,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF56143"
"8",1708971953196,"26/02/2024 18:25:53",1708953953196,-5,"26/02/2024 08:25:53",167771,4,"task-gjqt",NA,35522884,10494421,NA,"complete",NA,"65dcce30f40fd5cad9b7b120","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x673",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",13866.6,20183.3,20197.5000000022,13866.6,20183.3,20197.5000000022,1,13866.6,6330.90000000224,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF56143"
"9",1708971953197,"26/02/2024 18:25:53",1708953953197,-5,"26/02/2024 08:25:53",167771,4,"task-gjqt",NA,35522884,10494421,NA,"complete",NA,"65dcce30f40fd5cad9b7b120","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x673",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",19500,20183.3,20197.7000000015,19500,20183.3,20197.7000000015,1,19500,697.700000001489,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF56143"
"10",1708972019644,"26/02/2024 18:26:59",1708954019644,-5,"26/02/2024 08:26:59",167771,4,"task-gjqt",NA,35522884,10494421,NA,"complete",NA,"65dcce30f40fd5cad9b7b120","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x673",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",66462.7000000022,66450,66462.7000000022,66462.7000000022,66450,66462.7000000022,1,66462.7000000022,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF56143"
"11",1708972019645,"26/02/2024 18:26:59",1708954019645,-5,"26/02/2024 08:26:59",167771,4,"task-gjqt",NA,35522884,10494421,NA,"complete",NA,"65dcce30f40fd5cad9b7b120","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x673",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",45200,66450,66463.8,45200,66450,66463.8,1,45200,21263.8,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF56143"
"12",1708972019645,"26/02/2024 18:26:59",1708954019645,-5,"26/02/2024 08:26:59",167771,4,"task-gjqt",NA,35522884,10494421,NA,"complete",NA,"65dcce30f40fd5cad9b7b120","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x673",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",60200.1,66450,66464.000000003,60200.1,66450,66464.000000003,1,60200.1,6263.90000000298,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF56143"
"13",1708972019645,"26/02/2024 18:26:59",1708954019645,-5,"26/02/2024 08:26:59",167771,4,"task-gjqt",NA,35522884,10494421,NA,"complete",NA,"65dcce30f40fd5cad9b7b120","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x673",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",65566.7,66450,66464.1000000007,65566.7,66450,66464.1000000007,1,65566.7,897.400000000751,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF56143"
"14",1708972019647,"26/02/2024 18:26:59",1708954019647,-5,"26/02/2024 08:26:59",167771,4,"task-gjqt",NA,35522884,10494421,NA,"complete",NA,"65dcce30f40fd5cad9b7b120","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x673",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF56143"
"1",1708975003164,"26/02/2024 19:16:43",1708957003164,-5,"26/02/2024 09:16:43",167771,4,"task-gjqt",NA,35524435,10494908,NA,"complete",NA,"65dce2bedf550398cbe21df9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1058x722",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF59156"
"2",1708975040003,"26/02/2024 19:17:20",1708957040003,-5,"26/02/2024 09:17:20",167771,4,"task-gjqt",NA,35524435,10494908,NA,"complete",NA,"65dce2bedf550398cbe21df9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1058x722",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",36849.5,36832.9,36849.5,36849.5,36832.9,36849.5,1,36849.5,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF59156"
"3",1708975040006,"26/02/2024 19:17:20",1708957040006,-5,"26/02/2024 09:17:20",167771,4,"task-gjqt",NA,35524435,10494908,NA,"complete",NA,"65dce2bedf550398cbe21df9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1058x722",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",14266.7,36832.9,36849.5,14266.7,36832.9,36849.5,1,14266.7,22582.8,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF59156"
"4",1708975040006,"26/02/2024 19:17:20",1708957040006,-5,"26/02/2024 09:17:20",167771,4,"task-gjqt",NA,35524435,10494908,NA,"complete",NA,"65dce2bedf550398cbe21df9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1058x722",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","8",20233.4,36832.9,36849.5,20233.4,36832.9,36849.5,1,20233.4,16616.1,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF59156"
"5",1708975040006,"26/02/2024 19:17:20",1708957040006,-5,"26/02/2024 09:17:20",167771,4,"task-gjqt",NA,35524435,10494908,NA,"complete",NA,"65dce2bedf550398cbe21df9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1058x722",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","0",35633,36832.9,36849.5,35633,36832.9,36849.5,1,35633,1216.5,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF59156"
"6",1708975065135,"26/02/2024 19:17:45",1708957065135,-5,"26/02/2024 09:17:45",167771,4,"task-gjqt",NA,35524435,10494908,NA,"complete",NA,"65dce2bedf550398cbe21df9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1058x722",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",25156.3000000477,25149.8,25156.3000000477,25156.3000000477,25149.8,25156.3000000477,1,25156.3000000477,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF59156"
"7",1708975065141,"26/02/2024 19:17:45",1708957065141,-5,"26/02/2024 09:17:45",167771,4,"task-gjqt",NA,35524435,10494908,NA,"complete",NA,"65dce2bedf550398cbe21df9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1058x722",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",3950.2,25149.8,25162.200000143,3950.2,25149.8,25162.200000143,1,3950.2,21212.0000001431,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF59156"
"8",1708975065141,"26/02/2024 19:17:45",1708957065141,-5,"26/02/2024 09:17:45",167771,4,"task-gjqt",NA,35524435,10494908,NA,"complete",NA,"65dce2bedf550398cbe21df9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1058x722",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",8250,25149.8,25162.5000000954,8250,25149.8,25162.5000000954,1,8250,16912.5000000954,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF59156"
"9",1708975065141,"26/02/2024 19:17:45",1708957065141,-5,"26/02/2024 09:17:45",167771,4,"task-gjqt",NA,35524435,10494908,NA,"complete",NA,"65dce2bedf550398cbe21df9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1058x722",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",17999.9,25149.8,25162.8000000477,17999.9,25149.8,25162.8000000477,1,17999.9,7162.90000004768,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF59156"
"10",1708975082578,"26/02/2024 19:18:02",1708957082578,-5,"26/02/2024 09:18:02",167771,4,"task-gjqt",NA,35524435,10494908,NA,"complete",NA,"65dce2bedf550398cbe21df9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1058x722",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",17448.0999999523,17432.9,17448.0999999523,17448.0999999523,17432.9,17448.0999999523,1,17448.0999999523,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF59156"
"11",1708975082580,"26/02/2024 19:18:02",1708957082580,-5,"26/02/2024 09:18:02",167771,4,"task-gjqt",NA,35524435,10494908,NA,"complete",NA,"65dce2bedf550398cbe21df9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1058x722",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",4633.2,17432.9,17449.5,4633.2,17432.9,17449.5,1,4633.2,12816.3,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF59156"
"12",1708975082581,"26/02/2024 19:18:02",1708957082581,-5,"26/02/2024 09:18:02",167771,4,"task-gjqt",NA,35524435,10494908,NA,"complete",NA,"65dce2bedf550398cbe21df9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1058x722",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",7399.7,17432.9,17449.5,7399.7,17432.9,17449.5,1,7399.7,10049.8,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF59156"
"13",1708975082581,"26/02/2024 19:18:02",1708957082581,-5,"26/02/2024 09:18:02",167771,4,"task-gjqt",NA,35524435,10494908,NA,"complete",NA,"65dce2bedf550398cbe21df9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1058x722",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",11466.6,17432.9,17449.5,11466.6,17432.9,17449.5,1,11466.6,5982.90000000001,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF59156"
"14",1708975082585,"26/02/2024 19:18:02",1708957082585,-5,"26/02/2024 09:18:02",167771,4,"task-gjqt",NA,35524435,10494908,NA,"complete",NA,"65dce2bedf550398cbe21df9","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1058x722",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF59156"
"1",1708976547241,"26/02/2024 19:42:27",1708947747241,-8,"26/02/2024 03:42:27",167771,4,"task-gjqt",NA,35525250,10495197,NA,"complete",NA,"65dce8d9cab7e37ca604a9ef","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1426x692",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF87285"
"2",1708976568998,"26/02/2024 19:42:48",1708947768998,-8,"26/02/2024 03:42:48",167771,4,"task-gjqt",NA,35525250,10495197,NA,"complete",NA,"65dce8d9cab7e37ca604a9ef","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1426x692",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",21766.2,21749.6,21766.2,21766.2,21749.6,21766.2,1,21766.2,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF87285"
"3",1708976569000,"26/02/2024 19:42:49",1708947769000,-8,"26/02/2024 03:42:49",167771,4,"task-gjqt",NA,35525250,10495197,NA,"complete",NA,"65dce8d9cab7e37ca604a9ef","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1426x692",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","0",10233.2,21749.6,21766.2,10233.2,21749.6,21766.2,1,10233.2,11533,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF87285"
"4",1708976569001,"26/02/2024 19:42:49",1708947769001,-8,"26/02/2024 03:42:49",167771,4,"task-gjqt",NA,35525250,10495197,NA,"complete",NA,"65dce8d9cab7e37ca604a9ef","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1426x692",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",16199.9,21749.6,21766.2,16199.9,21749.6,21766.2,1,16199.9,5566.3,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF87285"
"5",1708976569001,"26/02/2024 19:42:49",1708947769001,-8,"26/02/2024 03:42:49",167771,4,"task-gjqt",NA,35525250,10495197,NA,"complete",NA,"65dce8d9cab7e37ca604a9ef","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1426x692",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",20616.3,21749.6,21766.2,20616.3,21749.6,21766.2,1,20616.3,1149.89999999999,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF87285"
"6",1708976582503,"26/02/2024 19:43:02",1708947782503,-8,"26/02/2024 03:43:02",167771,4,"task-gjqt",NA,35525250,10495197,NA,"complete",NA,"65dce8d9cab7e37ca604a9ef","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1426x692",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",13526,13516.7,13526,13526,13516.7,13526,1,13526,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF87285"
"7",1708976582507,"26/02/2024 19:43:02",1708947782507,-8,"26/02/2024 03:43:02",167771,4,"task-gjqt",NA,35525250,10495197,NA,"complete",NA,"65dce8d9cab7e37ca604a9ef","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1426x692",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",4050.1,13516.7,13529.9000000004,4050.1,13516.7,13529.9000000004,1,4050.1,9479.80000000037,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF87285"
"8",1708976582507,"26/02/2024 19:43:02",1708947782507,-8,"26/02/2024 03:43:02",167771,4,"task-gjqt",NA,35525250,10495197,NA,"complete",NA,"65dce8d9cab7e37ca604a9ef","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1426x692",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",8366.6,13516.7,13530.5999999996,8366.6,13516.7,13530.5999999996,1,8366.6,5163.99999999963,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF87285"
"9",1708976582508,"26/02/2024 19:43:02",1708947782508,-8,"26/02/2024 03:43:02",167771,4,"task-gjqt",NA,35525250,10495197,NA,"complete",NA,"65dce8d9cab7e37ca604a9ef","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1426x692",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",12766.5,13516.7,13531.2999999989,12766.5,13516.7,13531.2999999989,1,12766.5,764.799999998882,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF87285"
"10",1708976594260,"26/02/2024 19:43:14",1708947794260,-8,"26/02/2024 03:43:14",167771,4,"task-gjqt",NA,35525250,10495197,NA,"complete",NA,"65dce8d9cab7e37ca604a9ef","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1426x692",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",11766.5,11749.8,11766.5,11766.5,11749.8,11766.5,1,11766.5,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF87285"
"11",1708976594264,"26/02/2024 19:43:14",1708947794264,-8,"26/02/2024 03:43:14",167771,4,"task-gjqt",NA,35525250,10495197,NA,"complete",NA,"65dce8d9cab7e37ca604a9ef","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1426x692",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",3983.2,11749.8,11766.5,3983.2,11749.8,11766.5,1,3983.2,7783.3,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF87285"
"12",1708976594265,"26/02/2024 19:43:14",1708947794265,-8,"26/02/2024 03:43:14",167771,4,"task-gjqt",NA,35525250,10495197,NA,"complete",NA,"65dce8d9cab7e37ca604a9ef","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1426x692",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",5866.4,11749.8,11766.5,5866.4,11749.8,11766.5,1,5866.4,5900.1,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF87285"
"13",1708976594265,"26/02/2024 19:43:14",1708947794265,-8,"26/02/2024 03:43:14",167771,4,"task-gjqt",NA,35525250,10495197,NA,"complete",NA,"65dce8d9cab7e37ca604a9ef","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1426x692",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",9816.2,11749.8,11766.5,9816.2,11749.8,11766.5,1,9816.2,1950.3,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF87285"
"14",1708976594272,"26/02/2024 19:43:14",1708947794272,-8,"26/02/2024 03:43:14",167771,4,"task-gjqt",NA,35525250,10495197,NA,"complete",NA,"65dce8d9cab7e37ca604a9ef","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1426x692",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF87285"
