"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.vu6m","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"7",1708993347126,"27/02/2024 00:22:27",1708975347126,-5,"26/02/2024 14:22:27",167771,4,"task-v7r7",NA,35533948,10497745,NA,"complete",NA,"65dd29628a4dc20718733aed","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",2515.00000000596,2500,2515.00000000596,2515.00000000596,2500,2515.00000000596,1,2515.00000000596,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF74334"
"8",1708993349893,"27/02/2024 00:22:29",1708975349893,-5,"26/02/2024 14:22:29",167771,4,"task-v7r7",NA,35533948,10497745,NA,"complete",NA,"65dd29628a4dc20718733aed","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",2781.6,2766.7,2781.6,2781.6,2766.7,2781.6,1,2781.6,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF74334"
"9",1708993352310,"27/02/2024 00:22:32",1708975352310,-5,"26/02/2024 14:22:32",167771,4,"task-v7r7",NA,35533948,10497745,NA,"complete",NA,"65dd29628a4dc20718733aed","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2431.99999999404,2416.7,2431.99999999404,2431.99999999404,2416.7,2431.99999999404,1,2431.99999999404,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF74334"
"10",1708993352313,"27/02/2024 00:22:32",1708975352313,-5,"26/02/2024 14:22:32",167771,4,"task-v7r7",NA,35533948,10497745,NA,"complete",NA,"65dd29628a4dc20718733aed","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF74334"
"1",1708994166687,"27/02/2024 00:36:06",1708976166687,-5,"26/02/2024 14:36:06",167771,4,"task-v7r7",NA,35534153,10497777,NA,"complete",NA,"65dd2a211eb656fe97f93204","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF03799"
"2",1708994170793,"27/02/2024 00:36:10",1708976170793,-5,"26/02/2024 14:36:10",167771,4,"task-v7r7",NA,35534153,10497777,NA,"complete",NA,"65dd2a211eb656fe97f93204","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3643.20000003576,3637.1,3643.20000003576,3643.20000003576,3637.1,3643.20000003576,1,3643.20000003576,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF03799"
"3",1708994177225,"27/02/2024 00:36:17",1708976177225,-5,"26/02/2024 14:36:17",167771,4,"task-v7r7",NA,35534153,10497777,NA,"complete",NA,"65dd2a211eb656fe97f93204","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",6438.80000002384,6434.2,6438.80000002384,6438.80000002384,6434.2,6438.80000002384,1,6438.80000002384,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF03799"
"4",1708994181743,"27/02/2024 00:36:21",1708976181743,-5,"26/02/2024 14:36:21",167771,4,"task-v7r7",NA,35534153,10497777,NA,"complete",NA,"65dd2a211eb656fe97f93204","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",4522.19999998808,4518.5,4522.19999998808,4522.19999998808,4518.5,4522.19999998808,1,4522.19999998808,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF03799"
"5",1708994186434,"27/02/2024 00:36:26",1708976186434,-5,"26/02/2024 14:36:26",167771,4,"task-v7r7",NA,35534153,10497777,NA,"complete",NA,"65dd2a211eb656fe97f93204","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",4695,4691.8,4695,4695,4691.8,4695,1,4695,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF03799"
"6",1708994190924,"27/02/2024 00:36:30",1708976190924,-5,"26/02/2024 14:36:30",167771,4,"task-v7r7",NA,35534153,10497777,NA,"complete",NA,"65dd2a211eb656fe97f93204","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",4493.2,4490.9,4493.2,4493.2,4490.9,4493.2,1,4493.2,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF03799"
"7",1708994193843,"27/02/2024 00:36:33",1708976193843,-5,"26/02/2024 14:36:33",167771,4,"task-v7r7",NA,35534153,10497777,NA,"complete",NA,"65dd2a211eb656fe97f93204","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",2922.20000003576,2915.3,2922.20000003576,2922.20000003576,2915.3,2922.20000003576,1,2922.20000003576,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF03799"
"8",1708994228496,"27/02/2024 00:37:08",1708976228496,-5,"26/02/2024 14:37:08",167771,4,"task-v7r7",NA,35534153,10497777,NA,"complete",NA,"65dd2a211eb656fe97f93204","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",34660.4000000358,34655.8,34660.4000000358,34660.4000000358,34655.8,34660.4000000358,1,34660.4000000358,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF03799"
"9",1708994231624,"27/02/2024 00:37:11",1708976231624,-5,"26/02/2024 14:37:11",167771,4,"task-v7r7",NA,35534153,10497777,NA,"complete",NA,"65dd2a211eb656fe97f93204","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3132.10000003576,3130.3,3132.10000003576,3132.10000003576,3130.3,3132.10000003576,1,3132.10000003576,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF03799"
"10",1708994231628,"27/02/2024 00:37:11",1708976231628,-5,"26/02/2024 14:37:11",167771,4,"task-v7r7",NA,35534153,10497777,NA,"complete",NA,"65dd2a211eb656fe97f93204","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF03799"
"1",1708994654242,"27/02/2024 00:44:14",1708976654242,-5,"26/02/2024 14:44:14",167771,4,"task-v7r7",NA,35534314,10497832,NA,"complete",NA,"65dd2dfcb5a870c7880be710","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1470x956","1470x833",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF65916"
"2",1708994659966,"27/02/2024 00:44:19",1708976659966,-5,"26/02/2024 14:44:19",167771,4,"task-v7r7",NA,35534314,10497832,NA,"complete",NA,"65dd2dfcb5a870c7880be710","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1470x956","1470x833",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",5692.50000002384,5683.1,5692.50000002384,5692.50000002384,5683.1,5692.50000002384,1,5692.50000002384,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF65916"
"3",1708994673585,"27/02/2024 00:44:33",1708976673585,-5,"26/02/2024 14:44:33",167771,4,"task-v7r7",NA,35534314,10497832,NA,"complete",NA,"65dd2dfcb5a870c7880be710","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1470x956","1470x833",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",13626.1999999762,13616.8,13626.1999999762,13626.1999999762,13616.8,13626.1999999762,1,13626.1999999762,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF65916"
"4",1708994686580,"27/02/2024 00:44:46",1708976686580,-5,"26/02/2024 14:44:46",167771,4,"task-v7r7",NA,35534314,10497832,NA,"complete",NA,"65dd2dfcb5a870c7880be710","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1470x956","1470x833",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",13003.8999999762,12999.9,13003.8999999762,13003.8999999762,12999.9,13003.8999999762,1,13003.8999999762,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF65916"
"5",1708994715795,"27/02/2024 00:45:15",1708976715795,-5,"26/02/2024 14:45:15",167771,4,"task-v7r7",NA,35534314,10497832,NA,"complete",NA,"65dd2dfcb5a870c7880be710","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1470x956","1470x833",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",29216.5,29199.9,29216.5,29216.5,29199.9,29216.5,1,29216.5,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF65916"
"6",1708994720830,"27/02/2024 00:45:20",1708976720830,-5,"26/02/2024 14:45:20",167771,4,"task-v7r7",NA,35534314,10497832,NA,"complete",NA,"65dd2dfcb5a870c7880be710","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1470x956","1470x833",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",5050.10000000001,5033.5,5050.10000000001,5050.10000000001,5033.5,5050.10000000001,1,5050.10000000001,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF65916"
"7",1708994723950,"27/02/2024 00:45:23",1708976723950,-5,"26/02/2024 14:45:23",167771,4,"task-v7r7",NA,35534314,10497832,NA,"complete",NA,"65dd2dfcb5a870c7880be710","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1470x956","1470x833",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",3139.30000002384,3133.2,3139.30000002384,3139.30000002384,3133.2,3139.30000002384,1,3139.30000002384,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF65916"
"8",1708994726571,"27/02/2024 00:45:26",1708976726571,-5,"26/02/2024 14:45:26",167771,4,"task-v7r7",NA,35534314,10497832,NA,"complete",NA,"65dd2dfcb5a870c7880be710","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1470x956","1470x833",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",2627.70000004768,2616.60000000001,2627.70000004768,2627.70000004768,2616.60000000001,2627.70000004768,1,2627.70000004768,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF65916"
"9",1708994728913,"27/02/2024 00:45:28",1708976728913,-5,"26/02/2024 14:45:28",167771,4,"task-v7r7",NA,35534314,10497832,NA,"complete",NA,"65dd2dfcb5a870c7880be710","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1470x956","1470x833",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2350.09999999998,2333.29999999999,2350.09999999998,2350.09999999998,2333.29999999999,2350.09999999998,1,2350.09999999998,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF65916"
"10",1708994728915,"27/02/2024 00:45:28",1708976728915,-5,"26/02/2024 14:45:28",167771,4,"task-v7r7",NA,35534314,10497832,NA,"complete",NA,"65dd2dfcb5a870c7880be710","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1470x956","1470x833",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF65916"
"1",1708996044758,"27/02/2024 01:07:24",1708978044758,-5,"26/02/2024 15:07:24",167771,4,"task-v7r7",NA,35534575,10497905,NA,"complete",NA,"65dd3418b21f223565a33b74","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1228x787",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF41953"
"2",1708996048759,"27/02/2024 01:07:28",1708978048759,-5,"26/02/2024 15:07:28",167771,4,"task-v7r7",NA,35534575,10497905,NA,"complete",NA,"65dd3418b21f223565a33b74","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1228x787",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3859.30000000596,3854.2,3859.30000000596,3859.30000000596,3854.2,3859.30000000596,1,3859.30000000596,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF41953"
"3",1708996054581,"27/02/2024 01:07:34",1708978054581,-5,"26/02/2024 15:07:34",167771,4,"task-v7r7",NA,35534575,10497905,NA,"complete",NA,"65dd3418b21f223565a33b74","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1228x787",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",5827.40000000298,5824,5827.40000000298,5827.40000000298,5824,5827.40000000298,1,5827.40000000298,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF41953"
"4",1708996060312,"27/02/2024 01:07:40",1708978060312,-5,"26/02/2024 15:07:40",167771,4,"task-v7r7",NA,35534575,10497905,NA,"complete",NA,"65dd3418b21f223565a33b74","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1228x787",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",5733.90000000298,5725.6,5733.90000000298,5733.90000000298,5725.6,5733.90000000298,1,5733.90000000298,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF41953"
"5",1708996065467,"27/02/2024 01:07:45",1708978065467,-5,"26/02/2024 15:07:45",167771,4,"task-v7r7",NA,35534575,10497905,NA,"complete",NA,"65dd3418b21f223565a33b74","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1228x787",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",5164.00000000596,5152.8,5164.00000000596,5164.00000000596,5152.8,5164.00000000596,1,5164.00000000596,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF41953"
"6",1708996070222,"27/02/2024 01:07:50",1708978070222,-5,"26/02/2024 15:07:50",167771,4,"task-v7r7",NA,35534575,10497905,NA,"complete",NA,"65dd3418b21f223565a33b74","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1228x787",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",4765.50000000298,4752.5,4765.50000000298,4765.50000000298,4752.5,4765.50000000298,1,4765.50000000298,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF41953"
"7",1708996073300,"27/02/2024 01:07:53",1708978073300,-5,"26/02/2024 15:07:53",167771,4,"task-v7r7",NA,35534575,10497905,NA,"complete",NA,"65dd3418b21f223565a33b74","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1228x787",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",3091.59999999702,3088.5,3091.59999999702,3091.59999999702,3088.5,3091.59999999702,1,3091.59999999702,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF41953"
"8",1708996102783,"27/02/2024 01:08:22",1708978102783,-5,"26/02/2024 15:08:22",167771,4,"task-v7r7",NA,35534575,10497905,NA,"complete",NA,"65dd3418b21f223565a33b74","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1228x787",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",29486.000000003,29479.1,29486.000000003,29486.000000003,29479.1,29486.000000003,1,29486.000000003,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF41953"
"9",1708996105561,"27/02/2024 01:08:25",1708978105561,-5,"26/02/2024 15:08:25",167771,4,"task-v7r7",NA,35534575,10497905,NA,"complete",NA,"65dd3418b21f223565a33b74","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1228x787",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2784.99999999702,2774.3,2784.99999999702,2784.99999999702,2774.3,2784.99999999702,1,2784.99999999702,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF41953"
"10",1708996105564,"27/02/2024 01:08:25",1708978105564,-5,"26/02/2024 15:08:25",167771,4,"task-v7r7",NA,35534575,10497905,NA,"complete",NA,"65dd3418b21f223565a33b74","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1228x787",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF41953"
"1",1708996349299,"27/02/2024 01:12:29",1708978349299,-5,"26/02/2024 15:12:29",167771,4,"task-v7r7",NA,35534626,10497913,NA,"complete",NA,"65dd34d9e2fb1f27d251d5d3","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1494x934","1494x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF16573"
"2",1708996352704,"27/02/2024 01:12:32",1708978352704,-5,"26/02/2024 15:12:32",167771,4,"task-v7r7",NA,35534626,10497913,NA,"complete",NA,"65dd34d9e2fb1f27d251d5d3","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1494x934","1494x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3333.2,3316.6,3333.2,3333.2,3316.6,3333.2,1,3333.2,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF16573"
"3",1708996359234,"27/02/2024 01:12:39",1708978359234,-5,"26/02/2024 15:12:39",167771,4,"task-v7r7",NA,35534626,10497913,NA,"complete",NA,"65dd34d9e2fb1f27d251d5d3","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1494x934","1494x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",6547.99999997616,6533.3,6547.99999997616,6547.99999997616,6533.3,6547.99999997616,1,6547.99999997616,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF16573"
"4",1708996365293,"27/02/2024 01:12:45",1708978365293,-5,"26/02/2024 15:12:45",167771,4,"task-v7r7",NA,35534626,10497913,NA,"complete",NA,"65dd34d9e2fb1f27d251d5d3","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1494x934","1494x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",6073.39999990463,6066.3,6073.39999990463,6073.39999990463,6066.3,6073.39999990463,1,6073.39999990463,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF16573"
"5",1708996369560,"27/02/2024 01:12:49",1708978369560,-5,"26/02/2024 15:12:49",167771,4,"task-v7r7",NA,35534626,10497913,NA,"complete",NA,"65dd34d9e2fb1f27d251d5d3","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1494x934","1494x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",4274.09999990463,4266.5,4274.09999990463,4274.09999990463,4266.5,4274.09999990463,1,4274.09999990463,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF16573"
"6",1708996374772,"27/02/2024 01:12:54",1708978374772,-5,"26/02/2024 15:12:54",167771,4,"task-v7r7",NA,35534626,10497913,NA,"complete",NA,"65dd34d9e2fb1f27d251d5d3","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1494x934","1494x799",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",5219.29999995232,5216.5,5219.29999995232,5219.29999995232,5216.5,5219.29999995232,1,5219.29999995232,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF16573"
