"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.qny1","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID_new"
"2",1722262648068,"29/07/2024 14:17:28",1722266248068,1,"29/07/2024 16:17:28",177048,9,"task-xk4o",NA,39258507,11513960,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2",NA,"spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",2919.30000009537,2913.9,2919.30000009537,2919.30000009537,2913.9,2919.30000009537,1,2919.30000009537,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPSCO97532"
"3",1722262650876,"29/07/2024 14:17:30",1722266250876,1,"29/07/2024 16:17:30",177048,9,"task-xk4o",NA,39258507,11513960,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2",NA,"spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2813.40000009537,2797.9,2813.40000009537,2813.40000009537,2797.9,2813.40000009537,1,2813.40000009537,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPSCO97532"
"4",1722262663924,"29/07/2024 14:17:43",1722266263924,1,"29/07/2024 16:17:43",177048,9,"task-xk4o",NA,39258507,11513960,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2",NA,"spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",13065.1,13055.1,13065.1,13065.1,13055.1,13065.1,1,13065.1,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPSCO97532"
"5",1722262671928,"29/07/2024 14:17:51",1722266271928,1,"29/07/2024 16:17:51",177048,9,"task-xk4o",NA,39258507,11513960,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2",NA,"spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",8014.80000019073,8009.9,8014.80000019073,8014.80000019073,8009.9,8014.80000019073,1,8014.80000019073,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPSCO97532"
"6",1722262680080,"29/07/2024 14:18:00",1722266280080,1,"29/07/2024 16:18:00",177048,9,"task-xk4o",NA,39258507,11513960,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2",NA,"spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",8156.50000009537,8142.9,8156.50000009537,8156.50000009537,8142.9,8156.50000009537,1,8156.50000009537,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPSCO97532"
"7",1722262685693,"29/07/2024 14:18:05",1722266285693,1,"29/07/2024 16:18:05",177048,9,"task-xk4o",NA,39258507,11513960,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2",NA,"spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5626.40000004768,5612,5626.40000004768,5626.40000004768,5612,5626.40000004768,1,5626.40000004768,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPSCO97532"
"8",1722262688493,"29/07/2024 14:18:08",1722266288493,1,"29/07/2024 16:18:08",177048,9,"task-xk4o",NA,39258507,11513960,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2",NA,"spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",2814,2797.5,2814,2814,2797.5,2814,1,2814,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPSCO97532"
"9",1722262691265,"29/07/2024 14:18:11",1722266291265,1,"29/07/2024 16:18:11",177048,9,"task-xk4o",NA,39258507,11513960,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2",NA,"spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2788.90000004768,2781.1,2788.90000004768,2788.90000004768,2781.1,2788.90000004768,1,2788.90000004768,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPSCO97532"
"10",1722262691270,"29/07/2024 14:18:11",1722266291270,1,"29/07/2024 16:18:11",177048,9,"task-xk4o",NA,39258507,11513960,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2",NA,"spreadsheet_5","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO97532"
"1",1721912127833,"25/07/2024 12:55:27",1721915727833,1,"25/07/2024 14:55:27",177048,9,"task-xk4o",NA,39199714,11498723,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO05791"
"2",1721912132866,"25/07/2024 12:55:32",1721915732866,1,"25/07/2024 14:55:32",177048,9,"task-xk4o",NA,39199714,11498723,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4867.4,4858.8,4867.4,4867.4,4858.8,4867.4,1,4867.4,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPSCO05791"
"3",1721912135751,"25/07/2024 12:55:35",1721915735751,1,"25/07/2024 14:55:35",177048,9,"task-xk4o",NA,39199714,11498723,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2898.09999999702,2890.8,2898.09999999702,2898.09999999702,2890.8,2898.09999999702,1,2898.09999999702,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPSCO05791"
"4",1721912159273,"25/07/2024 12:55:59",1721915759273,1,"25/07/2024 14:55:59",177048,9,"task-xk4o",NA,39199714,11498723,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",23528.3999999911,23524.4,23528.3999999911,23528.3999999911,23524.4,23528.3999999911,1,23528.3999999911,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPSCO05791"
"5",1721912170065,"25/07/2024 12:56:10",1721915770065,1,"25/07/2024 14:56:10",177048,9,"task-xk4o",NA,39199714,11498723,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",10795.699999994,10791.4,10795.699999994,10795.699999994,10791.4,10795.699999994,1,10795.699999994,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPSCO05791"
"6",1721912177414,"25/07/2024 12:56:17",1721915777414,1,"25/07/2024 14:56:17",177048,9,"task-xk4o",NA,39199714,11498723,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",7353.2,7350.2,7353.2,7353.2,7350.2,7353.2,1,7353.2,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPSCO05791"
"7",1721912186718,"25/07/2024 12:56:26",1721915786718,1,"25/07/2024 14:56:26",177048,9,"task-xk4o",NA,39199714,11498723,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",9307,9299.8,9307,9307,9299.8,9307,1,9307,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPSCO05791"
"8",1721912192771,"25/07/2024 12:56:32",1721915792771,1,"25/07/2024 14:56:32",177048,9,"task-xk4o",NA,39199714,11498723,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",6058.40000000001,6049.8,6058.40000000001,6058.40000000001,6049.8,6058.40000000001,1,6058.40000000001,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPSCO05791"
"9",1721912195945,"25/07/2024 12:56:35",1721915795945,1,"25/07/2024 14:56:35",177048,9,"task-xk4o",NA,39199714,11498723,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3184.79999999105,3182.89999999999,3184.79999999105,3184.79999999105,3182.89999999999,3184.79999999105,1,3184.79999999105,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPSCO05791"
"10",1721912195947,"25/07/2024 12:56:35",1721915795947,1,"25/07/2024 14:56:35",177048,9,"task-xk4o",NA,39199714,11498723,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO05791"
"1",1721817697734,"24/07/2024 10:41:37",1721821297734,1,"24/07/2024 12:41:37",177048,9,"task-xk4o",NA,39169021,11492002,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFAEBDC","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO45532"
"2",1721817701354,"24/07/2024 10:41:41",1721821301354,1,"24/07/2024 12:41:41",177048,9,"task-xk4o",NA,39169021,11492002,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFAEBDC","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3560.40000002384,3549,3560.40000002384,3560.40000002384,3549,3560.40000002384,1,3560.40000002384,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPSCO45532"
"3",1721817704287,"24/07/2024 10:41:44",1721821304287,1,"24/07/2024 12:41:44",177048,9,"task-xk4o",NA,39169021,11492002,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFAEBDC","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2944.90000002384,2932.5,2944.90000002384,2944.90000002384,2932.5,2944.90000002384,1,2944.90000002384,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPSCO45532"
"4",1721817719118,"24/07/2024 10:41:59",1721821319118,1,"24/07/2024 12:41:59",177048,9,"task-xk4o",NA,39169021,11492002,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFAEBDC","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",14843.4999999881,14828.4,14843.4999999881,14843.4999999881,14828.4,14843.4999999881,1,14843.4999999881,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPSCO45532"
"5",1721817734073,"24/07/2024 10:42:14",1721821334073,1,"24/07/2024 12:42:14",177048,9,"task-xk4o",NA,39169021,11492002,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFAEBDC","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",14969.0999999881,14961.2,14969.0999999881,14969.0999999881,14961.2,14969.0999999881,1,14969.0999999881,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPSCO45532"
"6",1721817738829,"24/07/2024 10:42:18",1721821338829,1,"24/07/2024 12:42:18",177048,9,"task-xk4o",NA,39169021,11492002,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFAEBDC","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",4764.2,4748.39999999999,4764.2,4764.2,4748.39999999999,4764.2,1,4764.2,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPSCO45532"
"7",1721817743400,"24/07/2024 10:42:23",1721821343400,1,"24/07/2024 12:42:23",177048,9,"task-xk4o",NA,39169021,11492002,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFAEBDC","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",4586.99999998808,4581.8,4586.99999998808,4586.99999998808,4581.8,4586.99999998808,1,4586.99999998808,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPSCO45532"
"8",1721817746624,"24/07/2024 10:42:26",1721821346624,1,"24/07/2024 12:42:26",177048,9,"task-xk4o",NA,39169021,11492002,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFAEBDC","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3229.30000001192,3215.6,3229.30000001192,3229.30000001192,3215.6,3229.30000001192,1,3229.30000001192,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPSCO45532"
"9",1721817751737,"24/07/2024 10:42:31",1721821351737,1,"24/07/2024 12:42:31",177048,9,"task-xk4o",NA,39169021,11492002,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFAEBDC","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",5126.29999997616,5114.8,5126.29999997616,5126.29999997616,5114.8,5126.29999997616,1,5126.29999997616,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPSCO45532"
"10",1721817751743,"24/07/2024 10:42:31",1721821351743,1,"24/07/2024 12:42:31",177048,9,"task-xk4o",NA,39169021,11492002,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFAEBDC","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO45532"
"1",1721816593440,"24/07/2024 10:23:13",1721820193440,1,"24/07/2024 12:23:13",177048,9,"task-xk4o",NA,39164895,11491771,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO14738"
"2",1721816596492,"24/07/2024 10:23:16",1721820196492,1,"24/07/2024 12:23:16",177048,9,"task-xk4o",NA,39164895,11491771,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",2996.70000019073,2983.2,2996.70000019073,2996.70000019073,2983.2,2996.70000019073,1,2996.70000019073,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPSCO14738"
"3",1721816598982,"24/07/2024 10:23:18",1721820198982,1,"24/07/2024 12:23:18",177048,9,"task-xk4o",NA,39164895,11491771,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2503.50000019073,2499.8,2503.50000019073,2503.50000019073,2499.8,2503.50000019073,1,2503.50000019073,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPSCO14738"
"4",1721816616779,"24/07/2024 10:23:36",1721820216779,1,"24/07/2024 12:23:36",177048,9,"task-xk4o",NA,39164895,11491771,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",17799.6,17782.6,17799.6,17799.6,17782.6,17799.6,1,17799.6,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPSCO14738"
"5",1721816633236,"24/07/2024 10:23:53",1721820233236,1,"24/07/2024 12:23:53",177048,9,"task-xk4o",NA,39164895,11491771,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",16475.8,16465.6,16475.8,16475.8,16465.6,16475.8,1,16475.8,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPSCO14738"
"6",1721816642476,"24/07/2024 10:24:02",1721820242476,1,"24/07/2024 12:24:02",177048,9,"task-xk4o",NA,39164895,11491771,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",9248.4000002861,9232.7,9248.4000002861,9248.4000002861,9232.7,9248.4000002861,1,9248.4000002861,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPSCO14738"
"7",1721816649303,"24/07/2024 10:24:09",1721820249303,1,"24/07/2024 12:24:09",177048,9,"task-xk4o",NA,39164895,11491771,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",6843,6833,6843,6843,6833,6843,1,6843,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPSCO14738"
"8",1721816652200,"24/07/2024 10:24:12",1721820252200,1,"24/07/2024 12:24:12",177048,9,"task-xk4o",NA,39164895,11491771,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",2906.60000038147,2899.7,2906.60000038147,2906.60000038147,2899.7,2906.60000038147,1,2906.60000038147,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPSCO14738"
"9",1721816655084,"24/07/2024 10:24:15",1721820255084,1,"24/07/2024 12:24:15",177048,9,"task-xk4o",NA,39164895,11491771,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2890.50000028611,2883.4,2890.50000028611,2890.50000028611,2883.4,2890.50000028611,1,2890.50000028611,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPSCO14738"
"10",1721816655085,"24/07/2024 10:24:15",1721820255085,1,"24/07/2024 12:24:15",177048,9,"task-xk4o",NA,39164895,11491771,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDACB","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO14738"
"1",1721643724378,"22/07/2024 10:22:04",1721647324378,1,"22/07/2024 12:22:04",177048,9,"task-xk4o",NA,39121414,11474933,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","2048x1152","2048x1065",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO14619"
"2",1721643739847,"22/07/2024 10:22:19",1721647339847,1,"22/07/2024 12:22:19",177048,9,"task-xk4o",NA,39121414,11474933,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","2048x1152","2048x1065",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",15269.5000000477,15261.9,15269.5000000477,15269.5000000477,15261.9,15269.5000000477,1,15269.5000000477,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPSCO14619"
