"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"9",1712993543277,"13/04/2024 07:32:23",1712997143277,1,"13/04/2024 09:32:23",175580,1,"task-7hcp",NA,36986116,10908162,NA,"complete",NA,"661a327594179d1e92bc3bbd","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1216x811","1216x676",NA,NA,0,"BIQ (Charlotte)",5,"KAJBICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","4",4453.3,15110.7,15124.000000003,4453.3,15110.7,15124.000000003,1,4453.3,10670.700000003,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF15189"
"10",1712993543279,"13/04/2024 07:32:23",1712997143279,1,"13/04/2024 09:32:23",175580,1,"task-7hcp",NA,36986116,10908162,NA,"complete",NA,"661a327594179d1e92bc3bbd","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1216x811","1216x676",NA,NA,0,"BIQ (Charlotte)",5,"KAJBICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","5",14160.2,15110.7,15125.500000003,14160.2,15110.7,15125.500000003,1,14160.2,965.300000002979,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF15189"
"11",1712993562358,"13/04/2024 07:32:42",1712997162358,1,"13/04/2024 09:32:42",175580,1,"task-7hcp",NA,36986116,10908162,NA,"complete",NA,"661a327594179d1e92bc3bbd","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1216x811","1216x676",NA,NA,0,"BIQ (Charlotte)",5,"KAJBICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",19091.1,19080,19091.1,19091.1,19080,19091.1,1,19091.1,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF15189"
"12",1712993562363,"13/04/2024 07:32:42",1712997162363,1,"13/04/2024 09:32:42",175580,1,"task-7hcp",NA,36986116,10908162,NA,"complete",NA,"661a327594179d1e92bc3bbd","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1216x811","1216x676",NA,NA,0,"BIQ (Charlotte)",5,"KAJBICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","1",8756.1,19080,19096.1,8756.1,19080,19096.1,1,8756.1,10340,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF15189"
"13",1712993562365,"13/04/2024 07:32:42",1712997162365,1,"13/04/2024 09:32:42",175580,1,"task-7hcp",NA,36986116,10908162,NA,"complete",NA,"661a327594179d1e92bc3bbd","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1216x811","1216x676",NA,NA,0,"BIQ (Charlotte)",5,"KAJBICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","2",12709.1,19080,19096.7,12709.1,19080,19096.7,1,12709.1,6387.59999999999,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF15189"
"14",1712993562365,"13/04/2024 07:32:42",1712997162365,1,"13/04/2024 09:32:42",175580,1,"task-7hcp",NA,36986116,10908162,NA,"complete",NA,"661a327594179d1e92bc3bbd","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1216x811","1216x676",NA,NA,0,"BIQ (Charlotte)",5,"KAJBICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","4",17228.9,19080,19096.7,17228.9,19080,19096.7,1,17228.9,1867.79999999999,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF15189"
"15",1712993562375,"13/04/2024 07:32:42",1712997162375,1,"13/04/2024 09:32:42",175580,1,"task-7hcp",NA,36986116,10908162,NA,"complete",NA,"661a327594179d1e92bc3bbd","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1216x811","1216x676",NA,NA,0,"BIQ (Charlotte)",5,"KAJBICHDGEF","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF15189"
"1",1712995937698,"13/04/2024 08:12:17",1712999537698,1,"13/04/2024 10:12:17",175580,1,"task-7hcp",NA,36987052,10908295,NA,"complete",NA,"661a38d05122903a80040d4e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"ABKCJDIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF27316"
"2",1712995972576,"13/04/2024 08:12:52",1712999572576,1,"13/04/2024 10:12:52",175580,1,"task-7hcp",NA,36987052,10908295,NA,"complete",NA,"661a38d05122903a80040d4e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"ABKCJDIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",34894.699999857,34882.9,34894.699999857,34894.699999857,34882.9,34894.699999857,1,34894.699999857,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF27316"
"3",1712995972578,"13/04/2024 08:12:52",1712999572578,1,"13/04/2024 10:12:52",175580,1,"task-7hcp",NA,36987052,10908295,NA,"complete",NA,"661a38d05122903a80040d4e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"ABKCJDIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",17166.7,34882.9,34899.2,17166.7,34882.9,34899.2,1,17166.7,17732.5,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF27316"
"4",1712995972579,"13/04/2024 08:12:52",1712999572579,1,"13/04/2024 10:12:52",175580,1,"task-7hcp",NA,36987052,10908295,NA,"complete",NA,"661a38d05122903a80040d4e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"ABKCJDIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",33749.9,34882.9,34899.2,33749.9,34882.9,34899.2,1,33749.9,1149.3,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF27316"
"5",1712995989306,"13/04/2024 08:13:09",1712999589306,1,"13/04/2024 10:13:09",175580,1,"task-7hcp",NA,36987052,10908295,NA,"complete",NA,"661a38d05122903a80040d4e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"ABKCJDIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",16746.6999999523,16733.8,16746.6999999523,16746.6999999523,16733.8,16746.6999999523,1,16746.6999999523,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF27316"
"6",1712995989309,"13/04/2024 08:13:09",1712999589309,1,"13/04/2024 10:13:09",175580,1,"task-7hcp",NA,36987052,10908295,NA,"complete",NA,"661a38d05122903a80040d4e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"ABKCJDIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","2",6683.7,16733.8,16749.9999999046,6683.7,16733.8,16749.9999999046,1,6683.7,10066.2999999046,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF27316"
"7",1712995989309,"13/04/2024 08:13:09",1712999589309,1,"13/04/2024 10:13:09",175580,1,"task-7hcp",NA,36987052,10908295,NA,"complete",NA,"661a38d05122903a80040d4e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"ABKCJDIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","8",10833.8,16733.8,16750.299999857,10833.8,16733.8,16750.299999857,1,10833.8,5916.49999985695,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF27316"
"8",1712996012485,"13/04/2024 08:13:32",1712999612485,1,"13/04/2024 10:13:32",175580,1,"task-7hcp",NA,36987052,10908295,NA,"complete",NA,"661a38d05122903a80040d4e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"ABKCJDIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",23192.2999998093,23183.2,23192.2999998093,23192.2999998093,23183.2,23192.2999998093,1,23192.2999998093,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF27316"
"9",1712996012488,"13/04/2024 08:13:32",1712999612488,1,"13/04/2024 10:13:32",175580,1,"task-7hcp",NA,36987052,10908295,NA,"complete",NA,"661a38d05122903a80040d4e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"ABKCJDIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","1",9683.2,23183.2,23195.3999999523,9683.2,23183.2,23195.3999999523,1,9683.2,13512.1999999523,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF27316"
"10",1712996012488,"13/04/2024 08:13:32",1712999612488,1,"13/04/2024 10:13:32",175580,1,"task-7hcp",NA,36987052,10908295,NA,"complete",NA,"661a38d05122903a80040d4e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"ABKCJDIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","1",22099.9,23183.2,23195.7999998093,22099.9,23183.2,23195.7999998093,1,22099.9,1095.89999980926,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF27316"
"11",1712996039044,"13/04/2024 08:13:59",1712999639044,1,"13/04/2024 10:13:59",175580,1,"task-7hcp",NA,36987052,10908295,NA,"complete",NA,"661a38d05122903a80040d4e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"ABKCJDIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",26568.5999998093,26566.7,26568.5999998093,26568.5999998093,26566.7,26568.5999998093,1,26568.5999998093,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF27316"
"12",1712996039047,"13/04/2024 08:13:59",1712999639047,1,"13/04/2024 10:13:59",175580,1,"task-7hcp",NA,36987052,10908295,NA,"complete",NA,"661a38d05122903a80040d4e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"ABKCJDIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","2",4632.79999999999,26566.7,26571.7999998569,4632.79999999999,26566.7,26571.7999998569,1,4632.79999999999,21938.999999857,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF27316"
"13",1712996039048,"13/04/2024 08:13:59",1712999639048,1,"13/04/2024 10:13:59",175580,1,"task-7hcp",NA,36987052,10908295,NA,"complete",NA,"661a38d05122903a80040d4e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"ABKCJDIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","1",13950,26566.7,26572.1999999523,13950,26566.7,26572.1999999523,1,13950,12622.1999999523,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF27316"
"14",1712996039048,"13/04/2024 08:13:59",1712999639048,1,"13/04/2024 10:13:59",175580,1,"task-7hcp",NA,36987052,10908295,NA,"complete",NA,"661a38d05122903a80040d4e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"ABKCJDIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","5",23050,26566.7,26572.4999999046,23050,26566.7,26572.4999999046,1,23050,3522.49999990463,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF27316"
"15",1712996039055,"13/04/2024 08:13:59",1712999639055,1,"13/04/2024 10:13:59",175580,1,"task-7hcp",NA,36987052,10908295,NA,"complete",NA,"661a38d05122903a80040d4e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"ABKCJDIEHFG","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF27316"
"1",1713001641166,"13/04/2024 09:47:21",1713005241166,1,"13/04/2024 11:47:21",175580,1,"task-7hcp",NA,36989477,10908840,NA,"complete",NA,"661a4d78dc20c9fb515986ee","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",5,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF05526"
"2",1713001718832,"13/04/2024 09:48:38",1713005318832,1,"13/04/2024 11:48:38",175580,1,"task-7hcp",NA,36989477,10908840,NA,"complete",NA,"661a4d78dc20c9fb515986ee","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",5,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",77676.9999999999,77671.5,77676.9999999999,77676.9999999999,77671.5,77676.9999999999,1,77676.9999999999,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF05526"
"3",1713001718833,"13/04/2024 09:48:38",1713005318833,1,"13/04/2024 11:48:38",175580,1,"task-7hcp",NA,36989477,10908840,NA,"complete",NA,"661a4d78dc20c9fb515986ee","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",5,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",68937.7,77671.5,77678.8000000002,68937.7,77671.5,77678.8000000002,1,68937.7,8741.10000000018,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF05526"
"4",1713001718833,"13/04/2024 09:48:38",1713005318833,1,"13/04/2024 11:48:38",175580,1,"task-7hcp",NA,36989477,10908840,NA,"complete",NA,"661a4d78dc20c9fb515986ee","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",5,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",76071.4,77671.5,77679.1,76071.4,77671.5,77679.1,1,76071.4,1607.7,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF05526"
"5",1713001732699,"13/04/2024 09:48:52",1713005332699,1,"13/04/2024 11:48:52",175580,1,"task-7hcp",NA,36989477,10908840,NA,"complete",NA,"661a4d78dc20c9fb515986ee","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",5,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",13872.8999999998,13867.6,13872.8999999998,13872.8999999998,13867.6,13872.8999999998,1,13872.8999999998,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF05526"
"6",1713001732700,"13/04/2024 09:48:52",1713005332700,1,"13/04/2024 11:48:52",175580,1,"task-7hcp",NA,36989477,10908840,NA,"complete",NA,"661a4d78dc20c9fb515986ee","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",5,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","1",4933.70000000001,13867.6,13874.3999999998,4933.70000000001,13867.6,13874.3999999998,1,4933.70000000001,8940.69999999981,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF05526"
"7",1713001732700,"13/04/2024 09:48:52",1713005332700,1,"13/04/2024 11:48:52",175580,1,"task-7hcp",NA,36989477,10908840,NA,"complete",NA,"661a4d78dc20c9fb515986ee","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",5,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","7",9584,13867.6,13874.6,9584,13867.6,13874.6,1,9584,4290.60000000001,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF05526"
"8",1713001762693,"13/04/2024 09:49:22",1713005362693,1,"13/04/2024 11:49:22",175580,1,"task-7hcp",NA,36989477,10908840,NA,"complete",NA,"661a4d78dc20c9fb515986ee","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",5,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",29999.2999999998,29985.2,29999.2999999998,29999.2999999998,29985.2,29999.2999999998,1,29999.2999999998,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF05526"
"9",1713001762694,"13/04/2024 09:49:22",1713005362694,1,"13/04/2024 11:49:22",175580,1,"task-7hcp",NA,36989477,10908840,NA,"complete",NA,"661a4d78dc20c9fb515986ee","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",5,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","2",22418,29985.2,30000.2999999998,22418,29985.2,30000.2999999998,1,22418,7582.29999999981,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF05526"
"10",1713001762694,"13/04/2024 09:49:22",1713005362694,1,"13/04/2024 11:49:22",175580,1,"task-7hcp",NA,36989477,10908840,NA,"complete",NA,"661a4d78dc20c9fb515986ee","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",5,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","1",29185.2,29985.2,30000.6000000001,29185.2,29985.2,30000.6000000001,1,29185.2,815.400000000096,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF05526"
"11",1713001797809,"13/04/2024 09:49:57",1713005397809,1,"13/04/2024 11:49:57",175580,1,"task-7hcp",NA,36989477,10908840,NA,"complete",NA,"661a4d78dc20c9fb515986ee","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",5,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",35130.3,35118.9,35130.3,35130.3,35118.9,35130.3,1,35130.3,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF05526"
"12",1713001797810,"13/04/2024 09:49:57",1713005397810,1,"13/04/2024 11:49:57",175580,1,"task-7hcp",NA,36989477,10908840,NA,"complete",NA,"661a4d78dc20c9fb515986ee","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",5,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","1",25001.6,35118.9,35131.8,25001.6,35118.9,35131.8,1,25001.6,10130.2,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF05526"
"13",1713001797810,"13/04/2024 09:49:57",1713005397810,1,"13/04/2024 11:49:57",175580,1,"task-7hcp",NA,36989477,10908840,NA,"complete",NA,"661a4d78dc20c9fb515986ee","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",5,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","1",29585.1,35118.9,35132.0999999998,29585.1,35118.9,35132.0999999998,1,29585.1,5546.99999999983,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF05526"
"14",1713001797811,"13/04/2024 09:49:57",1713005397811,1,"13/04/2024 11:49:57",175580,1,"task-7hcp",NA,36989477,10908840,NA,"complete",NA,"661a4d78dc20c9fb515986ee","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",5,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","1",34252,35118.9,35132.1999999999,34252,35118.9,35132.1999999999,1,34252,880.199999999895,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF05526"
"15",1713001797814,"13/04/2024 09:49:57",1713005397814,1,"13/04/2024 11:49:57",175580,1,"task-7hcp",NA,36989477,10908840,NA,"complete",NA,"661a4d78dc20c9fb515986ee","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",5,"BCADKEJFIGH","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF05526"
"1",1713002468423,"13/04/2024 10:01:08",1713006068423,1,"13/04/2024 12:01:08",175580,1,"task-7hcp",NA,36989860,10908891,NA,"complete",NA,"661a525db9c3958b865418ac","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFKGJHI","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF18997"
"2",1713002500321,"13/04/2024 10:01:40",1713006100321,1,"13/04/2024 12:01:40",175580,1,"task-7hcp",NA,36989860,10908891,NA,"complete",NA,"661a525db9c3958b865418ac","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFKGJHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",31911.8820000002,31895.682,31911.8820000002,31911.8820000002,31895.682,31911.8820000002,1,31911.8820000002,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF18997"
"3",1713002500325,"13/04/2024 10:01:40",1713006100325,1,"13/04/2024 12:01:40",175580,1,"task-7hcp",NA,36989860,10908891,NA,"complete",NA,"661a525db9c3958b865418ac","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFKGJHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",18797.482,31895.682,31912.482,18797.482,31895.682,31912.482,1,18797.482,13115,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF18997"
"4",1713002500328,"13/04/2024 10:01:40",1713006100328,1,"13/04/2024 12:01:40",175580,1,"task-7hcp",NA,36989860,10908891,NA,"complete",NA,"661a525db9c3958b865418ac","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFKGJHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","8",30612.382,31895.682,31912.482,30612.382,31895.682,31912.482,1,30612.382,1300.1,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF18997"
"5",1713002521090,"13/04/2024 10:02:01",1713006121090,1,"13/04/2024 12:02:01",175580,1,"task-7hcp",NA,36989860,10908891,NA,"complete",NA,"661a525db9c3958b865418ac","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFKGJHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",20796.9,20780.3,20796.9,20796.9,20780.3,20796.9,1,20796.9,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF18997"
"6",1713002521097,"13/04/2024 10:02:01",1713006121097,1,"13/04/2024 12:02:01",175580,1,"task-7hcp",NA,36989860,10908891,NA,"complete",NA,"661a525db9c3958b865418ac","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFKGJHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","2",13214.7,20780.3,20796.9,13214.7,20780.3,20796.9,1,13214.7,7582.20000000001,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF18997"
