Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-ot79,branch-g31k,branch-5gtn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
2,1695843141717,27/09/2023 19:32:21,1695828741717,-4,27/09/2023 11:32:21,144636,5,task-hbx7,,31906980,AO2PSM6P2W9P7,9434788,,complete,rqazep,30ZX6P7VFEUSHNYJJSAYRS0RQW9J2J,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 1,anr7sn,1,continue,,3238.2889999523163,3231.726,3238.2889999523163,3238.2889999523163,3231.726,3238.2889999523163,1,3238.2889999523163,0,0,,Click To Continue,Continue Button,2,object-1944,Task Instructions,
3,1695843144915,27/09/2023 19:32:24,1695828744915,-4,27/09/2023 11:32:24,144636,5,task-hbx7,,31906980,AO2PSM6P2W9P7,9434788,,complete,rqazep,30ZX6P7VFEUSHNYJJSAYRS0RQW9J2J,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 2,ce2tc8,2,continue,,3205.4630000476836,3203.0970000000007,3205.4630000476836,3205.4630000476836,3203.0970000000007,3205.4630000476836,1,3205.4630000476836,0,0,,Click To Continue,Continue Button,2,object-7,Task Instructions,
4,1695843148245,27/09/2023 19:32:28,1695828748245,-4,27/09/2023 11:32:28,144636,5,task-hbx7,,31906980,AO2PSM6P2W9P7,9434788,,complete,rqazep,30ZX6P7VFEUSHNYJJSAYRS0RQW9J2J,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 5,spepx9,3,continue,,3331.2660001430504,3315.553,3331.2660001430504,3331.2660001430504,3315.553,3331.2660001430504,1,3331.2660001430504,0,0,,Click To Continue,Continue Button,2,object-9,Task Instructions,
5,1695843151140,27/09/2023 19:32:31,1695828751140,-4,27/09/2023 11:32:31,144636,5,task-hbx7,,31906980,AO2PSM6P2W9P7,9434788,,complete,rqazep,30ZX6P7VFEUSHNYJJSAYRS0RQW9J2J,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 9,8nvnao,4,continue,,2910.9129999523157,2901.554,2910.9129999523157,2910.9129999523157,2901.554,2910.9129999523157,1,2910.9129999523157,0,0,,Click To Continue,Continue Button,2,object-44,Task Instructions,
6,1695843151143,27/09/2023 19:32:31,1695828751143,-4,27/09/2023 11:32:31,144636,5,task-hbx7,,31906980,AO2PSM6P2W9P7,9434788,,complete,rqazep,30ZX6P7VFEUSHNYJJSAYRS0RQW9J2J,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,DECFBGAHJI,Passed AC2,,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695843387771,27/09/2023 19:36:27,1695828987771,-4,27/09/2023 11:36:27,144636,5,task-hbx7,,31907156,9zvcth29,9434806,,complete,henypu,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1600x900,1600x751,,,0,Task Introduction and Instructions (Clone),9,ABJCIDHEGF,Failed AC2,Passed AC1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695843391413,27/09/2023 19:36:31,1695828991413,-4,27/09/2023 11:36:31,144636,5,task-hbx7,,31907156,9zvcth29,9434806,,complete,henypu,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1600x900,1600x751,,,0,Task Introduction and Instructions (Clone),9,ABJCIDHEGF,Failed AC2,Passed AC1,Spreadsheet1,1,Task Instructions,Screen 1,anr7sn,1,continue,,3408.139999976158,3396.9269999999997,3408.139999976158,3408.139999976158,3396.9269999999997,3408.139999976158,1,3408.139999976158,0,0,,Click To Continue,Continue Button,2,object-1944,Task Instructions,
3,1695843398060,27/09/2023 19:36:38,1695828998060,-4,27/09/2023 11:36:38,144636,5,task-hbx7,,31907156,9zvcth29,9434806,,complete,henypu,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1600x900,1600x751,,,0,Task Introduction and Instructions (Clone),9,ABJCIDHEGF,Failed AC2,Passed AC1,Spreadsheet1,1,Task Instructions,Screen 2,ce2tc8,2,continue,,6659.0129999284745,6656.816000000001,6659.0129999284745,6659.0129999284745,6656.816000000001,6659.0129999284745,1,6659.0129999284745,0,0,,Click To Continue,Continue Button,2,object-7,Task Instructions,
4,1695843401018,27/09/2023 19:36:41,1695829001018,-4,27/09/2023 11:36:41,144636,5,task-hbx7,,31907156,9zvcth29,9434806,,complete,henypu,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1600x900,1600x751,,,0,Task Introduction and Instructions (Clone),9,ABJCIDHEGF,Failed AC2,Passed AC1,Spreadsheet1,1,Task Instructions,Screen 5,spepx9,3,continue,,2958.921999999995,2942.2559999999976,2958.921999999995,2958.921999999995,2942.2559999999976,2958.921999999995,1,2958.921999999995,0,0,,Click To Continue,Continue Button,2,object-9,Task Instructions,
5,1695843412099,27/09/2023 19:36:52,1695829012099,-4,27/09/2023 11:36:52,144636,5,task-hbx7,,31907156,9zvcth29,9434806,,complete,henypu,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1600x900,1600x751,,,0,Task Introduction and Instructions (Clone),9,ABJCIDHEGF,Failed AC2,Passed AC1,Spreadsheet1,1,Task Instructions,Screen 9,8nvnao,4,continue,,11098.015000000003,11081.349000000002,11098.015000000003,11098.015000000003,11081.349000000002,11098.015000000003,1,11098.015000000003,0,0,,Click To Continue,Continue Button,2,object-44,Task Instructions,
6,1695843412104,27/09/2023 19:36:52,1695829012104,-4,27/09/2023 11:36:52,144636,5,task-hbx7,,31907156,9zvcth29,9434806,,complete,henypu,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1600x900,1600x751,,,0,Task Introduction and Instructions (Clone),9,ABJCIDHEGF,Failed AC2,Passed AC1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695865524014,28/09/2023 01:45:24,1695851124014,-4,27/09/2023 17:45:24,144636,5,task-hbx7,,31907609,A35QQGY8A1FOJL,9435859,,complete,mhiuae,3R9WASFE25F2IWFZP9SRZ5I6IZMFZH,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695865527309,28/09/2023 01:45:27,1695851127309,-4,27/09/2023 17:45:27,144636,5,task-hbx7,,31907609,A35QQGY8A1FOJL,9435859,,complete,mhiuae,3R9WASFE25F2IWFZP9SRZ5I6IZMFZH,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 1,anr7sn,1,continue,,3273.254999952316,3263.7929999999997,3273.254999952316,3273.254999952316,3263.7929999999997,3273.254999952316,1,3273.254999952316,0,0,,Click To Continue,Continue Button,2,object-1944,Task Instructions,
3,1695865533355,28/09/2023 01:45:33,1695851133355,-4,27/09/2023 17:45:33,144636,5,task-hbx7,,31907609,A35QQGY8A1FOJL,9435859,,complete,mhiuae,3R9WASFE25F2IWFZP9SRZ5I6IZMFZH,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 2,ce2tc8,2,continue,,6055.761999904633,6029.197,6055.761999904633,6055.761999904633,6029.197,6055.761999904633,1,6055.761999904633,0,0,,Click To Continue,Continue Button,2,object-7,Task Instructions,
4,1695865536396,28/09/2023 01:45:36,1695851136396,-4,27/09/2023 17:45:36,144636,5,task-hbx7,,31907609,A35QQGY8A1FOJL,9435859,,complete,mhiuae,3R9WASFE25F2IWFZP9SRZ5I6IZMFZH,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 5,spepx9,3,continue,,3067.0649999046327,3051.5239999999994,3067.0649999046327,3067.0649999046327,3051.5239999999994,3067.0649999046327,1,3067.0649999046327,0,0,,Click To Continue,Continue Button,2,object-9,Task Instructions,
5,1695865539909,28/09/2023 01:45:39,1695851139909,-4,27/09/2023 17:45:39,144636,5,task-hbx7,,31907609,A35QQGY8A1FOJL,9435859,,complete,mhiuae,3R9WASFE25F2IWFZP9SRZ5I6IZMFZH,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 9,8nvnao,4,continue,,3528.841000095368,3517.450999999999,3528.841000095368,3528.841000095368,3517.450999999999,3528.841000095368,1,3528.841000095368,0,0,,Click To Continue,Continue Button,2,object-44,Task Instructions,
6,1695865539911,28/09/2023 01:45:39,1695851139911,-4,27/09/2023 17:45:39,144636,5,task-hbx7,,31907609,A35QQGY8A1FOJL,9435859,,complete,mhiuae,3R9WASFE25F2IWFZP9SRZ5I6IZMFZH,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695865554110,28/09/2023 01:45:54,1695851154110,-4,27/09/2023 17:45:54,144636,5,task-hbx7,,31907646,A285JQJMUH0TZK,9435835,,complete,xnepon,3M0BCWMB81V8BKYE9KMOHBX3MZVWBV,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,DECFBGAHJI,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695865563100,28/09/2023 01:46:03,1695851163100,-4,27/09/2023 17:46:03,144636,5,task-hbx7,,31907646,A285JQJMUH0TZK,9435835,,complete,xnepon,3M0BCWMB81V8BKYE9KMOHBX3MZVWBV,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 1,anr7sn,1,continue,,8767.219000000001,8763.664,8767.219000000001,8767.219000000001,8763.664,8767.219000000001,1,8767.219000000001,0,0,,Click To Continue,Continue Button,2,object-1944,Task Instructions,
3,1695865566465,28/09/2023 01:46:06,1695851166465,-4,27/09/2023 17:46:06,144636,5,task-hbx7,,31907646,A285JQJMUH0TZK,9435835,,complete,xnepon,3M0BCWMB81V8BKYE9KMOHBX3MZVWBV,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 2,ce2tc8,2,continue,,3368.5550000000003,3347.366,3368.5550000000003,3368.5550000000003,3347.366,3368.5550000000003,1,3368.5550000000003,0,0,,Click To Continue,Continue Button,2,object-7,Task Instructions,
4,1695865569859,28/09/2023 01:46:09,1695851169859,-4,27/09/2023 17:46:09,144636,5,task-hbx7,,31907646,A285JQJMUH0TZK,9435835,,complete,xnepon,3M0BCWMB81V8BKYE9KMOHBX3MZVWBV,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 5,spepx9,3,continue,,3415.588999856949,3400.1900000000005,3415.588999856949,3415.588999856949,3400.1900000000005,3415.588999856949,1,3415.588999856949,0,0,,Click To Continue,Continue Button,2,object-9,Task Instructions,
5,1695865575194,28/09/2023 01:46:15,1695851175194,-4,27/09/2023 17:46:15,144636,5,task-hbx7,,31907646,A285JQJMUH0TZK,9435835,,complete,xnepon,3M0BCWMB81V8BKYE9KMOHBX3MZVWBV,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 9,8nvnao,4,continue,,5349.999,5322.139999999999,5349.999,5349.999,5322.139999999999,5349.999,1,5349.999,0,0,,Click To Continue,Continue Button,2,object-44,Task Instructions,
6,1695865575195,28/09/2023 01:46:15,1695851175195,-4,27/09/2023 17:46:15,144636,5,task-hbx7,,31907646,A285JQJMUH0TZK,9435835,,complete,xnepon,3M0BCWMB81V8BKYE9KMOHBX3MZVWBV,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,DECFBGAHJI,Passed AC2,,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695843959466,27/09/2023 19:45:59,1695829559466,-4,27/09/2023 11:45:59,144636,5,task-hbx7,,31907700,ASGWK30PM08RB,9435822,,complete,jnaanr,3Y5140Z9D3FSEJFJ380AB4TKOS7PIX,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,CDBEAFJGIH,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695843963244,27/09/2023 19:46:03,1695829563244,-4,27/09/2023 11:46:03,144636,5,task-hbx7,,31907700,ASGWK30PM08RB,9435822,,complete,jnaanr,3Y5140Z9D3FSEJFJ380AB4TKOS7PIX,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,CDBEAFJGIH,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 1,anr7sn,1,continue,,3746.017999952316,3738.9709999999995,3746.017999952316,3746.017999952316,3738.9709999999995,3746.017999952316,1,3746.017999952316,0,0,,Click To Continue,Continue Button,2,object-1944,Task Instructions,
3,1695843966251,27/09/2023 19:46:06,1695829566251,-4,27/09/2023 11:46:06,144636,5,task-hbx7,,31907700,ASGWK30PM08RB,9435822,,complete,jnaanr,3Y5140Z9D3FSEJFJ380AB4TKOS7PIX,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,CDBEAFJGIH,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 2,ce2tc8,2,continue,,3013.506000000002,2996.840000000001,3013.506000000002,3013.506000000002,2996.840000000001,3013.506000000002,1,3013.506000000002,0,0,,Click To Continue,Continue Button,2,object-7,Task Instructions,
4,1695843969622,27/09/2023 19:46:09,1695829569622,-4,27/09/2023 11:46:09,144636,5,task-hbx7,,31907700,ASGWK30PM08RB,9435822,,complete,jnaanr,3Y5140Z9D3FSEJFJ380AB4TKOS7PIX,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,CDBEAFJGIH,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 5,spepx9,3,continue,,3388.7069999523155,3379.950999999999,3388.7069999523155,3388.7069999523155,3379.950999999999,3388.7069999523155,1,3388.7069999523155,0,0,,Click To Continue,Continue Button,2,object-9,Task Instructions,
5,1695843972649,27/09/2023 19:46:12,1695829572649,-4,27/09/2023 11:46:12,144636,5,task-hbx7,,31907700,ASGWK30PM08RB,9435822,,complete,jnaanr,3Y5140Z9D3FSEJFJ380AB4TKOS7PIX,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,CDBEAFJGIH,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 9,8nvnao,4,continue,,3035.355999856949,3030.124,3035.355999856949,3035.355999856949,3030.124,3035.355999856949,1,3035.355999856949,0,0,,Click To Continue,Continue Button,2,object-44,Task Instructions,
6,1695843972651,27/09/2023 19:46:12,1695829572651,-4,27/09/2023 11:46:12,144636,5,task-hbx7,,31907700,ASGWK30PM08RB,9435822,,complete,jnaanr,3Y5140Z9D3FSEJFJ380AB4TKOS7PIX,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,CDBEAFJGIH,Passed AC2,,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695844210137,27/09/2023 19:50:10,1695829810137,-4,27/09/2023 11:50:10,144636,5,task-hbx7,,31907944,A1LLKRWUMCKJFP,9435866,,complete,esrdgj,3U84XHCDIICSKGIA5SW881LFT9HZ4H,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x800,1280x651,,,0,Task Introduction and Instructions (Clone),9,FGEHDICJBA,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695844214088,27/09/2023 19:50:14,1695829814088,-4,27/09/2023 11:50:14,144636,5,task-hbx7,,31907944,A1LLKRWUMCKJFP,9435866,,complete,esrdgj,3U84XHCDIICSKGIA5SW881LFT9HZ4H,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x800,1280x651,,,0,Task Introduction and Instructions (Clone),9,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 1,anr7sn,1,continue,,3845.235999976158,3830.364,3845.235999976158,3845.235999976158,3830.364,3845.235999976158,1,3845.235999976158,0,0,,Click To Continue,Continue Button,2,object-1944,Task Instructions,
3,1695844217364,27/09/2023 19:50:17,1695829817364,-4,27/09/2023 11:50:17,144636,5,task-hbx7,,31907944,A1LLKRWUMCKJFP,9435866,,complete,esrdgj,3U84XHCDIICSKGIA5SW881LFT9HZ4H,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x800,1280x651,,,0,Task Introduction and Instructions (Clone),9,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 2,ce2tc8,2,continue,,3289.486999999999,3258.236999999999,3289.486999999999,3289.486999999999,3258.236999999999,3289.486999999999,1,3289.486999999999,0,0,,Click To Continue,Continue Button,2,object-7,Task Instructions,
4,1695844221201,27/09/2023 19:50:21,1695829821201,-4,27/09/2023 11:50:21,144636,5,task-hbx7,,31907944,A1LLKRWUMCKJFP,9435866,,complete,esrdgj,3U84XHCDIICSKGIA5SW881LFT9HZ4H,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x800,1280x651,,,0,Task Introduction and Instructions (Clone),9,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 5,spepx9,3,continue,,3869.9349999880797,3865.2170000000006,3869.9349999880797,3869.9349999880797,3865.2170000000006,3869.9349999880797,1,3869.9349999880797,0,0,,Click To Continue,Continue Button,2,object-9,Task Instructions,
5,1695844224587,27/09/2023 19:50:24,1695829824587,-4,27/09/2023 11:50:24,144636,5,task-hbx7,,31907944,A1LLKRWUMCKJFP,9435866,,complete,esrdgj,3U84XHCDIICSKGIA5SW881LFT9HZ4H,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x800,1280x651,,,0,Task Introduction and Instructions (Clone),9,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 9,8nvnao,4,continue,,3390.3179999523163,3370.0390000000007,3390.3179999523163,3390.3179999523163,3370.0390000000007,3390.3179999523163,1,3390.3179999523163,0,0,,Click To Continue,Continue Button,2,object-44,Task Instructions,
6,1695844224595,27/09/2023 19:50:24,1695829824595,-4,27/09/2023 11:50:24,144636,5,task-hbx7,,31907944,A1LLKRWUMCKJFP,9435866,,complete,esrdgj,3U84XHCDIICSKGIA5SW881LFT9HZ4H,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1280x800,1280x651,,,0,Task Introduction and Instructions (Clone),9,FGEHDICJBA,Passed AC2,,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695848173079,27/09/2023 20:56:13,1695830173079,-5,27/09/2023 10:56:13,144636,5,task-hbx7,,31908265,A3C6TJDUSBLFCX,9436155,,complete,vlmsxe,3634BBTX0UTGN6QPP545ZAFGMMLIFO,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x651,,,0,Task Introduction and Instructions (Clone),9,BCADJEIFHG,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695848177915,27/09/2023 20:56:17,1695830177915,-5,27/09/2023 10:56:17,144636,5,task-hbx7,,31908265,A3C6TJDUSBLFCX,9436155,,complete,vlmsxe,3634BBTX0UTGN6QPP545ZAFGMMLIFO,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x651,,,0,Task Introduction and Instructions (Clone),9,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 1,anr7sn,1,continue,,4808,4796.128,4808,4808,4796.128,4808,1,4808,0,0,,Click To Continue,Continue Button,2,object-1944,Task Instructions,
3,1695848181011,27/09/2023 20:56:21,1695830181011,-5,27/09/2023 10:56:21,144636,5,task-hbx7,,31908265,A3C6TJDUSBLFCX,9436155,,complete,vlmsxe,3634BBTX0UTGN6QPP545ZAFGMMLIFO,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x651,,,0,Task Introduction and Instructions (Clone),9,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 2,ce2tc8,2,continue,,3107.3720000000003,3092.2580000000007,3107.3720000000003,3107.3720000000003,3092.2580000000007,3107.3720000000003,1,3107.3720000000003,0,0,,Click To Continue,Continue Button,2,object-7,Task Instructions,
4,1695848184498,27/09/2023 20:56:24,1695830184498,-5,27/09/2023 10:56:24,144636,5,task-hbx7,,31908265,A3C6TJDUSBLFCX,9436155,,complete,vlmsxe,3634BBTX0UTGN6QPP545ZAFGMMLIFO,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x651,,,0,Task Introduction and Instructions (Clone),9,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 5,spepx9,3,continue,,3502.514000000372,3494.0280000000002,3502.514000000372,3502.514000000372,3494.0280000000002,3502.514000000372,1,3502.514000000372,0,0,,Click To Continue,Continue Button,2,object-9,Task Instructions,
5,1695848187602,27/09/2023 20:56:27,1695830187602,-5,27/09/2023 10:56:27,144636,5,task-hbx7,,31908265,A3C6TJDUSBLFCX,9436155,,complete,vlmsxe,3634BBTX0UTGN6QPP545ZAFGMMLIFO,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x651,,,0,Task Introduction and Instructions (Clone),9,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 9,8nvnao,4,continue,,3112.185999999627,3110.524999999998,3112.185999999627,3112.185999999627,3110.524999999998,3112.185999999627,1,3112.185999999627,0,0,,Click To Continue,Continue Button,2,object-44,Task Instructions,
6,1695848187604,27/09/2023 20:56:27,1695830187604,-5,27/09/2023 10:56:27,144636,5,task-hbx7,,31908265,A3C6TJDUSBLFCX,9436155,,complete,vlmsxe,3634BBTX0UTGN6QPP545ZAFGMMLIFO,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x651,,,0,Task Introduction and Instructions (Clone),9,BCADJEIFHG,Passed AC2,,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695844587889,27/09/2023 19:56:27,1695830187889,-4,27/09/2023 11:56:27,144636,5,task-hbx7,,31908278,A3SPX6Y5PP12SL,9436072,,complete,kqvuiv,3QXNC7EIPOUWF1IWITF7JAT9XUG09Q,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,IJHAGBFCED,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695844600315,27/09/2023 19:56:40,1695830200315,-4,27/09/2023 11:56:40,144636,5,task-hbx7,,31908278,A3SPX6Y5PP12SL,9436072,,complete,kqvuiv,3QXNC7EIPOUWF1IWITF7JAT9XUG09Q,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,IJHAGBFCED,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 1,anr7sn,1,continue,,12182.798000047684,12173.835,12182.798000047684,12182.798000047684,12173.835,12182.798000047684,1,12182.798000047684,0,0,,Click To Continue,Continue Button,2,object-1944,Task Instructions,
3,1695844604191,27/09/2023 19:56:44,1695830204191,-4,27/09/2023 11:56:44,144636,5,task-hbx7,,31908278,A3SPX6Y5PP12SL,9436072,,complete,kqvuiv,3QXNC7EIPOUWF1IWITF7JAT9XUG09Q,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,IJHAGBFCED,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 2,ce2tc8,2,continue,,3884.8629999046334,3880.8639999999996,3884.8629999046334,3884.8629999046334,3880.8639999999996,3884.8629999046334,1,3884.8629999046334,0,0,,Click To Continue,Continue Button,2,object-7,Task Instructions,
4,1695844607153,27/09/2023 19:56:47,1695830207153,-4,27/09/2023 11:56:47,144636,5,task-hbx7,,31908278,A3SPX6Y5PP12SL,9436072,,complete,kqvuiv,3QXNC7EIPOUWF1IWITF7JAT9XUG09Q,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,IJHAGBFCED,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 5,spepx9,3,continue,,2966.099000047685,2950.6270000000004,2966.099000047685,2966.099000047685,2950.6270000000004,2966.099000047685,1,2966.099000047685,0,0,,Click To Continue,Continue Button,2,object-9,Task Instructions,
5,1695844610113,27/09/2023 19:56:50,1695830210113,-4,27/09/2023 11:56:50,144636,5,task-hbx7,,31908278,A3SPX6Y5PP12SL,9436072,,complete,kqvuiv,3QXNC7EIPOUWF1IWITF7JAT9XUG09Q,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,IJHAGBFCED,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 9,8nvnao,4,continue,,2975.6719998569497,2961.0610000000015,2975.6719998569497,2975.6719998569497,2961.0610000000015,2975.6719998569497,1,2975.6719998569497,0,0,,Click To Continue,Continue Button,2,object-44,Task Instructions,
