"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
11,1717684099839,"06/06/2024 14:28:19",1717687699839,1,"06/06/2024 16:28:19",180921,1,"task-7hcp",NA,38089909,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x551",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",21842.8999999642,21830.2,21842.8999999642,21842.8999999642,21830.2,21842.8999999642,1,21842.8999999642,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF87249"
12,1717684099847,"06/06/2024 14:28:19",1717687699847,1,"06/06/2024 16:28:19",180921,1,"task-7hcp",NA,38089909,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x551",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",13948,21830.2,21846.9,13948,21830.2,21846.9,1,13948,7898.89999999999,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF87249"
13,1717684099849,"06/06/2024 14:28:19",1717687699849,1,"06/06/2024 16:28:19",180921,1,"task-7hcp",NA,38089909,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x551",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","2",17547.2,21830.2,21846.9,17547.2,21830.2,21846.9,1,17547.2,4299.7,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF87249"
14,1717684099850,"06/06/2024 14:28:19",1717687699850,1,"06/06/2024 16:28:19",180921,1,"task-7hcp",NA,38089909,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x551",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",21396.8,21830.2,21846.9,21396.8,21830.2,21846.9,1,21396.8,450.099999999991,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF87249"
15,1717684099860,"06/06/2024 14:28:19",1717687699860,1,"06/06/2024 16:28:19",180921,1,"task-7hcp",NA,38089909,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x551",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF87249"
1,1717684080253,"06/06/2024 14:28:00",1717687680253,1,"06/06/2024 16:28:00",180921,1,"task-7hcp",NA,38089940,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF20639"
2,1717684103956,"06/06/2024 14:28:23",1717687703956,1,"06/06/2024 16:28:23",180921,1,"task-7hcp",NA,38089940,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",23709.1999999762,23705.1,23709.1999999762,23709.1999999762,23705.1,23709.1999999762,1,23709.1999999762,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF20639"
3,1717684103958,"06/06/2024 14:28:23",1717687703958,1,"06/06/2024 16:28:23",180921,1,"task-7hcp",NA,38089940,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",17136.3,23705.1,23710.6999999762,17136.3,23705.1,23710.6999999762,1,17136.3,6574.39999997616,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF20639"
4,1717684103958,"06/06/2024 14:28:23",1717687703958,1,"06/06/2024 16:28:23",180921,1,"task-7hcp",NA,38089940,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",22899.4,23705.1,23710.9999999881,22899.4,23705.1,23710.9999999881,1,22899.4,811.599999988081,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF20639"
5,1717684115544,"06/06/2024 14:28:35",1717687715544,1,"06/06/2024 16:28:35",180921,1,"task-7hcp",NA,38089940,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",11591.5999999762,11588.2,11591.5999999762,11591.5999999762,11588.2,11591.5999999762,1,11591.5999999762,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF20639"
6,1717684115545,"06/06/2024 14:28:35",1717687715545,1,"06/06/2024 16:28:35",180921,1,"task-7hcp",NA,38089940,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","5",6019.5,11588.2,11593.2999999642,6019.5,11588.2,11593.2999999642,1,6019.5,5573.79999996424,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF20639"
7,1717684115546,"06/06/2024 14:28:35",1717687715546,1,"06/06/2024 16:28:35",180921,1,"task-7hcp",NA,38089940,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","5",10650.6,11588.2,11593.5000000119,10650.6,11588.2,11593.5000000119,1,10650.6,942.900000011919,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF20639"
8,1717684134222,"06/06/2024 14:28:54",1717687734222,1,"06/06/2024 16:28:54",180921,1,"task-7hcp",NA,38089940,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",18681.8000000119,18677.6,18681.8000000119,18681.8000000119,18677.6,18681.8000000119,1,18681.8000000119,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF20639"
9,1717684134223,"06/06/2024 14:28:54",1717687734223,1,"06/06/2024 16:28:54",180921,1,"task-7hcp",NA,38089940,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","3",4353.5,18677.6,18683.0999999642,4353.5,18677.6,18683.0999999642,1,4353.5,14329.5999999642,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF20639"
10,1717684134224,"06/06/2024 14:28:54",1717687734224,1,"06/06/2024 16:28:54",180921,1,"task-7hcp",NA,38089940,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","3",17795.9,18677.6,18683.3999999762,17795.9,18677.6,18683.3999999762,1,17795.9,887.499999976157,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF20639"
11,1717684149558,"06/06/2024 14:29:09",1717687749558,1,"06/06/2024 16:29:09",180921,1,"task-7hcp",NA,38089940,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",15339.7999999762,15338,15339.7999999762,15339.7999999762,15338,15339.7999999762,1,15339.7999999762,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF20639"
12,1717684149559,"06/06/2024 14:29:09",1717687749559,1,"06/06/2024 16:29:09",180921,1,"task-7hcp",NA,38089940,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","3",5235.2,15338,15341.4,5235.2,15338,15341.4,1,5235.2,10106.2,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF20639"
13,1717684149559,"06/06/2024 14:29:09",1717687749559,1,"06/06/2024 16:29:09",180921,1,"task-7hcp",NA,38089940,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","4",7186.6,15338,15341.5999999881,7186.6,15338,15341.5999999881,1,7186.6,8154.99999998808,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF20639"
14,1717684149559,"06/06/2024 14:29:09",1717687749559,1,"06/06/2024 16:29:09",180921,1,"task-7hcp",NA,38089940,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","3",14400.8,15338,15341.7999999762,14400.8,15338,15341.7999999762,1,14400.8,940.999999976164,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF20639"
15,1717684149562,"06/06/2024 14:29:09",1717687749562,1,"06/06/2024 16:29:09",180921,1,"task-7hcp",NA,38089940,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF20639"
1,1717684596402,"06/06/2024 14:36:36",1717666596402,-5,"06/06/2024 04:36:36",180921,1,"task-7hcp",NA,38090189,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF49113"
2,1717684653629,"06/06/2024 14:37:33",1717666653629,-5,"06/06/2024 04:37:33",180921,1,"task-7hcp",NA,38090189,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",57250.999999997,57239.9,57250.999999997,57250.999999997,57239.9,57250.999999997,1,57250.999999997,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF49113"
3,1717684653632,"06/06/2024 14:37:33",1717666653632,-5,"06/06/2024 04:37:33",180921,1,"task-7hcp",NA,38090189,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",33389.7,57239.9,57254.499999997,33389.7,57239.9,57254.499999997,1,33389.7,23864.799999997,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF49113"
4,1717684653633,"06/06/2024 14:37:33",1717666653633,-5,"06/06/2024 04:37:33",180921,1,"task-7hcp",NA,38090189,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",51219.2,57239.9,57255.0999999911,51219.2,57239.9,57255.0999999911,1,51219.2,6035.89999999106,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF49113"
5,1717684711383,"06/06/2024 14:38:31",1717666711383,-5,"06/06/2024 04:38:31",180921,1,"task-7hcp",NA,38090189,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",57758.6,57741.5,57758.6,57758.6,57741.5,57758.6,1,57758.6,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF49113"
6,1717684711388,"06/06/2024 14:38:31",1717666711388,-5,"06/06/2024 04:38:31",180921,1,"task-7hcp",NA,38090189,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","2",39278.1,57741.5,57758.6,39278.1,57741.5,57758.6,1,39278.1,18480.5,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF49113"
7,1717684711389,"06/06/2024 14:38:31",1717666711389,-5,"06/06/2024 04:38:31",180921,1,"task-7hcp",NA,38090189,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","7",53973.9,57741.5,57758.6,53973.9,57741.5,57758.6,1,53973.9,3784.69999999998,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF49113"
8,1717684737921,"06/06/2024 14:38:57",1717666737921,-5,"06/06/2024 04:38:57",180921,1,"task-7hcp",NA,38090189,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",26562.000000003,26551.8,26562.000000003,26562.000000003,26551.8,26562.000000003,1,26562.000000003,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF49113"
9,1717684737924,"06/06/2024 14:38:57",1717666737924,-5,"06/06/2024 04:38:57",180921,1,"task-7hcp",NA,38090189,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","1",7405.10000000001,26551.8,26566.099999997,7405.10000000001,26551.8,26566.099999997,1,7405.10000000001,19160.999999997,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF49113"
10,1717684737925,"06/06/2024 14:38:57",1717666737925,-5,"06/06/2024 04:38:57",180921,1,"task-7hcp",NA,38090189,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","0",24450.3,26551.8,26566.899999994,24450.3,26551.8,26566.899999994,1,24450.3,2116.59999999404,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF49113"
11,1717684774567,"06/06/2024 14:39:34",1717666774567,-5,"06/06/2024 04:39:34",180921,1,"task-7hcp",NA,38090189,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",36658.099999994,36642.9,36658.099999994,36658.099999994,36642.9,36658.099999994,1,36658.099999994,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF49113"
12,1717684774570,"06/06/2024 14:39:34",1717666774570,-5,"06/06/2024 04:39:34",180921,1,"task-7hcp",NA,38090189,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",8640.79999999999,36642.9,36659.9,8640.79999999999,36642.9,36659.9,1,8640.79999999999,28019.1,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF49113"
13,1717684774571,"06/06/2024 14:39:34",1717666774571,-5,"06/06/2024 04:39:34",180921,1,"task-7hcp",NA,38090189,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",23617.2,36642.9,36659.9,23617.2,36642.9,36659.9,1,23617.2,13042.7,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF49113"
14,1717684774571,"06/06/2024 14:39:34",1717666774571,-5,"06/06/2024 04:39:34",180921,1,"task-7hcp",NA,38090189,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","4",29904.6,36642.9,36659.9,29904.6,36642.9,36659.9,1,29904.6,6755.29999999999,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF49113"
15,1717684774578,"06/06/2024 14:39:34",1717666774578,-5,"06/06/2024 04:39:34",180921,1,"task-7hcp",NA,38090189,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x960","1536x872",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF49113"
1,1717684654818,"06/06/2024 14:37:34",1717713454818,8,"07/06/2024 06:37:34",180921,1,"task-7hcp",NA,38090203,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1707x1067","1707x932",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF70264"
2,1717684682927,"06/06/2024 14:38:02",1717713482927,8,"07/06/2024 06:38:02",180921,1,"task-7hcp",NA,38090203,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1707x1067","1707x932",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",28116.892,28100.092,28116.892,28116.892,28100.092,28116.892,1,28116.892,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF70264"
3,1717684682929,"06/06/2024 14:38:02",1717713482929,8,"07/06/2024 06:38:02",180921,1,"task-7hcp",NA,38090203,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1707x1067","1707x932",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",12466.692,28100.092,28116.892,12466.692,28100.092,28116.892,1,12466.692,15650.2,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF70264"
4,1717684682929,"06/06/2024 14:38:02",1717713482929,8,"07/06/2024 06:38:02",180921,1,"task-7hcp",NA,38090203,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1707x1067","1707x932",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",19283.492,28100.092,28116.892,19283.492,28100.092,28116.892,1,19283.492,8833.39999999999,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF70264"
5,1717684691910,"06/06/2024 14:38:11",1717713491910,8,"07/06/2024 06:38:11",180921,1,"task-7hcp",NA,38090203,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1707x1067","1707x932",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",8999.9,8983.4,8999.9,8999.9,8983.4,8999.9,1,8999.9,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF70264"
6,1717684691911,"06/06/2024 14:38:11",1717713491911,8,"07/06/2024 06:38:11",180921,1,"task-7hcp",NA,38090203,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1707x1067","1707x932",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","3",4733.7,8983.4,8999.9,4733.7,8983.4,8999.9,1,4733.7,4266.2,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF70264"
7,1717684691911,"06/06/2024 14:38:11",1717713491911,8,"07/06/2024 06:38:11",180921,1,"task-7hcp",NA,38090203,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1707x1067","1707x932",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","5",7500.1,8983.4,8999.9,7500.1,8983.4,8999.9,1,7500.1,1499.8,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF70264"
8,1717684706819,"06/06/2024 14:38:26",1717713506819,8,"07/06/2024 06:38:26",180921,1,"task-7hcp",NA,38090203,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1707x1067","1707x932",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",14926.5999999046,14916.8,14926.5999999046,14926.5999999046,14916.8,14926.5999999046,1,14926.5999999046,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF70264"
9,1717684706822,"06/06/2024 14:38:26",1717713506822,8,"07/06/2024 06:38:26",180921,1,"task-7hcp",NA,38090203,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1707x1067","1707x932",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","3",6400.1,14916.8,14929.7999999523,6400.1,14916.8,14929.7999999523,1,6400.1,8529.69999995232,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF70264"
10,1717684706822,"06/06/2024 14:38:26",1717713506822,8,"07/06/2024 06:38:26",180921,1,"task-7hcp",NA,38090203,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1707x1067","1707x932",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","8",12383.5,14916.8,14930.0999999046,12383.5,14916.8,14930.0999999046,1,12383.5,2546.59999990463,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF70264"
11,1717684720865,"06/06/2024 14:38:40",1717713520865,8,"07/06/2024 06:38:40",180921,1,"task-7hcp",NA,38090203,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1707x1067","1707x932",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",14055.2999999046,14050.1,14055.2999999046,14055.2999999046,14050.1,14055.2999999046,1,14055.2999999046,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF70264"
