"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"6",1717684032916,"06/06/2024 14:27:12",1717687632916,1,"06/06/2024 16:27:12",180921,1,"task-8tuj",NA,38089880,11204671,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1792x1120","1792x999",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",13755.799999997,13746.9,13755.799999997,13755.799999997,13746.9,13755.799999997,1,13755.799999997,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF51926"
"7",1717684040557,"06/06/2024 14:27:20",1717687640557,1,"06/06/2024 16:27:20",180921,1,"task-8tuj",NA,38089880,11204671,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1792x1120","1792x999",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",7649.80000000299,7641.20000000001,7649.80000000299,7649.80000000299,7641.20000000001,7649.80000000299,1,7649.80000000299,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF51926"
"8",1717684045328,"06/06/2024 14:27:25",1717687645328,1,"06/06/2024 16:27:25",180921,1,"task-8tuj",NA,38089880,11204671,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1792x1120","1792x999",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",4780.29999999105,4771.59999999999,4780.29999999105,4780.29999999105,4771.59999999999,4780.29999999105,1,4780.29999999105,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF51926"
"9",1717684048414,"06/06/2024 14:27:28",1717687648414,1,"06/06/2024 16:27:28",180921,1,"task-8tuj",NA,38089880,11204671,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1792x1120","1792x999",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3094.69999999106,3086.40000000001,3094.69999999106,3094.69999999106,3086.40000000001,3094.69999999106,1,3094.69999999106,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF51926"
"10",1717684048415,"06/06/2024 14:27:28",1717687648415,1,"06/06/2024 16:27:28",180921,1,"task-8tuj",NA,38089880,11204671,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1792x1120","1792x999",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF51926"
"1",1717683999841,"06/06/2024 14:26:39",1717687599841,1,"06/06/2024 16:26:39",180921,1,"task-8tuj",NA,38089896,11204670,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF57187"
"2",1717684003914,"06/06/2024 14:26:43",1717687603914,1,"06/06/2024 16:26:43",180921,1,"task-8tuj",NA,38089896,11204670,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3979.70000004768,3964.9,3979.70000004768,3979.70000004768,3964.9,3979.70000004768,1,3979.70000004768,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF57187"
"3",1717684007227,"06/06/2024 14:26:47",1717687607227,1,"06/06/2024 16:26:47",180921,1,"task-8tuj",NA,38089896,11204670,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3327.6,3315.1,3327.6,3327.6,3315.1,3327.6,1,3327.6,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF57187"
"4",1717684017861,"06/06/2024 14:26:57",1717687617861,1,"06/06/2024 16:26:57",180921,1,"task-8tuj",NA,38089896,11204670,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",10646.5,10645.2,10646.5,10646.5,10645.2,10646.5,1,10646.5,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF57187"
"5",1717684028158,"06/06/2024 14:27:08",1717687628158,1,"06/06/2024 16:27:08",180921,1,"task-8tuj",NA,38089896,11204670,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",10298.6000000715,10295.3,10298.6000000715,10298.6000000715,10295.3,10298.6000000715,1,10298.6000000715,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF57187"
"6",1717684035168,"06/06/2024 14:27:15",1717687635168,1,"06/06/2024 16:27:15",180921,1,"task-8tuj",NA,38089896,11204670,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",7013,6996.7,7013,7013,6996.7,7013,1,7013,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF57187"
"7",1717684040014,"06/06/2024 14:27:20",1717687640014,1,"06/06/2024 16:27:20",180921,1,"task-8tuj",NA,38089896,11204670,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",4862.8,4847.8,4862.8,4862.8,4847.8,4862.8,1,4862.8,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF57187"
"8",1717684043188,"06/06/2024 14:27:23",1717687643188,1,"06/06/2024 16:27:23",180921,1,"task-8tuj",NA,38089896,11204670,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3188.5,3181.9,3188.5,3188.5,3181.9,3188.5,1,3188.5,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF57187"
"9",1717684045763,"06/06/2024 14:27:25",1717687645763,1,"06/06/2024 16:27:25",180921,1,"task-8tuj",NA,38089896,11204670,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2581.80000004768,2565.4,2581.80000004768,2581.80000004768,2565.4,2581.80000004768,1,2581.80000004768,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF57187"
"10",1717684045765,"06/06/2024 14:27:25",1717687645765,1,"06/06/2024 16:27:25",180921,1,"task-8tuj",NA,38089896,11204670,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF57187"
"1",1717684115975,"06/06/2024 14:28:35",1717687715975,1,"06/06/2024 16:28:35",180921,1,"task-8tuj",NA,38089953,11204651,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1512x982","1512x857",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF09024"
"2",1717684121263,"06/06/2024 14:28:41",1717687721263,1,"06/06/2024 16:28:41",180921,1,"task-8tuj",NA,38089953,11204651,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1512x982","1512x857",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",5242.8,5234.6,5242.8,5242.8,5234.6,5242.8,1,5242.8,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF09024"
"3",1717684133145,"06/06/2024 14:28:53",1717687733145,1,"06/06/2024 16:28:53",180921,1,"task-8tuj",NA,38089953,11204651,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1512x982","1512x857",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",11886.2,11877.8,11886.2,11886.2,11877.8,11886.2,1,11886.2,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF09024"
"4",1717684147382,"06/06/2024 14:29:07",1717687747382,1,"06/06/2024 16:29:07",180921,1,"task-8tuj",NA,38089953,11204651,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1512x982","1512x857",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",14250.1,14242.5,14250.1,14250.1,14242.5,14250.1,1,14250.1,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF09024"
"5",1717684205099,"06/06/2024 14:30:05",1717687805099,1,"06/06/2024 16:30:05",180921,1,"task-8tuj",NA,38089953,11204651,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1512x982","1512x857",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",57720.4,57712,57720.4,57720.4,57712,57720.4,1,57720.4,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF09024"
"6",1717684214543,"06/06/2024 14:30:14",1717687814543,1,"06/06/2024 16:30:14",180921,1,"task-8tuj",NA,38089953,11204651,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1512x982","1512x857",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",9446.2,9437.39999999999,9446.2,9446.2,9437.39999999999,9446.2,1,9446.2,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF09024"
"7",1717684219420,"06/06/2024 14:30:19",1717687819420,1,"06/06/2024 16:30:19",180921,1,"task-8tuj",NA,38089953,11204651,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1512x982","1512x857",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",4896.69999992847,4890.7,4896.69999992847,4896.69999992847,4890.7,4896.69999992847,1,4896.69999992847,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF09024"
"8",1717684224359,"06/06/2024 14:30:24",1717687824359,1,"06/06/2024 16:30:24",180921,1,"task-8tuj",NA,38089953,11204651,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1512x982","1512x857",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",4945.59999995232,4938.3,4945.59999995232,4945.59999995232,4938.3,4945.59999995232,1,4945.59999995232,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF09024"
"9",1717684232707,"06/06/2024 14:30:32",1717687832707,1,"06/06/2024 16:30:32",180921,1,"task-8tuj",NA,38089953,11204651,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1512x982","1512x857",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",8350.70000000001,8341.60000000001,8350.70000000001,8350.70000000001,8341.60000000001,8350.70000000001,1,8350.70000000001,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF09024"
"10",1717684232714,"06/06/2024 14:30:32",1717687832714,1,"06/06/2024 16:30:32",180921,1,"task-8tuj",NA,38089953,11204651,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1512x982","1512x857",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"BCADIEHFG","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF09024"
"1",1717684271992,"06/06/2024 14:31:11",1717687871992,1,"06/06/2024 16:31:11",180921,1,"task-8tuj",NA,38090033,11204756,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF87249"
"2",1717684276106,"06/06/2024 14:31:16",1717687876106,1,"06/06/2024 16:31:16",180921,1,"task-8tuj",NA,38090033,11204756,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4016.5,3999.8,4016.5,4016.5,3999.8,4016.5,1,4016.5,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF87249"
"3",1717684279225,"06/06/2024 14:31:19",1717687879225,1,"06/06/2024 16:31:19",180921,1,"task-8tuj",NA,38090033,11204756,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3138.89999997616,3132.7,3138.89999997616,3138.89999997616,3132.7,3138.89999997616,1,3138.89999997616,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF87249"
"4",1717684288325,"06/06/2024 14:31:28",1717687888325,1,"06/06/2024 16:31:28",180921,1,"task-8tuj",NA,38090033,11204756,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",9105.49999998808,9098.7,9105.49999998808,9105.49999998808,9098.7,9105.49999998808,1,9105.49999998808,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF87249"
"5",1717684295684,"06/06/2024 14:31:35",1717687895684,1,"06/06/2024 16:31:35",180921,1,"task-8tuj",NA,38090033,11204756,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",7365.9,7349.5,7365.9,7365.9,7349.5,7365.9,1,7365.9,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF87249"
"6",1717684301016,"06/06/2024 14:31:41",1717687901016,1,"06/06/2024 16:31:41",180921,1,"task-8tuj",NA,38090033,11204756,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",5348.19999996424,5332.6,5348.19999996424,5348.19999996424,5332.6,5348.19999996424,1,5348.19999996424,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF87249"
"7",1717684306612,"06/06/2024 14:31:46",1717687906612,1,"06/06/2024 16:31:46",180921,1,"task-8tuj",NA,38090033,11204756,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5611.80000001192,5598.7,5611.80000001192,5611.80000001192,5598.7,5611.80000001192,1,5611.80000001192,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF87249"
"8",1717684310427,"06/06/2024 14:31:50",1717687910427,1,"06/06/2024 16:31:50",180921,1,"task-8tuj",NA,38090033,11204756,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3828.10000001192,3816.4,3828.10000001192,3828.10000001192,3816.4,3828.10000001192,1,3828.10000001192,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF87249"
"9",1717684313570,"06/06/2024 14:31:53",1717687913570,1,"06/06/2024 16:31:53",180921,1,"task-8tuj",NA,38090033,11204756,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3154.9,3149.6,3154.9,3154.9,3149.6,3154.9,1,3154.9,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF87249"
"10",1717684313581,"06/06/2024 14:31:53",1717687913581,1,"06/06/2024 16:31:53",180921,1,"task-8tuj",NA,38090033,11204756,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x551",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF87249"
"1",1717684369380,"06/06/2024 14:32:49",1717687969380,1,"06/06/2024 16:32:49",180921,1,"task-8tuj",NA,38090084,11204822,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF20639"
"2",1717684372750,"06/06/2024 14:32:52",1717687972750,1,"06/06/2024 16:32:52",180921,1,"task-8tuj",NA,38090084,11204822,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3338.59999995232,3332.9,3338.59999995232,3338.59999995232,3332.9,3338.59999995232,1,3338.59999995232,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF20639"
"3",1717684376833,"06/06/2024 14:32:56",1717687976833,1,"06/06/2024 16:32:56",180921,1,"task-8tuj",NA,38090084,11204822,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",4088.69999995232,4082.6,4088.69999995232,4088.69999995232,4082.6,4088.69999995232,1,4088.69999995232,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF20639"
"4",1717684380717,"06/06/2024 14:33:00",1717687980717,1,"06/06/2024 16:33:00",180921,1,"task-8tuj",NA,38090084,11204822,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",3890.19999997616,3888.4,3890.19999997616,3890.19999997616,3888.4,3890.19999997616,1,3890.19999997616,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF20639"
"5",1717684385447,"06/06/2024 14:33:05",1717687985447,1,"06/06/2024 16:33:05",180921,1,"task-8tuj",NA,38090084,11204822,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",4732.69999995232,4728.5,4732.69999995232,4732.69999995232,4728.5,4732.69999995232,1,4732.69999995232,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF20639"
"6",1717684387861,"06/06/2024 14:33:07",1717687987861,1,"06/06/2024 16:33:07",180921,1,"task-8tuj",NA,38090084,11204822,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",2418.09999998808,2416.2,2418.09999998808,2418.09999998808,2416.2,2418.09999998808,1,2418.09999998808,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF20639"
"7",1717684392302,"06/06/2024 14:33:12",1717687992302,1,"06/06/2024 16:33:12",180921,1,"task-8tuj",NA,38090084,11204822,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",4442.29999996424,4437,4442.29999996424,4442.29999996424,4437,4442.29999996424,1,4442.29999996424,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF20639"
