"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
2,1722270362287,"29/07/2024 16:26:02",1722273962287,1,"29/07/2024 18:26:02",185160,1,"task-8tuj",NA,39264163,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3330.60000000002,3316.8,3330.60000000002,3330.60000000002,3316.8,3330.60000000002,1,3330.60000000002,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF42289"
3,1722270365354,"29/07/2024 16:26:05",1722273965354,1,"29/07/2024 18:26:05",185160,1,"task-8tuj",NA,39264163,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3081.00000000004,3066.8,3081.00000000004,3081.00000000004,3066.8,3081.00000000004,1,3081.00000000004,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF42289"
4,1722270369738,"29/07/2024 16:26:09",1722273969738,1,"29/07/2024 18:26:09",185160,1,"task-8tuj",NA,39264163,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",4397.89999999999,4383.4,4397.89999999999,4397.89999999999,4383.4,4397.89999999999,1,4397.89999999999,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF42289"
5,1722270463306,"29/07/2024 16:27:43",1722274063306,1,"29/07/2024 18:27:43",185160,1,"task-8tuj",NA,39264163,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",93585.2,93569.3,93585.2,93585.2,93569.3,93585.2,1,93585.2,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF42289"
6,1722270468455,"29/07/2024 16:27:48",1722274068455,1,"29/07/2024 18:27:48",185160,1,"task-8tuj",NA,39264163,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",5165.40000000005,5150.89999999999,5165.40000000005,5165.40000000005,5150.89999999999,5165.40000000005,1,5165.40000000005,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF42289"
7,1722270477672,"29/07/2024 16:27:57",1722274077672,1,"29/07/2024 18:27:57",185160,1,"task-8tuj",NA,39264163,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",9231.70000000001,9217,9231.70000000001,9231.70000000001,9217,9231.70000000001,1,9231.70000000001,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF42289"
8,1722270480688,"29/07/2024 16:28:00",1722274080688,1,"29/07/2024 18:28:00",185160,1,"task-8tuj",NA,39264163,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3031.60000000003,3016.8,3031.60000000003,3031.60000000003,3016.8,3031.60000000003,1,3031.60000000003,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF42289"
9,1722270484038,"29/07/2024 16:28:04",1722274084038,1,"29/07/2024 18:28:04",185160,1,"task-8tuj",NA,39264163,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3364.49999999999,3350.09999999999,3364.49999999999,3364.49999999999,3350.09999999999,3364.49999999999,1,3364.49999999999,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF42289"
10,1722270484041,"29/07/2024 16:28:04",1722274084041,1,"29/07/2024 18:28:04",185160,1,"task-8tuj",NA,39264163,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF42289"
1,1722270858865,"29/07/2024 16:34:18",1722274458865,1,"29/07/2024 18:34:18",185160,1,"task-8tuj",NA,39264539,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1504x1003","1504x868",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF97636"
2,1722270862027,"29/07/2024 16:34:22",1722274462027,1,"29/07/2024 18:34:22",185160,1,"task-8tuj",NA,39264539,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1504x1003","1504x868",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3064.39999997616,3050.4,3064.39999997616,3064.39999997616,3050.4,3064.39999997616,1,3064.39999997616,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF97636"
3,1722270918733,"29/07/2024 16:35:18",1722274518733,1,"29/07/2024 18:35:18",185160,1,"task-8tuj",NA,39264539,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1504x1003","1504x868",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",56720,56703.2,56720,56720,56703.2,56720,1,56720,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF97636"
4,1722270945796,"29/07/2024 16:35:45",1722274545796,1,"29/07/2024 18:35:45",185160,1,"task-8tuj",NA,39264539,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1504x1003","1504x868",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",27080.0999999881,27068,27080.0999999881,27080.0999999881,27068,27080.0999999881,1,27080.0999999881,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF97636"
5,1722270957296,"29/07/2024 16:35:57",1722274557296,1,"29/07/2024 18:35:57",185160,1,"task-8tuj",NA,39264539,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1504x1003","1504x868",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",11512.0999999881,11500.6,11512.0999999881,11512.0999999881,11500.6,11512.0999999881,1,11512.0999999881,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF97636"
6,1722271007949,"29/07/2024 16:36:47",1722274607949,1,"29/07/2024 18:36:47",185160,1,"task-8tuj",NA,39264539,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1504x1003","1504x868",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",50669.5,50652.8,50669.5,50669.5,50652.8,50669.5,1,50669.5,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF97636"
7,1722271013577,"29/07/2024 16:36:53",1722274613577,1,"29/07/2024 18:36:53",185160,1,"task-8tuj",NA,39264539,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1504x1003","1504x868",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5646.5,5633.5,5646.5,5646.5,5633.5,5646.5,1,5646.5,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF97636"
8,1722271027341,"29/07/2024 16:37:07",1722274627341,1,"29/07/2024 18:37:07",185160,1,"task-8tuj",NA,39264539,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1504x1003","1504x868",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",13777.5,13767,13777.5,13777.5,13767,13777.5,1,13777.5,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF97636"
9,1722271030115,"29/07/2024 16:37:10",1722274630115,1,"29/07/2024 18:37:10",185160,1,"task-8tuj",NA,39264539,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1504x1003","1504x868",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2783.59999996424,2767.20000000001,2783.59999996424,2783.59999996424,2767.20000000001,2783.59999996424,1,2783.59999996424,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF97636"
10,1722271030117,"29/07/2024 16:37:10",1722274630117,1,"29/07/2024 18:37:10",185160,1,"task-8tuj",NA,39264539,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1504x1003","1504x868",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF97636"
1,1722271006745,"29/07/2024 16:36:46",1722256606745,-4,"29/07/2024 08:36:46",185160,1,"task-8tuj",NA,39264605,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x843",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF03187"
2,1722271016331,"29/07/2024 16:36:56",1722256616331,-4,"29/07/2024 08:36:56",185160,1,"task-8tuj",NA,39264605,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x843",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",9431.20000014305,9424.6,9431.20000014305,9431.20000014305,9424.6,9431.20000014305,1,9431.20000014305,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF03187"
3,1722271021570,"29/07/2024 16:37:01",1722256621570,-4,"29/07/2024 08:37:01",185160,1,"task-8tuj",NA,39264605,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x843",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",5245.70000004768,5237.7,5245.70000004768,5245.70000004768,5237.7,5245.70000004768,1,5245.70000004768,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF03187"
4,1722271028264,"29/07/2024 16:37:08",1722256628264,-4,"29/07/2024 08:37:08",185160,1,"task-8tuj",NA,39264605,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x843",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",6702.40000014305,6689,6702.40000014305,6702.40000014305,6689,6702.40000014305,1,6702.40000014305,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF03187"
5,1722271036003,"29/07/2024 16:37:16",1722256636003,-4,"29/07/2024 08:37:16",185160,1,"task-8tuj",NA,39264605,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x843",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",7752.60000019073,7739.7,7752.60000019073,7752.60000019073,7739.7,7752.60000019073,1,7752.60000019073,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF03187"
6,1722271040586,"29/07/2024 16:37:20",1722256640586,-4,"29/07/2024 08:37:20",185160,1,"task-8tuj",NA,39264605,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x843",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",4595.50000009537,4587.1,4595.50000009537,4595.50000009537,4587.1,4595.50000009537,1,4595.50000009537,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF03187"
7,1722271049166,"29/07/2024 16:37:29",1722256649166,-4,"29/07/2024 08:37:29",185160,1,"task-8tuj",NA,39264605,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x843",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",8588.90000009537,8573.8,8588.90000009537,8588.90000009537,8573.8,8588.90000009537,1,8588.90000009537,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF03187"
8,1722271056081,"29/07/2024 16:37:36",1722256656081,-4,"29/07/2024 08:37:36",185160,1,"task-8tuj",NA,39264605,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x843",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",6929.80000014305,6922.3,6929.80000014305,6929.80000014305,6922.3,6929.80000014305,1,6929.80000014305,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF03187"
9,1722271068461,"29/07/2024 16:37:48",1722256668461,-4,"29/07/2024 08:37:48",185160,1,"task-8tuj",NA,39264605,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x843",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",12387.1000000477,12377.1,12387.1000000477,12387.1000000477,12377.1,12387.1000000477,1,12387.1000000477,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF03187"
10,1722271068466,"29/07/2024 16:37:48",1722256668466,-4,"29/07/2024 08:37:48",185160,1,"task-8tuj",NA,39264605,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x960","1536x843",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF03187"
1,1722270986830,"29/07/2024 16:36:26",1722274586830,1,"29/07/2024 18:36:26",185160,1,"task-8tuj",NA,39264620,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF90629"
2,1722270992000,"29/07/2024 16:36:32",1722274592000,1,"29/07/2024 18:36:32",185160,1,"task-8tuj",NA,39264620,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4913.595,4896.938,4913.595,4913.595,4896.938,4913.595,1,4913.595,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF90629"
3,1722270994860,"29/07/2024 16:36:34",1722274594860,1,"29/07/2024 18:36:34",185160,1,"task-8tuj",NA,39264620,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2882.864,2866.199,2882.864,2882.864,2866.199,2882.864,1,2882.864,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF90629"
4,1722270997555,"29/07/2024 16:36:37",1722274597555,1,"29/07/2024 18:36:37",185160,1,"task-8tuj",NA,39264620,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",2714.078,2697.416,2714.078,2714.078,2697.416,2714.078,1,2714.078,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF90629"
5,1722271001827,"29/07/2024 16:36:41",1722274601827,1,"29/07/2024 18:36:41",185160,1,"task-8tuj",NA,39264620,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",4291.32599999851,4278.648,4291.32599999851,4291.32599999851,4278.648,4291.32599999851,1,4291.32599999851,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF90629"
6,1722271006412,"29/07/2024 16:36:46",1722274606412,1,"29/07/2024 18:36:46",185160,1,"task-8tuj",NA,39264620,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 109.0.0.0","1366x768","1366x625",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",4597.241,4580.588,4597.241,4597.241,4580.588,4597.241,1,4597.241,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF90629"
