"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
9,1722273768968,"29/07/2024 17:22:48",1722277368968,1,"29/07/2024 19:22:48",185160,1,"task-7hcp",NA,39265524,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","3",4737.6,10754.6,10761.1,4737.6,10754.6,10761.1,1,4737.6,6023.5,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF84687"
10,1722273768969,"29/07/2024 17:22:48",1722277368969,1,"29/07/2024 19:22:48",185160,1,"task-7hcp",NA,39265524,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","6",9906.3,10754.6,10761.8999999523,9906.3,10754.6,10761.8999999523,1,9906.3,855.599999952319,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF84687"
11,1722273783555,"29/07/2024 17:23:03",1722277383555,1,"29/07/2024 19:23:03",185160,1,"task-7hcp",NA,39265524,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",14594.2000000477,14592.7,14594.2000000477,14594.2000000477,14592.7,14594.2000000477,1,14594.2000000477,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF84687"
12,1722273783559,"29/07/2024 17:23:03",1722277383559,1,"29/07/2024 19:23:03",185160,1,"task-7hcp",NA,39265524,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","2",8808.6,14592.7,14597.7999999523,8808.6,14592.7,14597.7999999523,1,8808.6,5789.19999995232,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF84687"
13,1722273783560,"29/07/2024 17:23:03",1722277383560,1,"29/07/2024 19:23:03",185160,1,"task-7hcp",NA,39265524,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","6",11085.6,14592.7,14598.6000001431,11085.6,14592.7,14598.6000001431,1,11085.6,3513.00000014305,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF84687"
14,1722273783560,"29/07/2024 17:23:03",1722277383560,1,"29/07/2024 19:23:03",185160,1,"task-7hcp",NA,39265524,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",13545.5,14592.7,14599.2000000477,13545.5,14592.7,14599.2000000477,1,13545.5,1053.70000004768,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF84687"
15,1722273783569,"29/07/2024 17:23:03",1722277383569,1,"29/07/2024 19:23:03",185160,1,"task-7hcp",NA,39265524,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF84687"
1,1722274457068,"29/07/2024 17:34:17",1722249257068,-7,"29/07/2024 03:34:17",185160,1,"task-7hcp",NA,39265712,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF59725"
2,1722274485690,"29/07/2024 17:34:45",1722249285690,-7,"29/07/2024 03:34:45",185160,1,"task-7hcp",NA,39265712,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",28634.1,28617.1,28634.1,28634.1,28617.1,28634.1,1,28634.1,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF59725"
3,1722274485694,"29/07/2024 17:34:45",1722249285694,-7,"29/07/2024 03:34:45",185160,1,"task-7hcp",NA,39265712,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",16483.3,28617.1,28634.1,16483.3,28617.1,28634.1,1,16483.3,12150.8,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF59725"
4,1722274485694,"29/07/2024 17:34:45",1722249285694,-7,"29/07/2024 03:34:45",185160,1,"task-7hcp",NA,39265712,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",26883.4,28617.1,28634.1,26883.4,28617.1,28634.1,1,26883.4,1750.7,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF59725"
5,1722274501718,"29/07/2024 17:35:01",1722249301718,-7,"29/07/2024 03:35:01",185160,1,"task-7hcp",NA,39265712,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",16046.7,16032.8,16046.7,16046.7,16032.8,16046.7,1,16046.7,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF59725"
6,1722274501720,"29/07/2024 17:35:01",1722249301720,-7,"29/07/2024 03:35:01",185160,1,"task-7hcp",NA,39265712,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","2",5549.39999999999,16032.8,16048.2,5549.39999999999,16032.8,16048.2,1,5549.39999999999,10498.8,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF59725"
7,1722274501720,"29/07/2024 17:35:01",1722249301720,-7,"29/07/2024 03:35:01",185160,1,"task-7hcp",NA,39265712,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","6",11433.3,16032.8,16048.5999998569,11433.3,16032.8,16048.5999998569,1,11433.3,4615.29999985695,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF59725"
8,1722274517361,"29/07/2024 17:35:17",1722249317361,-7,"29/07/2024 03:35:17",185160,1,"task-7hcp",NA,39265712,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",15656.799999857,15650.3,15656.799999857,15656.799999857,15650.3,15656.799999857,1,15656.799999857,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF59725"
9,1722274517363,"29/07/2024 17:35:17",1722249317363,-7,"29/07/2024 03:35:17",185160,1,"task-7hcp",NA,39265712,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","2",6833.4,15650.3,15658.9999999046,6833.4,15650.3,15658.9999999046,1,6833.4,8825.59999990463,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF59725"
10,1722274517363,"29/07/2024 17:35:17",1722249317363,-7,"29/07/2024 03:35:17",185160,1,"task-7hcp",NA,39265712,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","2",14916.8,15650.3,15659.299999857,14916.8,15650.3,15659.299999857,1,14916.8,742.499999856947,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF59725"
11,1722274529134,"29/07/2024 17:35:29",1722249329134,-7,"29/07/2024 03:35:29",185160,1,"task-7hcp",NA,39265712,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",11779.6999999046,11766.4,11779.6999999046,11779.6999999046,11766.4,11779.6999999046,1,11779.6999999046,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF59725"
12,1722274529136,"29/07/2024 17:35:29",1722249329136,-7,"29/07/2024 03:35:29",185160,1,"task-7hcp",NA,39265712,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","1",4083.3,11766.4,11781.4999998569,4083.3,11766.4,11781.4999998569,1,4083.3,7698.19999985695,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF59725"
13,1722274529136,"29/07/2024 17:35:29",1722249329136,-7,"29/07/2024 03:35:29",185160,1,"task-7hcp",NA,39265712,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","2",7049.7,11766.4,11781.7999998093,7049.7,11766.4,11781.7999998093,1,7049.7,4732.09999980926,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF59725"
14,1722274529136,"29/07/2024 17:35:29",1722249329136,-7,"29/07/2024 03:35:29",185160,1,"task-7hcp",NA,39265712,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","2",10783.2,11766.4,11781.9999998569,10783.2,11766.4,11781.9999998569,1,10783.2,998.799999856943,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF59725"
15,1722274529142,"29/07/2024 17:35:29",1722249329142,-7,"29/07/2024 03:35:29",185160,1,"task-7hcp",NA,39265712,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF59725"
1,1722279394811,"29/07/2024 18:56:34",1722282994811,1,"29/07/2024 20:56:34",185160,1,"task-7hcp",NA,39266795,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1707x781",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF76109"
2,1722279416018,"29/07/2024 18:56:56",1722283016018,1,"29/07/2024 20:56:56",185160,1,"task-7hcp",NA,39266795,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1707x781",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",21210.716,21194.016,21210.716,21210.716,21194.016,21210.716,1,21210.716,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF76109"
3,1722279416025,"29/07/2024 18:56:56",1722283016025,1,"29/07/2024 20:56:56",185160,1,"task-7hcp",NA,39266795,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1707x781",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",5423.716,21194.016,21210.716,5423.716,21194.016,21210.716,1,5423.716,15787,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF76109"
4,1722279416027,"29/07/2024 18:56:56",1722283016027,1,"29/07/2024 20:56:56",185160,1,"task-7hcp",NA,39266795,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1707x781",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",9886.716,21194.016,21210.716,9886.716,21194.016,21210.716,1,9886.716,11324,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF76109"
5,1722279423357,"29/07/2024 18:57:03",1722283023357,1,"29/07/2024 20:57:03",185160,1,"task-7hcp",NA,39266795,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1707x781",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",7367.80000019073,7360.3,7367.80000019073,7367.80000019073,7360.3,7367.80000019073,1,7367.80000019073,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF76109"
6,1722279423358,"29/07/2024 18:57:03",1722283023358,1,"29/07/2024 20:57:03",185160,1,"task-7hcp",NA,39266795,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1707x781",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","0",4762.7,7360.3,7368.60000014305,4762.7,7360.3,7368.60000014305,1,4762.7,2605.90000014305,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF76109"
7,1722279423358,"29/07/2024 18:57:03",1722283023358,1,"29/07/2024 20:57:03",185160,1,"task-7hcp",NA,39266795,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1707x781",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","0",5595.2,7360.3,7369,5595.2,7360.3,7369,1,5595.2,1773.8,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF76109"
8,1722279428945,"29/07/2024 18:57:08",1722283028945,1,"29/07/2024 20:57:08",185160,1,"task-7hcp",NA,39266795,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1707x781",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",5594.90000004768,5578.8,5594.90000004768,5594.90000004768,5578.8,5594.90000004768,1,5594.90000004768,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF76109"
9,1722279428952,"29/07/2024 18:57:08",1722283028952,1,"29/07/2024 20:57:08",185160,1,"task-7hcp",NA,39266795,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1707x781",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","1",2997.9,5578.8,5595.5,2997.9,5578.8,5595.5,1,2997.9,2597.6,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF76109"
10,1722279428953,"29/07/2024 18:57:08",1722283028953,1,"29/07/2024 20:57:08",185160,1,"task-7hcp",NA,39266795,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1707x781",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","1",3713.7,5578.8,5595.5,3713.7,5578.8,5595.5,1,3713.7,1881.8,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF76109"
11,1722279439625,"29/07/2024 18:57:19",1722283039625,1,"29/07/2024 20:57:19",185160,1,"task-7hcp",NA,39266795,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1707x781",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",10696.5000001431,10691.2,10696.5000001431,10696.5000001431,10691.2,10696.5000001431,1,10696.5000001431,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF76109"
12,1722279439631,"29/07/2024 18:57:19",1722283039631,1,"29/07/2024 20:57:19",185160,1,"task-7hcp",NA,39266795,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1707x781",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","1",1698.9,10691.2,10702.9,1698.9,10691.2,10702.9,1,1698.9,9004,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF76109"
13,1722279439633,"29/07/2024 18:57:19",1722283039633,1,"29/07/2024 20:57:19",185160,1,"task-7hcp",NA,39266795,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1707x781",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","1",2248.2,10691.2,10704.2000001907,2248.2,10691.2,10704.2000001907,1,2248.2,8456.00000019073,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF76109"
14,1722279439634,"29/07/2024 18:57:19",1722283039634,1,"29/07/2024 20:57:19",185160,1,"task-7hcp",NA,39266795,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1707x781",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","1",3130.8,10691.2,10705.7000001907,3130.8,10691.2,10705.7000001907,1,3130.8,7574.90000019073,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF76109"
15,1722279439652,"29/07/2024 18:57:19",1722283039652,1,"29/07/2024 20:57:19",185160,1,"task-7hcp",NA,39266795,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 127.0.0.0","1536x864","1707x781",NA,NA,0,"BIQ (Charlotte)",5,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF76109"
1,1722280411437,"29/07/2024 19:13:31",1722284011437,1,"29/07/2024 21:13:31",185160,1,"task-7hcp",NA,39266984,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF50018"
2,1722280467763,"29/07/2024 19:14:27",1722284067763,1,"29/07/2024 21:14:27",185160,1,"task-7hcp",NA,39266984,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",56335.352,56318.752,56335.352,56335.352,56318.752,56335.352,1,56335.352,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF50018"
3,1722280467767,"29/07/2024 19:14:27",1722284067767,1,"29/07/2024 21:14:27",185160,1,"task-7hcp",NA,39266984,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",39822.652,56318.752,56335.352,39822.652,56318.752,56335.352,1,39822.652,16512.7,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF50018"
4,1722280467768,"29/07/2024 19:14:27",1722284067768,1,"29/07/2024 21:14:27",185160,1,"task-7hcp",NA,39266984,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",52969.752,56318.752,56335.352,52969.752,56318.752,56335.352,1,52969.752,3365.6,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF50018"
5,1722280528854,"29/07/2024 19:15:28",1722284128854,1,"29/07/2024 21:15:28",185160,1,"task-7hcp",NA,39266984,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",61119.2,61102,61119.2,61119.2,61102,61119.2,1,61119.2,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF50018"
6,1722280528859,"29/07/2024 19:15:28",1722284128859,1,"29/07/2024 21:15:28",185160,1,"task-7hcp",NA,39266984,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","2",28776,61102,61119.2,28776,61102,61119.2,1,28776,32343.2,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF50018"
7,1722280528861,"29/07/2024 19:15:28",1722284128861,1,"29/07/2024 21:15:28",185160,1,"task-7hcp",NA,39266984,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","7",57319.6,61102,61119.2,57319.6,61102,61119.2,1,57319.6,3799.59999999999,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF50018"
8,1722280581936,"29/07/2024 19:16:21",1722284181936,1,"29/07/2024 21:16:21",185160,1,"task-7hcp",NA,39266984,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",53100.6,53086.7,53100.6,53100.6,53086.7,53100.6,1,53100.6,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF50018"
9,1722280581939,"29/07/2024 19:16:21",1722284181939,1,"29/07/2024 21:16:21",185160,1,"task-7hcp",NA,39266984,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","2",12613.5,53086.7,53103.4,12613.5,53086.7,53103.4,1,12613.5,40489.9,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF50018"
