"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.af8t","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"14",1702530739596,"14/12/2023 05:12:19",1702509139596,-6,"13/12/2023 17:12:19",157047,5,"task-gjqt",NA,33655929,9960379,NA,"complete",NA,"657a8bbd206c41ca50e61220","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1366x768","1366x651",NA,NA,0,"BIQ (Charlotte)",3,"HIGJFAEBDC","Passed AC2","","External_attention_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF70931"
"1",1702531376946,"14/12/2023 05:22:56",1702502576946,-8,"13/12/2023 13:22:56",157047,5,"task-gjqt",NA,33655962,9960387,NA,"complete",NA,"657a9023d24232e14b20171c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Self_focused_attention_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF32911"
"2",1702531394476,"14/12/2023 05:23:14",1702502594476,-8,"13/12/2023 13:23:14",157047,5,"task-gjqt",NA,33655962,9960387,NA,"complete",NA,"657a9023d24232e14b20171c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",17529.7060000238,17517.211,17529.7060000238,17529.7060000238,17517.211,17529.7060000238,1,17529.7060000238,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF32911"
"3",1702531394478,"14/12/2023 05:23:14",1702502594478,-8,"13/12/2023 13:23:14",157047,5,"task-gjqt",NA,33655962,9960387,NA,"complete",NA,"657a9023d24232e14b20171c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",8150.296,17517.211,17533.877,8150.296,17517.211,17533.877,1,8150.296,9383.581,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF32911"
"4",1702531394479,"14/12/2023 05:23:14",1702502594479,-8,"13/12/2023 13:23:14",157047,5,"task-gjqt",NA,33655962,9960387,NA,"complete",NA,"657a9023d24232e14b20171c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",11416.832,17517.211,17533.877,11416.832,17517.211,17533.877,1,11416.832,6117.045,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF32911"
"5",1702531394479,"14/12/2023 05:23:14",1702502594479,-8,"13/12/2023 13:23:14",157047,5,"task-gjqt",NA,33655962,9960387,NA,"complete",NA,"657a9023d24232e14b20171c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","0",13984.019,17517.211,17533.877,13984.019,17517.211,17533.877,1,13984.019,3549.858,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF32911"
"6",1702531408466,"14/12/2023 05:23:28",1702502608466,-8,"13/12/2023 13:23:28",157047,5,"task-gjqt",NA,33655962,9960387,NA,"complete",NA,"657a9023d24232e14b20171c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",14009.7950000358,14000.062,14009.7950000358,14009.7950000358,14000.062,14009.7950000358,1,14009.7950000358,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF32911"
"7",1702531408470,"14/12/2023 05:23:28",1702502608470,-8,"13/12/2023 13:23:28",157047,5,"task-gjqt",NA,33655962,9960387,NA,"complete",NA,"657a9023d24232e14b20171c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",3749.85,14000.062,14013.7950000358,3749.85,14000.062,14013.7950000358,1,3749.85,10263.9450000358,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF32911"
"8",1702531408470,"14/12/2023 05:23:28",1702502608470,-8,"13/12/2023 13:23:28",157047,5,"task-gjqt",NA,33655962,9960387,NA,"complete",NA,"657a9023d24232e14b20171c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",7416.992,14000.062,14014.1950000119,7416.992,14000.062,14014.1950000119,1,7416.992,6597.20300001192,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF32911"
"9",1702531408470,"14/12/2023 05:23:28",1702502608470,-8,"13/12/2023 13:23:28",157047,5,"task-gjqt",NA,33655962,9960387,NA,"complete",NA,"657a9023d24232e14b20171c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",13400.086,14000.062,14014.5949999881,13400.086,14000.062,14014.5949999881,1,13400.086,614.50899998808,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF32911"
"10",1702531417914,"14/12/2023 05:23:37",1702502617914,-8,"13/12/2023 13:23:37",157047,5,"task-gjqt",NA,33655962,9960387,NA,"complete",NA,"657a9023d24232e14b20171c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",9457.833,9450.243,9457.833,9457.833,9450.243,9457.833,1,9457.833,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF32911"
"11",1702531417914,"14/12/2023 05:23:37",1702502617914,-8,"13/12/2023 13:23:37",157047,5,"task-gjqt",NA,33655962,9960387,NA,"complete",NA,"657a9023d24232e14b20171c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",3933.797,9450.243,9458.43300002384,3933.797,9450.243,9458.43300002384,1,3933.797,5524.63600002384,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF32911"
"12",1702531417914,"14/12/2023 05:23:37",1702502617914,-8,"13/12/2023 13:23:37",157047,5,"task-gjqt",NA,33655962,9960387,NA,"complete",NA,"657a9023d24232e14b20171c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",6900.345,9450.243,9458.73300003576,6900.345,9450.243,9458.73300003576,1,6900.345,2558.38800003576,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF32911"
"13",1702531417915,"14/12/2023 05:23:37",1702502617915,-8,"13/12/2023 13:23:37",157047,5,"task-gjqt",NA,33655962,9960387,NA,"complete",NA,"657a9023d24232e14b20171c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",8183.627,9450.243,9459.03299998808,8183.627,9450.243,9459.03299998808,1,8183.627,1275.40599998808,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF32911"
"14",1702531417920,"14/12/2023 05:23:37",1702502617920,-8,"13/12/2023 13:23:37",157047,5,"task-gjqt",NA,33655962,9960387,NA,"complete",NA,"657a9023d24232e14b20171c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Self_focused_attention_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF32911"
"1",1702534728143,"14/12/2023 06:18:48",1702509528143,-7,"13/12/2023 16:18:48",157047,5,"task-gjqt",NA,33656145,9960412,NA,"complete",NA,"657a9854a880780f5ec4fe87","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",3,"JAIBHCGDFE","Passed AC2","","Self_focused_attention_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF96230"
"2",1702534747113,"14/12/2023 06:19:07",1702509547113,-7,"13/12/2023 16:19:07",157047,5,"task-gjqt",NA,33656145,9960412,NA,"complete",NA,"657a9854a880780f5ec4fe87","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",3,"JAIBHCGDFE","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",22529.3,22522.3,22529.3,22529.3,22522.3,22529.3,1,22529.3,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF96230"
"3",1702534747115,"14/12/2023 06:19:07",1702509547115,-7,"13/12/2023 16:19:07",157047,5,"task-gjqt",NA,33656145,9960412,NA,"complete",NA,"657a9854a880780f5ec4fe87","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",3,"JAIBHCGDFE","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",16626.5,22522.3,22529.3,16626.5,22522.3,22529.3,1,16626.5,5902.8,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF96230"
"4",1702534747115,"14/12/2023 06:19:07",1702509547115,-7,"13/12/2023 16:19:07",157047,5,"task-gjqt",NA,33656145,9960412,NA,"complete",NA,"657a9854a880780f5ec4fe87","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",3,"JAIBHCGDFE","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",19036.2,22522.3,22529.3,19036.2,22522.3,22529.3,1,19036.2,3493.1,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF96230"
"5",1702534747115,"14/12/2023 06:19:07",1702509547115,-7,"13/12/2023 16:19:07",157047,5,"task-gjqt",NA,33656145,9960412,NA,"complete",NA,"657a9854a880780f5ec4fe87","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",3,"JAIBHCGDFE","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",21459.8,22522.3,22529.3,21459.8,22522.3,22529.3,1,21459.8,1069.5,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF96230"
"6",1702534763503,"14/12/2023 06:19:23",1702509563503,-7,"13/12/2023 16:19:23",157047,5,"task-gjqt",NA,33656145,9960412,NA,"complete",NA,"657a9854a880780f5ec4fe87","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",3,"JAIBHCGDFE","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",16400.0999999911,16395.9,16400.0999999911,16400.0999999911,16395.9,16400.0999999911,1,16400.0999999911,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF96230"
"7",1702534763504,"14/12/2023 06:19:23",1702509563504,-7,"13/12/2023 16:19:23",157047,5,"task-gjqt",NA,33656145,9960412,NA,"complete",NA,"657a9854a880780f5ec4fe87","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",3,"JAIBHCGDFE","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",7687.6,16395.9,16401.7,7687.6,16395.9,16401.7,1,7687.6,8714.1,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF96230"
"8",1702534763505,"14/12/2023 06:19:23",1702509563505,-7,"13/12/2023 16:19:23",157047,5,"task-gjqt",NA,33656145,9960412,NA,"complete",NA,"657a9854a880780f5ec4fe87","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",3,"JAIBHCGDFE","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",8625,16395.9,16401.999999997,8625,16395.9,16401.999999997,1,8625,7776.99999999702,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF96230"
"9",1702534763505,"14/12/2023 06:19:23",1702509563505,-7,"13/12/2023 16:19:23",157047,5,"task-gjqt",NA,33656145,9960412,NA,"complete",NA,"657a9854a880780f5ec4fe87","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",3,"JAIBHCGDFE","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",15833.4,16395.9,16402.2,15833.4,16395.9,16402.2,1,15833.4,568.800000000003,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF96230"
"10",1702534772273,"14/12/2023 06:19:32",1702509572273,-7,"13/12/2023 16:19:32",157047,5,"task-gjqt",NA,33656145,9960412,NA,"complete",NA,"657a9854a880780f5ec4fe87","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",3,"JAIBHCGDFE","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",8774.00000000298,8770.9,8774.00000000298,8774.00000000298,8770.9,8774.00000000298,1,8774.00000000298,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF96230"
"11",1702534772273,"14/12/2023 06:19:32",1702509572273,-7,"13/12/2023 16:19:32",157047,5,"task-gjqt",NA,33656145,9960412,NA,"complete",NA,"657a9854a880780f5ec4fe87","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",3,"JAIBHCGDFE","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",3534.8,8770.9,8774.50000000298,3534.8,8770.9,8774.50000000298,1,3534.8,5239.70000000298,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF96230"
"12",1702534772273,"14/12/2023 06:19:32",1702509572273,-7,"13/12/2023 16:19:32",157047,5,"task-gjqt",NA,33656145,9960412,NA,"complete",NA,"657a9854a880780f5ec4fe87","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",3,"JAIBHCGDFE","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",6263.9,8770.9,8774.69999999106,6263.9,8770.9,8774.69999999106,1,6263.9,2510.79999999106,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF96230"
"13",1702534772273,"14/12/2023 06:19:32",1702509572273,-7,"13/12/2023 16:19:32",157047,5,"task-gjqt",NA,33656145,9960412,NA,"complete",NA,"657a9854a880780f5ec4fe87","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",3,"JAIBHCGDFE","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",8062.5,8770.9,8774.89999999404,8062.5,8770.9,8774.89999999404,1,8062.5,712.399999994042,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF96230"
"14",1702534772276,"14/12/2023 06:19:32",1702509572276,-7,"13/12/2023 16:19:32",157047,5,"task-gjqt",NA,33656145,9960412,NA,"complete",NA,"657a9854a880780f5ec4fe87","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x919",NA,NA,0,"BIQ (Charlotte)",3,"JAIBHCGDFE","Passed AC2","","Self_focused_attention_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF96230"
"1",1702538506562,"14/12/2023 07:21:46",1702542106562,1,"14/12/2023 09:21:46",157047,5,"task-gjqt",NA,33656388,9960463,NA,"complete",NA,"657aa8195455bc6917dab1ab","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","External_attention_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF16834"
"2",1702538545011,"14/12/2023 07:22:25",1702542145011,1,"14/12/2023 09:22:25",157047,5,"task-gjqt",NA,33656388,9960463,NA,"complete",NA,"657aa8195455bc6917dab1ab","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",38460.1,38443.4,38460.1,38460.1,38443.4,38460.1,1,38460.1,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF16834"
"3",1702538545018,"14/12/2023 07:22:25",1702542145018,1,"14/12/2023 09:22:25",157047,5,"task-gjqt",NA,33656388,9960463,NA,"complete",NA,"657aa8195455bc6917dab1ab","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",16830.2,38443.4,38460.1,16830.2,38443.4,38460.1,1,16830.2,21629.9,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF16834"
"4",1702538545020,"14/12/2023 07:22:25",1702542145020,1,"14/12/2023 09:22:25",157047,5,"task-gjqt",NA,33656388,9960463,NA,"complete",NA,"657aa8195455bc6917dab1ab","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",29002.1,38443.4,38460.1,29002.1,38443.4,38460.1,1,29002.1,9458.00000000001,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF16834"
"5",1702538545022,"14/12/2023 07:22:25",1702542145022,1,"14/12/2023 09:22:25",157047,5,"task-gjqt",NA,33656388,9960463,NA,"complete",NA,"657aa8195455bc6917dab1ab","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",37277.7,38443.4,38460.1,37277.7,38443.4,38460.1,1,37277.7,1182.40000000001,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF16834"
"6",1702538578441,"14/12/2023 07:22:58",1702542178441,1,"14/12/2023 09:22:58",157047,5,"task-gjqt",NA,33656388,9960463,NA,"complete",NA,"657aa8195455bc6917dab1ab","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",33468.2,33452,33468.2,33468.2,33452,33468.2,1,33468.2,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF16834"
"7",1702538578448,"14/12/2023 07:22:58",1702542178448,1,"14/12/2023 09:22:58",157047,5,"task-gjqt",NA,33656388,9960463,NA,"complete",NA,"657aa8195455bc6917dab1ab","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",8625.2,33452,33468.6,8625.2,33452,33468.6,1,8625.2,24843.4,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF16834"
"8",1702538578450,"14/12/2023 07:22:58",1702542178450,1,"14/12/2023 09:22:58",157047,5,"task-gjqt",NA,33656388,9960463,NA,"complete",NA,"657aa8195455bc6917dab1ab","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",17733.3,33452,33468.6,17733.3,33452,33468.6,1,17733.3,15735.3,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF16834"
"9",1702538578453,"14/12/2023 07:22:58",1702542178453,1,"14/12/2023 09:22:58",157047,5,"task-gjqt",NA,33656388,9960463,NA,"complete",NA,"657aa8195455bc6917dab1ab","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",32686.2,33452,33468.6,32686.2,33452,33468.6,1,32686.2,782.400000000009,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF16834"
"10",1702538597016,"14/12/2023 07:23:17",1702542197016,1,"14/12/2023 09:23:17",157047,5,"task-gjqt",NA,33656388,9960463,NA,"complete",NA,"657aa8195455bc6917dab1ab","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",18592.2,18582.8,18592.2,18592.2,18582.8,18592.2,1,18592.2,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF16834"
"11",1702538597024,"14/12/2023 07:23:17",1702542197024,1,"14/12/2023 09:23:17",157047,5,"task-gjqt",NA,33656388,9960463,NA,"complete",NA,"657aa8195455bc6917dab1ab","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",7476.3,18582.8,18599.6,7476.3,18582.8,18599.6,1,7476.3,11123.3,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF16834"
"12",1702538597026,"14/12/2023 07:23:17",1702542197026,1,"14/12/2023 09:23:17",157047,5,"task-gjqt",NA,33656388,9960463,NA,"complete",NA,"657aa8195455bc6917dab1ab","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",11655.8,18582.8,18599.6,11655.8,18582.8,18599.6,1,11655.8,6943.8,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF16834"
"13",1702538597028,"14/12/2023 07:23:17",1702542197028,1,"14/12/2023 09:23:17",157047,5,"task-gjqt",NA,33656388,9960463,NA,"complete",NA,"657aa8195455bc6917dab1ab","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",17034.1,18582.8,18599.6,17034.1,18582.8,18599.6,1,17034.1,1565.50000000001,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF16834"
"14",1702538597045,"14/12/2023 07:23:17",1702542197045,1,"14/12/2023 09:23:17",157047,5,"task-gjqt",NA,33656388,9960463,NA,"complete",NA,"657aa8195455bc6917dab1ab","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x593",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","External_attention_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF16834"
