"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.huxg","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"1",1709605161637,"05/03/2024 02:19:21",1709587161637,-5,"04/03/2024 16:19:21",169741,4,"task-v7r7",NA,35780583,10575152,NA,"complete",NA,"65e67dd45a9635b1d54e63bd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1385x754",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF74439"
"2",1709605165925,"05/03/2024 02:19:25",1709587165925,-5,"04/03/2024 16:19:25",169741,4,"task-v7r7",NA,35780583,10575152,NA,"complete",NA,"65e67dd45a9635b1d54e63bd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1385x754",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4160.09999990463,4150.9,4160.09999990463,4160.09999990463,4150.9,4160.09999990463,1,4160.09999990463,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF74439"
"3",1709605169441,"05/03/2024 02:19:29",1709587169441,-5,"04/03/2024 16:19:29",169741,4,"task-v7r7",NA,35780583,10575152,NA,"complete",NA,"65e67dd45a9635b1d54e63bd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1385x754",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",3525.19999990463,3516.6,3525.19999990463,3525.19999990463,3516.6,3525.19999990463,1,3525.19999990463,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF74439"
"4",1709605186390,"05/03/2024 02:19:46",1709587186390,-5,"04/03/2024 16:19:46",169741,4,"task-v7r7",NA,35780583,10575152,NA,"complete",NA,"65e67dd45a9635b1d54e63bd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1385x754",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",16959.1999998093,16951.2,16959.1999998093,16959.1999998093,16951.2,16959.1999998093,1,16959.1999998093,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF74439"
"5",1709605191708,"05/03/2024 02:19:51",1709587191708,-5,"04/03/2024 16:19:51",169741,4,"task-v7r7",NA,35780583,10575152,NA,"complete",NA,"65e67dd45a9635b1d54e63bd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1385x754",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",5325.3,5316.4,5325.3,5325.3,5316.4,5325.3,1,5325.3,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF74439"
"6",1709605198408,"05/03/2024 02:19:58",1709587198408,-5,"04/03/2024 16:19:58",169741,4,"task-v7r7",NA,35780583,10575152,NA,"complete",NA,"65e67dd45a9635b1d54e63bd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1385x754",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",6709.49999990463,6700.9,6709.49999990463,6709.49999990463,6700.9,6709.49999990463,1,6709.49999990463,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF74439"
"7",1709605202791,"05/03/2024 02:20:02",1709587202791,-5,"04/03/2024 16:20:02",169741,4,"task-v7r7",NA,35780583,10575152,NA,"complete",NA,"65e67dd45a9635b1d54e63bd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1385x754",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",4391.5,4383.1,4391.5,4391.5,4383.1,4391.5,1,4391.5,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF74439"
"8",1709605206674,"05/03/2024 02:20:06",1709587206674,-5,"04/03/2024 16:20:06",169741,4,"task-v7r7",NA,35780583,10575152,NA,"complete",NA,"65e67dd45a9635b1d54e63bd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1385x754",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",3891.4,3884,3891.4,3891.4,3884,3891.4,1,3891.4,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF74439"
"9",1709605209725,"05/03/2024 02:20:09",1709587209725,-5,"04/03/2024 16:20:09",169741,4,"task-v7r7",NA,35780583,10575152,NA,"complete",NA,"65e67dd45a9635b1d54e63bd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1385x754",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3058.99999990463,3049.9,3058.99999990463,3058.99999990463,3049.9,3058.99999990463,1,3058.99999990463,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF74439"
"10",1709605209729,"05/03/2024 02:20:09",1709587209729,-5,"04/03/2024 16:20:09",169741,4,"task-v7r7",NA,35780583,10575152,NA,"complete",NA,"65e67dd45a9635b1d54e63bd","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1385x754",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF74439"
"1",1709608123155,"05/03/2024 03:08:43",1709590123155,-5,"04/03/2024 17:08:43",169741,4,"task-v7r7",NA,35782251,10575203,NA,"complete",NA,"65e680bc30346a17991412f9","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x1024","1536x890",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF18124"
"2",1709608127780,"05/03/2024 03:08:47",1709590127780,-5,"04/03/2024 17:08:47",169741,4,"task-v7r7",NA,35782251,10575203,NA,"complete",NA,"65e680bc30346a17991412f9","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x1024","1536x890",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4243.49999999981,4232.9,4243.49999999981,4243.49999999981,4232.9,4243.49999999981,1,4243.49999999981,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF18124"
"3",1709608188123,"05/03/2024 03:09:48",1709590188123,-5,"04/03/2024 17:09:48",169741,4,"task-v7r7",NA,35782251,10575203,NA,"complete",NA,"65e680bc30346a17991412f9","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x1024","1536x890",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",60353.0999999998,60347.3,60353.0999999998,60353.0999999998,60347.3,60353.0999999998,1,60353.0999999998,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF18124"
"4",1709608202054,"05/03/2024 03:10:02",1709590202054,-5,"04/03/2024 17:10:02",169741,4,"task-v7r7",NA,35782251,10575203,NA,"complete",NA,"65e680bc30346a17991412f9","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x1024","1536x890",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",13932.4,13915.9,13932.4,13932.4,13915.9,13932.4,1,13932.4,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF18124"
"5",1709608232757,"05/03/2024 03:10:32",1709590232757,-5,"04/03/2024 17:10:32",169741,4,"task-v7r7",NA,35782251,10575203,NA,"complete",NA,"65e680bc30346a17991412f9","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x1024","1536x890",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",30725.2999999997,30715.1,30725.2999999997,30725.2999999997,30715.1,30725.2999999997,1,30725.2999999997,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF18124"
"6",1709608244417,"05/03/2024 03:10:44",1709590244417,-5,"04/03/2024 17:10:44",169741,4,"task-v7r7",NA,35782251,10575203,NA,"complete",NA,"65e680bc30346a17991412f9","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x1024","1536x890",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",11665.7,11649.3,11665.7,11665.7,11649.3,11665.7,1,11665.7,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF18124"
"7",1709608248854,"05/03/2024 03:10:48",1709590248854,-5,"04/03/2024 17:10:48",169741,4,"task-v7r7",NA,35782251,10575203,NA,"complete",NA,"65e680bc30346a17991412f9","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x1024","1536x890",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",4457.0999999999,4450.2,4457.0999999999,4457.0999999999,4450.2,4457.0999999999,1,4457.0999999999,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF18124"
"8",1709608252476,"05/03/2024 03:10:52",1709590252476,-5,"04/03/2024 17:10:52",169741,4,"task-v7r7",NA,35782251,10575203,NA,"complete",NA,"65e680bc30346a17991412f9","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x1024","1536x890",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",3628.89999999991,3616.29999999999,3628.89999999991,3628.89999999991,3616.29999999999,3628.89999999991,1,3628.89999999991,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF18124"
"9",1709608286102,"05/03/2024 03:11:26",1709590286102,-5,"04/03/2024 17:11:26",169741,4,"task-v7r7",NA,35782251,10575203,NA,"complete",NA,"65e680bc30346a17991412f9","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x1024","1536x890",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",33637.7,33631.6,33637.7,33637.7,33631.6,33637.7,1,33637.7,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF18124"
"10",1709608286110,"05/03/2024 03:11:26",1709590286110,-5,"04/03/2024 17:11:26",169741,4,"task-v7r7",NA,35782251,10575203,NA,"complete",NA,"65e680bc30346a17991412f9","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x1024","1536x890",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF18124"
"1",1709607681622,"05/03/2024 03:01:21",1709586081622,-6,"04/03/2024 15:01:21",169741,4,"task-v7r7",NA,35782204,10575393,NA,"complete",NA,"65e685496786b51f9b6f0999","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 121.0.0.0","1366x768","1366x633",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF66448"
"2",1709607688152,"05/03/2024 03:01:28",1709586088152,-6,"04/03/2024 15:01:28",169741,4,"task-v7r7",NA,35782204,10575393,NA,"complete",NA,"65e685496786b51f9b6f0999","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 121.0.0.0","1366x768","1366x633",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",6322.99999999991,6317.2,6322.99999999991,6322.99999999991,6317.2,6322.99999999991,1,6322.99999999991,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF66448"
"3",1709607712954,"05/03/2024 03:01:52",1709586112954,-6,"04/03/2024 15:01:52",169741,4,"task-v7r7",NA,35782204,10575393,NA,"complete",NA,"65e685496786b51f9b6f0999","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 121.0.0.0","1366x768","1366x633",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",24808.9,24802,24808.9,24808.9,24802,24808.9,1,24808.9,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF66448"
"4",1709607936707,"05/03/2024 03:05:36",1709586336707,-6,"04/03/2024 15:05:36",169741,4,"task-v7r7",NA,35782204,10575393,NA,"complete",NA,"65e685496786b51f9b6f0999","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 121.0.0.0","1366x768","1366x633",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",223759.8,223751.9,223759.8,223759.8,223751.9,223759.8,1,223759.8,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF66448"
"5",1709607948670,"05/03/2024 03:05:48",1709586348670,-6,"04/03/2024 15:05:48",169741,4,"task-v7r7",NA,35782204,10575393,NA,"complete",NA,"65e685496786b51f9b6f0999","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 121.0.0.0","1366x768","1366x633",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",11971.3999999999,11967.6,11971.3999999999,11971.3999999999,11967.6,11971.3999999999,1,11971.3999999999,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF66448"
"6",1709607957690,"05/03/2024 03:05:57",1709586357690,-6,"04/03/2024 15:05:57",169741,4,"task-v7r7",NA,35782204,10575393,NA,"complete",NA,"65e685496786b51f9b6f0999","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 121.0.0.0","1366x768","1366x633",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",9023.40000000002,9017.5,9023.40000000002,9023.40000000002,9017.5,9023.40000000002,1,9023.40000000002,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF66448"
"7",1709607960526,"05/03/2024 03:06:00",1709586360526,-6,"04/03/2024 15:06:00",169741,4,"task-v7r7",NA,35782204,10575393,NA,"complete",NA,"65e685496786b51f9b6f0999","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 121.0.0.0","1366x768","1366x633",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",2841.79999999993,2833.60000000003,2841.79999999993,2841.79999999993,2833.60000000003,2841.79999999993,1,2841.79999999993,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF66448"
"8",1709607963735,"05/03/2024 03:06:03",1709586363735,-6,"04/03/2024 15:06:03",169741,4,"task-v7r7",NA,35782204,10575393,NA,"complete",NA,"65e685496786b51f9b6f0999","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 121.0.0.0","1366x768","1366x633",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",3216.80000000005,3200.20000000001,3216.80000000005,3216.80000000005,3200.20000000001,3216.80000000005,1,3216.80000000005,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF66448"
"9",1709607966531,"05/03/2024 03:06:06",1709586366531,-6,"04/03/2024 15:06:06",169741,4,"task-v7r7",NA,35782204,10575393,NA,"complete",NA,"65e685496786b51f9b6f0999","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 121.0.0.0","1366x768","1366x633",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2813.29999999993,2800.29999999999,2813.29999999993,2813.29999999993,2800.29999999999,2813.29999999993,1,2813.29999999993,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF66448"
"10",1709607966537,"05/03/2024 03:06:06",1709586366537,-6,"04/03/2024 15:06:06",169741,4,"task-v7r7",NA,35782204,10575393,NA,"complete",NA,"65e685496786b51f9b6f0999","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 121.0.0.0","1366x768","1366x633",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF66448"
"1",1709610884260,"05/03/2024 03:54:44",1709585684260,-7,"04/03/2024 13:54:44",169741,4,"task-v7r7",NA,35783005,10575436,NA,"complete",NA,"65e68bb756a92539d1f5fc9a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF36163"
"2",1709610888232,"05/03/2024 03:54:48",1709585688232,-7,"04/03/2024 13:54:48",169741,4,"task-v7r7",NA,35783005,10575436,NA,"complete",NA,"65e68bb756a92539d1f5fc9a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3776,3770,3776,3776,3770,3776,1,3776,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF36163"
"3",1709610896000,"05/03/2024 03:54:56",1709585696000,-7,"04/03/2024 13:54:56",169741,4,"task-v7r7",NA,35783005,10575436,NA,"complete",NA,"65e68bb756a92539d1f5fc9a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",7774.70000000112,7767.5,7774.70000000112,7774.70000000112,7767.5,7774.70000000112,1,7774.70000000112,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF36163"
"4",1709610911425,"05/03/2024 03:55:11",1709585711425,-7,"04/03/2024 13:55:11",169741,4,"task-v7r7",NA,35783005,10575436,NA,"complete",NA,"65e68bb756a92539d1f5fc9a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",15432.6000000015,15418,15432.6000000015,15432.6000000015,15418,15432.6000000015,1,15432.6000000015,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF36163"
"5",1709610918730,"05/03/2024 03:55:18",1709585718730,-7,"04/03/2024 13:55:18",169741,4,"task-v7r7",NA,35783005,10575436,NA,"complete",NA,"65e68bb756a92539d1f5fc9a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",7320,7304.1,7320,7320,7304.1,7320,1,7320,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF36163"
"6",1709610926376,"05/03/2024 03:55:26",1709585726376,-7,"04/03/2024 13:55:26",169741,4,"task-v7r7",NA,35783005,10575436,NA,"complete",NA,"65e68bb756a92539d1f5fc9a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",7662.20000000075,7652.4,7662.20000000075,7662.20000000075,7652.4,7662.20000000075,1,7662.20000000075,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF36163"
"7",1709610932424,"05/03/2024 03:55:32",1709585732424,-7,"04/03/2024 13:55:32",169741,4,"task-v7r7",NA,35783005,10575436,NA,"complete",NA,"65e68bb756a92539d1f5fc9a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",6058.60000000149,6043.5,6058.60000000149,6058.60000000149,6043.5,6058.60000000149,1,6058.60000000149,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF36163"
"8",1709610935564,"05/03/2024 03:55:35",1709585735564,-7,"04/03/2024 13:55:35",169741,4,"task-v7r7",NA,35783005,10575436,NA,"complete",NA,"65e68bb756a92539d1f5fc9a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",3155,3139.7,3155,3155,3139.7,3155,1,3155,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF36163"
"9",1709610939938,"05/03/2024 03:55:39",1709585739938,-7,"04/03/2024 13:55:39",169741,4,"task-v7r7",NA,35783005,10575436,NA,"complete",NA,"65e68bb756a92539d1f5fc9a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",4389.8,4373.5,4389.8,4389.8,4373.5,4389.8,1,4389.8,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF36163"
"10",1709610939952,"05/03/2024 03:55:39",1709585739952,-7,"04/03/2024 13:55:39",169741,4,"task-v7r7",NA,35783005,10575436,NA,"complete",NA,"65e68bb756a92539d1f5fc9a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x788",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF36163"
