"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","X","Random_ID_new"
"1",1727191381782,"24/09/2024 15:23:01",1727194981782,1,"24/09/2024 17:23:01",180348,2,"task-8tuj",NA,40235309,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,9,"SUPLCM79674"
"2",1727191409394,"24/09/2024 15:23:29",1727195009394,1,"24/09/2024 17:23:29",180348,2,"task-8tuj",NA,40235309,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",26938.0999999881,26930.7,26938.0999999881,26938.0999999881,26930.7,26938.0999999881,1,26938.0999999881,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,9,"SUPLCM79674"
"3",1727191412263,"24/09/2024 15:23:32",1727195012263,1,"24/09/2024 17:23:32",180348,2,"task-8tuj",NA,40235309,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2876.89999998808,2869.8,2876.89999998808,2876.89999998808,2869.8,2876.89999998808,1,2876.89999998808,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,9,"SUPLCM79674"
"4",1727191436590,"24/09/2024 15:23:56",1727195036590,1,"24/09/2024 17:23:56",180348,2,"task-8tuj",NA,40235309,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",24333.9,24326.8,24333.9,24333.9,24326.8,24333.9,1,24333.9,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,9,"SUPLCM79674"
"5",1727191472831,"24/09/2024 15:24:32",1727195072831,1,"24/09/2024 17:24:32",180348,2,"task-8tuj",NA,40235309,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",36247.399999997,36240,36247.399999997,36247.399999997,36240,36247.399999997,1,36247.399999997,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,9,"SUPLCM79674"
"6",1727191486096,"24/09/2024 15:24:46",1727195086096,1,"24/09/2024 17:24:46",180348,2,"task-8tuj",NA,40235309,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",13271.899999997,13263.8,13271.899999997,13271.899999997,13263.8,13271.899999997,1,13271.899999997,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,9,"SUPLCM79674"
"7",1727191493688,"24/09/2024 15:24:53",1727195093688,1,"24/09/2024 17:24:53",180348,2,"task-8tuj",NA,40235309,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",7599.49999998808,7592.40000000001,7599.49999998808,7599.49999998808,7592.40000000001,7599.49999998808,1,7599.49999998808,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,9,"SUPLCM79674"
"8",1727191500045,"24/09/2024 15:25:00",1727195100045,1,"24/09/2024 17:25:00",180348,2,"task-8tuj",NA,40235309,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",6364.19999999701,6356.79999999999,6364.19999999701,6364.19999999701,6356.79999999999,6364.19999999701,1,6364.19999999701,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,9,"SUPLCM79674"
"9",1727191502648,"24/09/2024 15:25:02",1727195102648,1,"24/09/2024 17:25:02",180348,2,"task-8tuj",NA,40235309,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2610.19999999405,2603.20000000001,2610.19999999405,2610.19999999405,2603.20000000001,2610.19999999405,1,2610.19999999405,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,9,"SUPLCM79674"
"10",1727191502649,"24/09/2024 15:25:02",1727195102649,1,"24/09/2024 17:25:02",180348,2,"task-8tuj",NA,40235309,11745960,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 128.0.0.0","1920x1080","1339x844",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Failed AC2","Passed AC1","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,9,"SUPLCM79674"
"1",1727881916917,"02/10/2024 15:11:56",1727885516917,1,"02/10/2024 17:11:56",180348,2,"task-8tuj",NA,40405511,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,41,"SUPLCM09311"
"2",1727881920542,"02/10/2024 15:12:00",1727885520542,1,"02/10/2024 17:12:00",180348,2,"task-8tuj",NA,40405511,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3450.60000000019,3444.8,3450.60000000019,3450.60000000019,3444.8,3450.60000000019,1,3450.60000000019,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,41,"SUPLCM09311"
"3",1727881923347,"02/10/2024 15:12:03",1727885523347,1,"02/10/2024 17:12:03",180348,2,"task-8tuj",NA,40405511,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2811.00000000037,2805.5,2811.00000000037,2811.00000000037,2805.5,2811.00000000037,1,2811.00000000037,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,41,"SUPLCM09311"
"4",1727881937861,"02/10/2024 15:12:17",1727885537861,1,"02/10/2024 17:12:17",180348,2,"task-8tuj",NA,40405511,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",14519.6999999996,14513.8,14519.6999999996,14519.6999999996,14513.8,14519.6999999996,1,14519.6999999996,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,41,"SUPLCM09311"
"5",1727881954622,"02/10/2024 15:12:34",1727885554622,1,"02/10/2024 17:12:34",180348,2,"task-8tuj",NA,40405511,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",16767.0000000002,16763.6,16767.0000000002,16767.0000000002,16763.6,16767.0000000002,1,16767.0000000002,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,41,"SUPLCM09311"
"6",1727881964385,"02/10/2024 15:12:44",1727885564385,1,"02/10/2024 17:12:44",180348,2,"task-8tuj",NA,40405511,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",9766.29999999962,9763.89999999999,9766.29999999962,9766.29999999962,9763.89999999999,9766.29999999962,1,9766.29999999962,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,41,"SUPLCM09311"
"7",1727881969487,"02/10/2024 15:12:49",1727885569487,1,"02/10/2024 17:12:49",180348,2,"task-8tuj",NA,40405511,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5104.10000000001,5097.3,5104.10000000001,5104.10000000001,5097.3,5104.10000000001,1,5104.10000000001,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,41,"SUPLCM09311"
"8",1727881974925,"02/10/2024 15:12:54",1727885574925,1,"02/10/2024 17:12:54",180348,2,"task-8tuj",NA,40405511,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",5444.5,5437.5,5444.5,5444.5,5437.5,5444.5,1,5444.5,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,41,"SUPLCM09311"
"9",1727881978029,"02/10/2024 15:12:58",1727885578029,1,"02/10/2024 17:12:58",180348,2,"task-8tuj",NA,40405511,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3111.1,3104.1,3111.1,3111.1,3104.1,3111.1,1,3111.1,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,41,"SUPLCM09311"
"10",1727881978033,"02/10/2024 15:12:58",1727885578033,1,"02/10/2024 17:12:58",180348,2,"task-8tuj",NA,40405511,11789972,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x703",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,41,"SUPLCM09311"
"1",1727884917043,"02/10/2024 16:01:57",1727888517043,1,"02/10/2024 18:01:57",180348,2,"task-8tuj",NA,40406492,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,10,"SUPLCM80310"
"2",1727884920219,"02/10/2024 16:02:00",1727888520219,1,"02/10/2024 18:02:00",180348,2,"task-8tuj",NA,40406492,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3124.83899999404,3117.042,3124.83899999404,3124.83899999404,3117.042,3124.83899999404,1,3124.83899999404,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,10,"SUPLCM80310"
"3",1727884922802,"02/10/2024 16:02:02",1727888522802,1,"02/10/2024 18:02:02",180348,2,"task-8tuj",NA,40406492,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2591.49699999702,2583.23,2591.49699999702,2591.49699999702,2583.23,2591.49699999702,1,2591.49699999702,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,10,"SUPLCM80310"
"4",1727884938818,"02/10/2024 16:02:18",1727888538818,1,"02/10/2024 18:02:18",180348,2,"task-8tuj",NA,40406492,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",16024.467,16016.524,16024.467,16024.467,16016.524,16024.467,1,16024.467,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,10,"SUPLCM80310"
"5",1727884955568,"02/10/2024 16:02:35",1727888555568,1,"02/10/2024 18:02:35",180348,2,"task-8tuj",NA,40406492,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",16758.742999997,16750.329,16758.742999997,16758.742999997,16750.329,16758.742999997,1,16758.742999997,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,10,"SUPLCM80310"
"6",1727884966718,"02/10/2024 16:02:46",1727888566718,1,"02/10/2024 18:02:46",180348,2,"task-8tuj",NA,40406492,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",11158.014000006,11150.059,11158.014000006,11158.014000006,11150.059,11158.014000006,1,11158.014000006,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,10,"SUPLCM80310"
"7",1727884971484,"02/10/2024 16:02:51",1727888571484,1,"02/10/2024 18:02:51",180348,2,"task-8tuj",NA,40406492,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",4774.25500000298,4766.987,4774.25500000298,4774.25500000298,4766.987,4774.25500000298,1,4774.25500000298,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,10,"SUPLCM80310"
"8",1727884979117,"02/10/2024 16:02:59",1727888579117,1,"02/10/2024 18:02:59",180348,2,"task-8tuj",NA,40406492,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",7640.66799999404,7633.028,7640.66799999404,7640.66799999404,7633.028,7640.66799999404,1,7640.66799999404,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,10,"SUPLCM80310"
"9",1727884981983,"02/10/2024 16:03:01",1727888581983,1,"02/10/2024 18:03:01",180348,2,"task-8tuj",NA,40406492,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2873.83999999702,2867.054,2873.83999999702,2873.83999999702,2867.054,2873.83999999702,1,2873.83999999702,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,10,"SUPLCM80310"
"10",1727884981986,"02/10/2024 16:03:01",1727888581986,1,"02/10/2024 18:03:01",180348,2,"task-8tuj",NA,40406492,11790140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1200x665",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,10,"SUPLCM80310"
"1",1727957179117,"03/10/2024 12:06:19",1727960779117,1,"03/10/2024 14:06:19",180348,2,"task-8tuj",NA,40419264,11793856,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,11,"SUPLCM66456"
"2",1727957182208,"03/10/2024 12:06:22",1727960782208,1,"03/10/2024 14:06:22",180348,2,"task-8tuj",NA,40419264,11793856,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",2942.10999999963,2933.216,2942.10999999963,2942.10999999963,2933.216,2942.10999999963,1,2942.10999999963,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,11,"SUPLCM66456"
"3",1727957184724,"03/10/2024 12:06:24",1727960784724,1,"03/10/2024 14:06:24",180348,2,"task-8tuj",NA,40419264,11793856,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2525.39399999963,2517.262,2525.39399999963,2525.39399999963,2517.262,2525.39399999963,1,2525.39399999963,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,11,"SUPLCM66456"
"4",1727957192173,"03/10/2024 12:06:32",1727960792173,1,"03/10/2024 14:06:32",180348,2,"task-8tuj",NA,40419264,11793856,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",7457.83200000075,7449.702,7457.83200000075,7457.83200000075,7449.702,7457.83200000075,1,7457.83200000075,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,11,"SUPLCM66456"
"5",1727957202077,"03/10/2024 12:06:42",1727960802077,1,"03/10/2024 14:06:42",180348,2,"task-8tuj",NA,40419264,11793856,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",9912.42999999963,9900.311,9912.42999999963,9912.42999999963,9900.311,9912.42999999963,1,9912.42999999963,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,11,"SUPLCM66456"
